Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
350.00,68.08,59.47,56.15,55.28,62.02,75.63,91.06,79.07,68.67,61.92,56.20,51.90,54.77,61.54,55.70,65.22,59.37,69.26,75.86,99.63,105.27,89.07,84.84,84.25,81.19,86.65,88.49,86.99,92.89,107.00,123.02,190.93,166.56,147.68,133.71,134.08,137.51,154.84,162.00,169.16,176.95,182.55,187.10,190.48,186.33,183.06,189.73,191.94,
351.00,69.41,60.58,57.25,56.41,63.25,77.18,92.77,80.73,70.13,63.19,57.25,52.98,55.89,62.83,57.00,66.63,60.61,70.69,77.45,101.74,107.34,91.07,86.70,85.85,82.84,88.42,90.38,89.00,94.75,109.20,125.47,194.51,169.63,150.35,136.52,136.68,140.25,157.90,165.42,172.47,180.52,186.50,190.43,194.48,190.22,186.91,193.32,196.06,
352.00,70.54,61.69,58.19,57.39,64.29,78.47,94.52,82.03,71.34,64.25,58.29,53.95,56.91,63.97,57.99,67.89,61.67,71.87,78.80,103.43,109.13,92.67,88.22,87.29,84.20,89.93,91.90,90.75,96.33,111.16,127.61,197.97,171.92,152.94,138.74,138.82,142.19,160.77,168.29,175.32,183.86,189.51,193.71,198.01,193.38,190.22,196.60,199.52,
353.00,71.12,62.25,58.63,57.80,64.70,79.10,95.33,82.66,71.87,64.65,58.80,54.44,57.50,64.60,58.51,68.48,62.15,72.51,79.49,104.29,110.09,93.60,88.97,87.96,85.03,90.64,92.62,91.56,97.30,112.09,128.82,199.43,173.17,154.07,139.86,139.88,143.47,162.45,169.26,176.43,184.97,191.35,195.51,199.94,195.13,191.84,198.41,201.27,
354.00,70.94,61.96,58.35,57.53,64.47,78.84,95.10,82.49,71.61,64.40,58.61,54.34,57.37,64.50,58.38,68.33,62.00,72.29,79.24,104.11,109.72,93.40,88.75,87.69,84.81,90.38,92.41,91.21,97.00,111.91,128.35,198.80,172.20,153.33,139.50,139.64,142.83,161.87,168.51,175.73,184.09,190.81,194.91,199.29,194.67,191.07,197.64,200.99,
355.00,69.82,60.88,57.27,56.52,63.40,77.62,93.67,81.20,70.43,63.42,57.67,53.56,56.59,63.54,57.53,67.38,61.02,71.13,78.08,102.53,108.17,91.94,87.30,86.35,83.53,89.07,90.86,89.83,95.54,110.07,126.43,195.28,169.39,150.66,137.33,137.68,140.81,159.45,165.79,172.85,181.06,187.97,191.78,196.19,191.41,188.27,194.54,197.97,
356.00,68.39,59.61,56.01,55.26,62.06,75.99,91.90,79.55,68.89,62.16,56.45,52.48,55.51,62.32,56.42,66.08,59.77,69.71,76.43,100.41,106.05,89.97,85.32,84.72,81.79,87.17,89.01,87.99,93.53,107.77,123.97,191.28,165.85,147.78,134.60,135.06,137.92,156.36,162.31,169.20,177.51,183.72,187.86,191.63,187.22,184.40,190.82,194.10,
357.00,67.08,58.43,54.89,54.13,60.90,74.63,90.10,78.09,67.63,60.94,55.43,51.57,54.54,61.27,55.45,64.88,58.72,68.46,75.11,98.67,104.15,88.30,83.69,83.32,80.35,85.49,87.39,86.30,91.76,105.92,121.86,187.26,163.08,145.21,132.27,132.63,135.73,153.33,159.17,166.11,173.99,180.06,184.41,188.12,183.62,181.10,187.54,190.47,
358.00,65.86,57.30,53.84,53.23,59.86,73.34,88.54,76.79,66.55,59.91,54.60,50.70,53.72,60.34,54.64,63.80,57.74,67.33,73.88,97.12,102.43,86.81,82.27,82.06,78.93,84.02,85.97,84.65,90.19,104.20,119.97,184.07,160.35,143.04,130.33,130.78,133.60,150.60,156.50,163.57,171.09,176.48,181.14,185.01,180.54,178.15,184.37,187.45,
359.00,65.70,57.13,53.64,53.12,59.74,73.21,88.34,76.74,66.51,59.89,54.48,50.58,53.67,60.34,54.67,63.75,57.63,67.29,73.88,96.95,102.21,86.62,82.09,81.97,78.85,83.91,85.91,84.58,89.91,104.02,119.98,183.50,160.34,143.08,130.08,130.63,133.71,150.22,156.30,163.31,170.92,176.17,180.58,184.76,180.17,178.20,184.02,187.16,
360.00,66.87,58.18,54.61,54.08,60.86,74.48,89.94,78.18,67.80,61.03,55.52,51.52,54.72,61.57,55.74,65.01,58.82,68.60,75.20,98.78,104.06,88.44,83.75,83.37,80.17,85.49,87.60,86.19,91.52,105.89,122.19,187.06,163.29,145.86,132.48,132.78,135.99,152.67,158.95,166.59,174.14,179.19,183.93,187.83,183.44,181.57,187.79,191.01,
361.00,68.20,59.39,55.73,55.11,62.12,75.94,91.86,79.70,69.16,62.31,56.79,52.66,55.84,62.93,56.87,66.38,60.10,69.98,76.88,100.75,106.29,90.36,85.65,85.05,81.93,87.33,89.31,88.02,93.38,108.21,124.77,190.74,166.61,148.97,135.12,135.38,138.75,155.63,161.98,169.88,177.41,182.86,187.97,191.93,187.44,185.09,191.58,195.07,
362.00,69.97,60.89,57.15,56.55,63.63,77.81,94.24,81.85,70.89,63.95,58.24,54.05,57.32,64.55,58.41,68.14,61.72,71.84,78.93,103.38,109.09,92.79,88.14,87.20,84.00,89.62,91.69,90.33,95.91,110.97,128.11,195.51,170.91,153.06,138.86,138.95,142.13,159.76,166.06,174.27,181.79,187.55,192.73,196.84,192.33,189.50,196.45,200.22,
363.00,72.72,63.33,59.39,58.79,66.13,80.92,98.01,85.08,73.83,66.56,60.52,56.28,59.66,67.23,60.80,70.98,64.15,74.82,82.24,107.83,113.59,96.65,91.97,90.72,87.47,93.33,95.38,94.21,99.82,115.42,133.34,203.04,177.87,159.17,144.65,144.76,147.88,165.81,172.67,181.23,189.01,195.28,200.19,204.80,199.81,197.11,204.29,208.32,
364.00,75.71,65.93,61.83,61.17,68.85,84.25,102.14,88.60,76.92,69.27,63.12,58.68,62.26,70.07,63.40,73.98,66.84,77.98,85.65,112.33,118.43,100.85,95.94,94.57,91.06,97.21,99.32,98.33,104.07,120.25,138.87,211.02,185.21,165.70,150.84,150.93,153.90,172.71,179.93,188.64,196.88,203.29,208.43,213.14,208.05,205.22,212.94,217.07,
365.00,78.08,67.98,63.82,63.12,70.83,86.87,105.48,91.28,79.19,71.50,65.22,60.48,64.31,72.36,65.44,76.32,68.92,80.38,88.51,115.92,122.24,104.04,98.97,97.64,94.19,100.23,102.43,101.49,107.29,124.32,143.34,217.42,191.11,171.00,155.42,155.73,158.83,178.03,185.38,194.36,202.83,209.64,215.04,219.96,214.38,211.71,219.74,223.50,
366.00,80.12,69.72,65.39,64.82,72.59,89.16,108.29,93.49,81.44,73.27,66.98,62.12,66.10,74.34,67.28,78.43,70.77,82.67,90.90,119.13,125.73,106.89,101.74,100.41,96.75,102.87,105.24,104.16,110.12,127.64,147.42,222.87,196.08,175.44,159.86,160.11,163.10,182.42,190.14,199.31,208.20,215.06,220.53,225.87,220.10,217.22,225.40,229.57,
367.00,81.51,70.92,66.53,66.05,73.92,90.77,110.23,95.01,82.96,74.70,68.12,63.16,67.35,75.87,68.61,79.99,72.05,84.22,92.49,121.45,128.08,108.89,103.55,102.39,98.68,104.75,107.29,106.05,112.09,129.96,150.15,227.13,199.44,178.36,162.84,163.21,166.29,185.75,193.49,202.79,212.12,219.05,224.16,229.86,224.00,221.48,229.61,233.87,
368.00,82.08,71.34,66.93,66.38,74.39,91.36,111.04,95.75,83.36,75.30,68.59,63.66,67.91,76.40,69.13,80.60,72.67,84.81,93.09,122.11,128.91,109.51,104.15,103.03,99.29,105.39,108.02,106.77,112.72,130.84,151.00,228.42,200.26,179.21,164.04,164.20,167.36,187.08,194.73,203.99,213.48,220.23,225.49,230.97,225.43,222.97,231.50,235.55,
369.00,81.67,70.92,66.48,65.98,73.98,90.91,110.43,95.16,82.86,74.96,68.25,63.28,67.58,76.08,68.80,80.36,72.37,84.40,92.67,121.41,128.29,108.91,103.50,102.52,98.81,104.89,107.38,106.13,112.09,130.11,150.41,227.42,199.09,178.24,163.03,163.34,166.68,186.21,193.68,202.72,212.03,219.06,224.57,229.64,224.39,221.70,230.49,234.44,
370.00,80.27,69.66,65.32,64.86,72.77,89.40,108.45,93.62,81.46,73.66,66.98,62.29,66.44,74.89,67.71,79.07,71.20,83.08,91.06,119.42,126.19,107.01,101.79,100.77,96.96,103.23,105.62,104.27,110.22,127.86,147.90,223.19,195.56,175.04,160.32,160.41,163.79,183.09,190.56,199.08,208.22,215.33,220.78,225.68,220.71,217.98,226.67,230.65,
371.00,77.98,67.72,63.50,62.96,70.79,86.97,105.20,91.18,79.09,71.75,65.02,60.56,64.67,72.85,65.90,76.92,69.25,80.86,88.56,116.16,122.65,104.05,98.86,97.91,94.25,100.42,102.73,101.43,107.27,124.22,143.62,216.95,190.25,169.85,155.59,155.88,159.29,178.46,185.53,193.73,202.36,209.39,214.66,219.40,214.30,212.16,220.64,224.53,
372.00,75.73,65.79,61.63,61.12,68.76,84.55,102.25,88.68,76.92,69.85,63.21,58.92,62.95,70.76,64.10,74.79,67.32,78.61,86.18,112.96,119.15,101.24,96.08,95.21,91.55,97.65,99.79,98.55,104.21,120.71,139.58,210.64,185.03,165.20,151.32,151.73,154.99,173.25,180.29,188.05,196.67,203.24,208.87,213.14,208.25,205.91,214.64,218.47,
373.00,74.18,64.49,60.36,59.89,67.34,82.84,100.27,86.81,75.35,68.37,61.97,57.74,61.75,69.51,62.92,73.33,66.04,77.00,84.55,110.59,116.71,99.33,94.22,93.41,89.77,95.67,97.79,96.56,101.99,118.22,136.99,206.64,181.70,162.29,148.35,148.82,151.91,169.73,176.62,184.05,192.18,199.11,204.68,208.96,204.37,201.75,210.26,214.04,
374.00,74.05,64.40,60.27,59.86,67.25,82.75,100.26,86.64,75.34,68.29,61.89,57.79,61.73,69.53,62.97,73.30,66.04,76.98,84.54,110.57,116.65,99.40,94.21,93.42,89.82,95.67,97.85,96.50,101.86,118.19,136.88,206.52,181.83,162.46,148.65,148.83,151.83,169.27,176.31,183.78,192.06,198.96,204.42,209.01,204.23,201.36,209.95,213.75,
375.00,75.74,65.91,61.61,61.29,68.78,84.75,102.72,88.79,77.25,70.06,63.41,59.28,63.30,71.30,64.60,75.09,67.73,78.89,86.63,113.33,119.54,101.86,96.61,95.80,92.22,97.99,100.32,98.97,104.37,121.00,140.31,211.58,186.16,166.62,152.51,152.78,155.52,173.03,180.53,188.37,196.51,203.69,209.23,214.32,209.22,206.15,214.99,219.22,
376.00,78.28,68.02,63.59,63.39,70.97,87.52,106.19,91.78,79.84,72.40,65.60,61.25,65.43,73.69,66.80,77.71,70.01,81.46,89.52,117.24,123.44,105.34,99.90,99.01,95.27,101.20,103.67,102.35,107.85,125.18,145.15,218.44,192.06,172.37,157.66,157.97,160.90,178.85,186.32,194.41,202.86,210.28,215.95,221.24,216.12,212.95,222.07,226.40,
377.00,80.51,70.00,65.45,65.13,73.03,90.00,109.49,94.48,82.24,74.47,67.74,63.14,67.43,76.05,68.81,80.11,72.20,83.93,92.25,120.69,127.23,108.53,102.92,102.00,98.16,104.14,106.72,105.47,111.11,129.07,149.62,224.72,197.51,177.50,162.28,162.56,165.62,184.39,191.78,200.13,208.68,216.70,222.43,228.00,222.81,219.16,228.68,233.43,
378.00,82.08,71.23,66.63,66.33,74.39,91.65,111.44,96.16,83.90,75.76,68.99,64.41,68.73,77.49,70.17,81.72,73.54,85.58,94.03,123.19,129.82,110.65,105.02,104.05,100.04,106.14,108.86,107.48,113.31,131.77,152.72,228.69,200.94,180.84,165.15,165.42,168.74,188.24,195.33,203.82,212.86,220.66,226.64,232.53,226.83,223.26,233.03,238.36,
379.00,81.26,70.47,65.91,65.62,73.56,90.65,110.29,95.29,82.89,75.09,68.21,63.81,68.08,76.73,69.51,80.93,72.82,84.79,93.08,122.20,128.56,109.53,104.10,103.06,99.00,104.98,107.83,106.46,112.29,130.61,151.23,226.04,198.16,178.72,162.88,163.58,166.89,186.59,193.28,201.55,210.61,218.38,224.24,230.00,224.56,221.42,231.02,236.25,
380.00,77.71,67.33,62.95,62.64,70.31,86.62,105.42,91.08,79.10,71.73,65.08,61.04,65.10,73.37,66.45,77.42,69.60,81.12,89.07,116.93,122.91,104.80,99.53,98.48,94.56,100.34,103.01,101.83,107.36,125.02,144.65,216.03,189.06,170.57,155.69,156.26,159.56,178.69,184.56,192.40,201.46,208.74,214.19,219.58,214.45,211.76,221.07,225.80,
381.00,73.65,63.75,59.68,59.30,66.73,82.16,100.07,86.30,74.96,67.97,61.73,57.88,61.80,69.70,63.10,73.45,66.09,77.01,84.53,110.83,116.53,99.39,94.54,93.43,89.72,95.12,97.71,96.60,101.80,118.59,137.22,204.81,179.54,161.90,147.94,148.38,151.27,169.32,174.83,182.34,191.14,197.90,203.12,208.36,203.43,200.70,209.72,214.16,
382.00,70.45,60.96,56.98,56.71,63.80,78.65,95.67,82.40,71.49,64.98,58.93,55.37,59.06,66.70,60.39,70.25,63.21,73.67,80.82,106.03,111.35,95.00,90.42,89.25,85.87,91.08,93.44,92.37,97.23,113.31,131.28,195.91,171.89,154.78,141.81,142.17,144.54,161.68,167.10,174.22,182.69,189.16,194.19,199.11,194.50,191.94,200.36,204.65,
383.00,67.85,58.68,54.88,54.64,61.47,75.88,92.30,79.43,68.73,62.64,56.79,53.34,57.03,64.34,58.29,67.74,60.95,71.08,77.97,102.27,107.36,91.65,87.10,86.08,82.89,87.83,90.09,89.04,93.68,109.07,126.37,188.69,165.75,149.13,136.92,137.22,139.31,155.55,160.98,167.86,175.96,182.36,187.04,191.82,187.49,185.16,193.30,197.16,
384.00,66.78,57.82,54.04,53.84,60.57,74.75,90.87,78.20,67.78,61.77,55.94,52.54,56.27,63.54,57.52,66.81,60.06,70.01,76.93,100.63,105.92,90.30,85.91,84.88,81.71,86.56,88.81,87.83,92.22,107.43,124.58,185.70,163.65,147.10,135.17,135.45,137.44,152.92,158.56,165.57,173.24,179.45,184.00,189.03,184.54,182.36,190.43,194.19,
385.00,67.81,58.77,54.92,54.72,61.56,75.94,92.37,79.38,68.99,62.77,56.99,53.34,57.22,64.58,58.48,67.97,61.05,71.18,78.24,102.23,107.66,91.82,87.46,86.29,83.13,87.91,90.27,89.28,93.59,109.11,126.67,188.40,166.35,149.82,137.50,137.88,139.80,155.24,161.11,168.20,175.72,182.02,187.17,192.22,187.82,185.14,193.40,197.46,
386.00,69.88,60.63,56.58,56.39,63.38,78.21,95.10,81.82,71.16,64.63,58.78,55.01,59.04,66.62,60.33,70.08,62.89,73.38,80.73,105.39,111.17,94.62,90.16,89.09,85.76,90.66,93.11,91.94,96.32,112.45,130.67,194.06,171.18,154.40,141.73,142.06,144.17,159.81,165.85,173.26,180.64,187.37,192.76,198.03,193.58,191.02,199.27,203.57,
387.00,72.47,62.86,58.67,58.47,65.72,81.07,98.62,84.97,73.83,67.11,60.93,57.10,61.30,69.16,62.77,72.76,65.27,76.21,83.78,109.51,115.45,98.35,93.68,92.58,89.00,94.03,96.78,95.45,100.03,116.65,135.60,201.27,177.33,160.22,146.88,147.18,149.75,165.70,172.11,179.66,187.18,193.88,199.68,205.28,200.44,198.53,206.91,211.34,
388.00,75.51,65.56,61.12,60.86,68.46,84.44,102.80,88.70,77.08,70.11,63.49,59.58,63.93,72.15,65.47,75.96,68.08,79.47,87.31,114.29,120.40,102.71,97.79,96.48,92.68,98.04,100.85,99.61,104.21,121.61,141.53,209.62,184.54,166.82,153.18,153.37,156.20,172.63,179.15,187.42,194.98,202.00,208.18,213.79,208.72,206.93,215.75,220.16,
389.00,78.02,67.72,63.11,62.83,70.68,87.24,106.23,91.70,79.66,72.40,65.65,61.56,66.11,74.59,67.70,78.55,70.41,82.13,90.19,118.08,124.33,106.20,100.91,99.67,95.80,101.33,104.12,102.98,107.70,125.70,146.25,216.47,190.15,172.02,157.93,158.33,161.41,178.59,185.11,193.43,201.55,208.62,215.12,220.57,215.65,213.66,222.90,227.40,
390.00,78.27,67.89,63.25,62.95,70.76,87.54,106.43,91.97,79.77,72.61,65.86,61.81,66.44,74.92,67.92,78.82,70.67,82.35,90.44,118.45,124.72,106.51,101.05,100.00,96.05,101.72,104.40,103.23,107.97,126.24,146.89,217.07,190.43,171.97,158.13,158.56,161.60,179.16,185.44,193.85,202.14,209.34,215.40,221.02,216.17,214.45,223.57,228.35,
391.00,76.81,66.53,62.00,61.75,69.44,86.00,104.40,90.28,78.33,71.36,64.47,60.78,65.25,73.60,66.67,77.52,69.52,80.87,88.81,116.46,122.47,104.58,99.20,98.18,94.26,99.85,102.47,101.33,106.10,123.86,144.29,212.74,187.01,168.88,155.22,155.93,158.69,176.12,182.02,190.32,198.49,205.57,211.18,217.04,212.00,210.35,219.55,224.30,
392.00,75.48,65.32,60.88,60.70,68.12,84.56,102.56,88.71,77.09,70.16,63.31,59.76,64.23,72.45,65.51,76.34,68.36,79.50,87.44,114.48,120.55,102.84,97.47,96.62,92.68,98.12,100.72,99.65,104.16,121.79,142.01,208.78,184.06,166.13,152.70,153.29,156.07,173.05,178.69,187.20,195.24,202.16,207.53,213.06,208.44,206.59,215.92,220.28,
393.00,73.37,63.44,59.15,58.98,66.20,82.21,99.60,86.18,74.89,68.19,61.60,58.12,62.50,70.50,63.69,74.25,66.52,77.33,85.09,111.26,117.29,99.92,94.66,93.93,90.18,95.40,97.89,96.92,101.27,118.54,138.18,202.62,178.71,161.40,148.24,149.15,151.79,168.38,173.71,181.67,189.97,196.45,201.58,207.10,202.79,200.71,210.15,214.17,
394.00,70.88,61.25,57.10,56.98,63.97,79.45,96.34,83.12,72.44,65.93,59.64,56.21,60.42,68.26,61.63,71.89,64.35,74.86,82.38,107.66,113.52,96.60,91.55,90.86,87.27,92.27,94.67,93.62,97.94,114.63,133.84,195.77,172.79,156.29,143.67,144.32,146.80,162.51,167.81,175.40,183.41,189.98,194.78,200.36,196.13,194.14,203.19,207.27,
395.00,71.85,62.08,57.85,57.88,64.90,80.54,97.92,84.33,73.57,66.78,60.47,57.08,61.28,69.33,62.72,73.06,65.33,76.03,83.64,109.45,115.32,98.24,93.02,92.31,88.59,93.63,96.12,95.00,99.42,116.21,135.71,198.86,176.30,159.47,146.61,147.04,149.28,164.23,170.18,178.15,186.04,192.52,197.81,203.51,198.90,197.00,206.28,210.09,
396.00,76.97,66.59,61.92,62.06,69.59,86.27,105.06,90.43,78.82,71.83,64.97,61.24,65.75,74.42,67.37,78.31,70.05,81.48,89.71,117.41,123.77,105.53,99.96,99.25,94.97,100.38,103.20,101.99,106.62,124.65,145.54,213.35,189.03,171.29,157.43,157.80,160.23,175.74,182.62,190.82,199.63,206.41,212.39,218.04,213.35,211.46,221.49,225.21,
397.00,83.06,71.84,66.87,67.00,75.21,93.15,113.51,97.76,85.15,77.68,70.44,66.20,71.08,80.43,72.81,84.63,75.69,88.02,96.91,126.90,133.61,114.04,108.09,107.06,102.59,108.51,111.37,110.29,115.21,134.70,157.17,230.31,203.58,184.74,169.95,170.16,173.14,189.93,197.23,206.07,215.41,223.04,229.45,235.82,230.52,228.33,239.11,243.73,
398.00,90.27,78.14,72.69,72.90,81.78,101.32,123.66,106.48,92.77,84.59,76.67,72.06,77.39,87.64,79.34,92.13,82.44,95.76,105.50,138.15,145.59,124.27,117.74,116.66,111.83,118.32,121.39,120.03,125.52,146.58,170.96,250.48,221.55,201.37,184.99,185.24,188.54,206.99,214.83,224.23,234.34,242.65,250.01,257.00,250.91,248.73,260.28,265.69,
399.00,99.14,85.76,79.88,80.01,89.71,111.23,135.75,117.00,101.85,92.91,84.17,79.15,85.08,96.26,87.16,101.14,90.58,105.13,115.80,151.85,159.84,136.64,129.42,128.29,122.86,129.97,133.45,131.93,137.83,160.98,187.71,275.07,243.23,221.33,203.18,203.37,207.22,227.44,235.92,246.39,257.37,266.37,274.66,282.33,275.50,273.51,285.93,291.81,
400.00,106.98,92.50,86.20,86.23,96.81,120.06,146.47,126.26,109.99,100.43,90.84,85.43,91.91,103.94,94.04,109.15,97.76,113.46,124.98,163.84,172.40,147.37,139.79,138.46,132.59,140.27,144.13,142.58,148.54,173.64,202.75,296.66,261.71,238.34,218.69,219.24,223.41,246.10,254.73,265.73,277.76,287.47,296.09,304.42,297.35,295.22,308.47,315.23,
401.00,111.91,96.63,90.16,90.06,101.14,125.43,153.13,132.05,115.05,105.06,94.97,89.38,96.23,108.72,98.35,114.19,102.23,118.76,130.69,171.31,180.23,154.14,146.06,144.71,138.75,146.74,150.60,149.16,155.20,181.63,212.07,310.23,273.04,248.68,228.24,228.96,233.44,257.69,266.17,277.83,290.08,300.40,309.51,318.05,310.82,308.42,322.54,329.77,
402.00,114.38,98.82,92.12,91.89,103.20,128.04,156.61,134.94,117.67,107.29,97.04,91.37,98.41,111.20,100.57,116.76,104.63,121.49,133.62,175.17,184.24,157.67,149.26,148.01,141.93,150.08,154.06,152.45,158.59,185.77,216.88,316.96,278.78,254.00,233.02,234.27,238.47,263.84,272.13,283.51,296.46,307.05,316.42,325.17,317.46,314.91,329.83,336.84,
403.00,114.72,99.10,92.36,92.10,103.49,128.34,157.11,135.23,118.05,107.50,97.22,91.78,98.86,111.57,101.00,117.27,104.95,121.99,134.01,175.79,184.49,158.02,149.85,148.49,142.31,150.44,154.59,152.82,158.83,186.50,217.83,317.81,279.72,254.48,233.98,235.04,239.07,264.53,272.61,284.07,296.98,307.73,316.71,325.77,318.14,315.71,330.66,337.93,
404.00,113.72,98.30,91.56,91.38,102.71,127.43,155.93,134.29,117.14,106.79,96.53,91.20,98.27,110.87,100.37,116.48,104.21,121.17,133.18,174.56,183.17,156.91,148.82,147.28,141.21,149.40,153.31,151.70,157.54,184.92,216.28,315.06,277.85,252.27,232.46,233.47,237.38,262.53,270.31,281.60,294.47,305.39,313.93,322.92,315.24,312.80,328.17,335.51,
405.00,112.86,97.53,90.73,90.65,101.84,126.46,154.60,133.41,116.18,105.95,95.77,90.58,97.64,110.15,99.67,115.84,103.49,120.40,132.33,173.39,181.97,155.84,147.78,146.32,140.34,148.29,152.04,150.46,156.53,183.74,214.73,312.32,275.69,250.68,230.94,231.87,235.95,260.47,268.16,279.41,292.08,302.79,311.40,320.47,312.74,310.13,325.49,332.84,
406.00,112.39,97.11,90.24,90.25,101.32,125.97,154.10,132.85,115.74,105.39,95.50,90.14,97.31,109.76,99.41,115.58,103.19,120.07,131.98,172.64,181.21,155.14,147.38,145.77,139.87,147.60,151.60,149.87,155.93,183.04,214.12,310.68,274.71,249.62,230.30,230.97,235.25,259.19,267.01,278.02,290.80,301.50,310.09,319.27,311.52,308.89,324.09,331.57,
407.00,112.24,96.90,89.91,90.05,101.10,125.80,153.66,132.45,115.29,105.22,95.28,90.01,97.21,109.60,99.29,115.42,103.00,119.88,131.79,172.27,180.87,154.82,147.12,145.49,139.59,147.20,151.31,149.56,155.79,182.64,213.78,309.56,273.82,249.15,230.02,230.25,234.49,258.57,266.09,277.37,289.98,300.73,308.95,318.58,310.79,308.52,323.32,331.03,
408.00,112.58,97.14,90.00,90.34,101.30,126.27,154.06,132.95,115.48,105.75,95.59,90.34,97.64,110.03,99.71,115.83,103.35,120.30,132.32,172.86,181.75,155.41,147.68,145.97,139.90,147.60,151.60,150.15,156.48,183.16,214.50,310.71,274.68,250.14,230.70,231.11,235.67,259.02,266.94,278.36,290.74,301.56,310.03,319.21,311.72,309.22,324.33,331.76,
409.00,113.91,98.23,91.00,91.27,102.38,127.63,155.68,134.36,116.84,106.97,96.55,91.29,98.66,111.34,100.91,117.30,104.64,121.69,133.75,174.80,183.82,157.10,149.49,147.67,141.50,149.04,153.39,152.00,158.14,185.34,217.04,314.24,277.46,252.94,233.32,233.63,238.46,261.67,269.70,281.47,293.86,304.55,313.30,323.20,315.58,312.78,327.80,334.96,
410.00,115.16,99.36,91.95,92.21,103.48,129.09,157.61,135.57,118.17,108.27,97.83,92.44,99.85,112.76,102.14,118.76,105.89,123.10,135.31,176.82,185.98,159.01,151.20,149.22,142.92,150.84,155.39,153.73,159.94,187.55,219.62,317.66,280.61,255.50,235.86,236.01,240.96,264.30,272.64,284.38,297.07,307.94,316.97,327.18,319.02,316.27,331.74,338.98,
411.00,116.28,100.34,92.85,93.03,104.57,130.36,159.18,136.75,119.23,109.24,98.71,93.53,100.95,114.10,103.20,119.91,106.97,124.32,136.69,178.75,187.94,160.81,152.66,150.55,144.32,152.44,156.99,155.24,161.47,189.47,221.86,320.69,283.17,257.75,238.16,238.48,243.43,267.09,275.27,286.93,299.82,310.85,319.72,330.28,321.88,319.35,335.12,342.72,
412.00,117.34,101.28,93.76,93.93,105.63,131.66,160.99,138.12,120.45,110.36,99.69,94.58,102.05,115.39,104.39,121.24,108.03,125.59,138.21,180.84,190.06,162.48,154.33,152.13,145.78,154.18,158.64,157.00,163.09,191.45,224.23,323.90,286.14,260.23,240.41,241.27,246.14,269.69,277.94,290.09,302.70,313.82,322.80,333.31,324.99,322.68,338.90,346.27,
413.00,118.68,102.38,94.85,94.87,106.84,133.10,162.84,139.69,121.83,111.54,100.91,95.72,103.26,116.81,105.72,122.78,109.34,127.02,139.92,183.03,192.04,164.45,156.20,153.78,147.62,156.04,160.72,158.86,164.73,193.74,226.84,327.09,288.84,263.26,243.19,244.03,248.93,272.27,280.80,293.19,305.87,317.14,326.62,337.36,328.83,326.37,342.64,350.45,
414.00,119.42,102.93,95.40,95.34,107.54,133.90,163.91,140.32,122.57,112.21,101.60,96.42,104.06,117.72,106.48,123.69,110.05,127.98,141.00,184.16,193.22,165.67,157.17,154.84,148.75,157.05,161.74,159.90,165.79,195.17,228.48,328.97,290.44,264.88,244.68,245.60,250.43,274.12,282.62,294.85,307.80,319.01,328.47,338.98,330.63,328.10,344.91,353.16,
415.00,119.46,102.90,95.52,95.41,107.45,133.91,163.94,140.54,122.54,112.06,101.38,96.50,104.15,117.74,106.60,123.74,110.26,128.16,141.09,184.35,193.35,165.64,157.13,155.09,148.98,157.07,161.97,160.12,165.75,195.25,228.72,328.73,290.10,264.55,244.97,245.93,250.29,274.15,282.62,294.39,307.89,319.41,328.21,338.82,331.00,328.13,345.21,353.58,
