Datetime,solar_zenith_deg,GHI_Wm2,DNI_Wm2,DHI_obs_Wm2,GHI_theo_Wm2,DHI_theo_Wm2,DNI_theo_Wm2,Kt_GHI,Kt_DHI,Kt_DNI
2024-11-05 09:26:00+00:00,55.06866078788772,,,,498.9525720531131,38.37164134424429,804.3765458827753,,,
2024-11-05 09:32:00+00:00,54.79404013405978,532.119565,,,502.72305555835067,38.43665202995699,805.3317680223712,1.0584745599324066,,
2024-11-05 09:33:00+00:00,54.75165337133522,529.97101,,,503.30420035509354,38.44662775025608,805.4782557000909,1.052983483201794,,
2024-11-05 09:34:00+00:00,54.71023959366654,,0.080645,,503.87200501528946,38.456374478621164,805.6213807638217,,,0.0001001028546729225
2024-11-05 09:35:00+00:00,54.669801067080336,,0.090535,,504.4264384705226,38.465891681743116,805.7611353822274,,,0.0001123596014060086
2024-11-05 09:36:00+00:00,54.63034001072637,533.95546,,,504.9674702950832,38.475178837345254,805.8975118859776,1.0574056576119197,,
2024-11-05 09:37:00+00:00,54.59185859636674,534.47137,,,505.4950707129715,38.48423543430359,806.0305027695123,1.0573226149290815,,
2024-11-05 09:38:00+00:00,54.554358947929046,,,,506.00921060402356,38.49306097275199,806.1601006925866,,,
2024-11-05 09:39:00+00:00,54.51784314063947,,,,506.50986151579775,38.50165496428618,806.2862984832666,,,
2024-11-05 09:40:00+00:00,54.48231317743432,,,,506.99560999570434,38.50992256143233,806.4075601819235,,,
2024-11-05 09:41:00+00:00,54.44777108278779,,,,507.4664934498726,38.51786772484634,806.5239506801113,,,
2024-11-05 09:42:00+00:00,54.41421875931005,,608.468785,,507.9238841824335,38.52558522709043,806.6370061182627,,,0.7543278827834874
2024-11-05 09:43:00+00:00,54.38165808325867,,,,508.3677566159388,38.5330746365992,806.7467201742785,,,
2024-11-05 09:44:00+00:00,54.3500908796574,537.05242,775.961095,84.79822058060466,508.7980858713677,38.540335533591744,806.853086698693,1.055531525988829,2.200246038509306,0.961712990620027
2024-11-05 09:45:00+00:00,54.31951892216895,,776.70545,,509.21484776986154,38.54736751010091,806.9560997151029,,,0.9625126450797226
2024-11-05 09:46:00+00:00,54.289943932384816,539.74889,775.86681,86.88805452715843,509.6180188424051,38.55417017013664,807.0557534225604,1.05912442269219,2.253661643960381,0.9613546607030624
2024-11-05 09:47:00+00:00,54.26136757941672,543.3353500000001,779.2425000000001,88.18866067923767,510.0075763353957,38.56074312977997,807.1520421969495,1.0653476050377084,2.2870062535472946,0.965422199613119
2024-11-05 09:48:00+00:00,54.23379147951743,539.065575,773.054435,87.2313140188378,510.38349821581266,38.56708601727023,807.244960592264,1.0561971084183823,2.2618072306467716,0.9576454146369909
2024-11-05 09:49:00+00:00,54.20721719542035,541.87884,773.21315,89.66087218341761,510.74576318022,38.573198473156936,807.3345033428324,1.0609561137148278,2.324434470888188,0.9577357920396686
2024-11-05 09:50:00+00:00,54.18164623624159,539.710375,770.858575,88.59048082608268,511.0943506561013,38.579080150322355,807.4206653636481,1.05598970974178,2.2963347099228972,0.9547174206308168
2024-11-05 09:51:00+00:00,54.15708004072506,538.9755849999999,,,511.42924103026553,38.584730717835306,807.5034418068258,1.0538614959016477,,
2024-11-05 09:52:00+00:00,54.13352004210737,540.46606,,,511.75041476459813,38.5901498460314,807.582827843037,1.0561125978737327,,
2024-11-05 09:53:00+00:00,54.11096756895864,,,,512.057853747815,38.59533722932099,807.6588189956294,,,
2024-11-05 09:54:00+00:00,54.08942391118943,,,,512.3515403956455,38.60029257100664,807.7314109182156,,,
2024-11-05 09:55:00+00:00,54.0688903031628,,,,512.6314578810515,38.60501558716765,807.8005994515767,,,
2024-11-05 09:56:00+00:00,54.04936792316569,,768.7972,,512.8975901414339,38.60950600678159,807.8663806254436,,,0.9516390562072943
2024-11-05 09:57:00+00:00,54.03085789313383,,,,513.1499218823822,38.613763571787594,807.9287506594247,,,
2024-11-05 09:58:00+00:00,54.01336127838808,544.1424999999999,773.827605,89.44404972035949,513.388438581269,38.617788037147015,807.987705963893,1.0599040786810834,2.316136015722132,0.9577220040456661
2024-11-05 09:59:00+00:00,53.99687908717564,,,,513.6128778496684,38.62156306696886,808.042982119663,,,
2024-11-05 10:00:00+00:00,53.98141227062855,544.76421,,,513.8224917644656,38.625040841319844,808.0938043769693,1.0602186917300578,,
2024-11-05 10:01:00+00:00,53.96696172232593,,769.531765,,514.0183327115316,38.62829010377095,808.1412872886478,,,0.9522242918460648
2024-11-05 10:02:00+00:00,53.95352826944664,,765.6158,,514.200389480531,38.63131066832775,808.1854281366798,,,0.9473269046253079
2024-11-05 10:03:00+00:00,53.94111270787673,544.5997150000001,,,514.3686512852245,38.634102356032166,808.2262243058713,1.0587731457569176,,
2024-11-05 10:04:00+00:00,53.92971574787916,548.194965,,,514.5231084997781,38.63666500717877,808.2636734623763,1.0654428458974383,,
2024-11-05 10:05:00+00:00,53.919338050725976,,,,514.6637521623079,38.638998473077955,808.2977734333277,,,
2024-11-05 10:06:00+00:00,53.90998021908481,,,,514.7905741051651,38.641102618217545,808.328522238426,,,
2024-11-05 10:25:00+00:00,53.92632481187487,,722.818775,,514.5690641344443,38.637427472436286,808.2748157049699,,,0.8942735329067057
2024-11-05 10:26:00+00:00,53.937399681594975,580.78791,,,514.4189720459507,38.63493724455159,808.238424901676,1.1290172827220706,,
2024-11-05 10:27:00+00:00,53.949493385736766,,,,514.2550722116285,38.632217927751995,808.1986863205782,,,
2024-11-05 10:28:00+00:00,53.96260522459465,,,,514.0773741142325,38.62926967936906,808.1556022608322,,,
2024-11-05 10:29:00+00:00,53.97673444026909,,740.889,,513.8858880251905,38.62609266981945,808.1091752128126,,,0.9168179532238198
2024-11-05 10:30:00+00:00,53.991880216733165,445.229665,,,513.6806250037012,38.62268708259003,808.0594078578939,0.8667441272420817,,
2024-11-05 10:31:00+00:00,54.00804168015526,,443.26237,,513.4609562098694,38.61901161891556,808.005630490324,,,0.5485882192813607
2024-11-05 10:32:00+00:00,54.02521789912571,472.076885,,,513.2268071983194,38.615060849051964,807.947754767864,0.9198211753143705,,
2024-11-05 10:33:00+00:00,54.04340788486606,,,,512.9788383532236,38.61087689869561,807.8864631315572,,,
2024-11-05 10:34:00+00:00,54.06261059166235,,728.40987,,512.7170639299253,38.606460008375294,807.8217591049646,,,0.9016962737015775
2024-11-05 10:35:00+00:00,54.08282491693935,466.81701,,,512.4414989589089,38.60181043169869,807.7536464032423,0.9109664438738841,,
2024-11-05 10:36:00+00:00,54.10404971627105,,292.71123,,512.1521590411764,38.596928431899734,807.6821288825641,,,0.36240894719927597
2024-11-05 10:37:00+00:00,54.12628374606077,551.3049100000001,,,511.84906112963984,38.591814295023006,807.6072107332617,1.077084929653445,,
2024-11-05 10:38:00+00:00,54.149525749236574,,,,511.53222236090846,38.58646831021259,807.528896191072,,,
2024-11-05 10:39:00+00:00,54.17377439951064,,672.0830900000001,,511.20166081515356,38.58089078253316,807.447189724957,,,0.8323554760639313
2024-11-05 10:40:00+00:00,54.199028315380914,576.3321900000001,,,510.857395325236,38.57508202974946,807.362095989924,1.1281664810452234,,
2024-11-05 10:41:00+00:00,54.22528606068025,,,,510.49944546921995,38.56904238219996,807.2736198251763,,,
2024-11-05 10:42:00+00:00,54.25254614493175,,,,510.1278315655289,38.56277218271513,807.1817662529149,,,
2024-11-05 10:43:00+00:00,54.28080702368571,,,,509.7425746683526,38.55627178653993,807.0865404772039,,,
2024-11-05 10:44:00+00:00,54.31006709916298,,,,509.34369655887633,38.549541561185855,806.9879478818023,,,
2024-11-05 10:45:00+00:00,54.34032472035925,,535.84431,,508.93121974385946,38.542581886406914,806.8859940298124,,,0.6640892442857322
2024-11-05 10:46:00+00:00,54.371578183707896,561.377665,740.546505,129.98989343306624,508.5051674465994,38.53539315404718,806.780684661447,1.103976323031079,3.3732598215210907,0.9179031167692852
2024-11-05 10:47:00+00:00,54.40382575543163,556.350845,714.502095,140.4615562266555,508.06556330223015,38.5279757628996,806.6720256187144,1.0950375014278357,3.6457029845287776,0.8857405144946977
2024-11-05 10:48:00+00:00,54.43706558479128,562.3739,,,507.6124325403294,38.52033013866001,806.5600231377289,1.1078804693289697,,
