Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
542.00,1041.97,1042.71,1034.23,1042.23,1050.38,1049.44,1039.28,1089.72,1147.97,1103.36,1048.62,1073.95,1081.35,856.60,708.16,903.87,1133.21,1066.85,901.67,613.84,1055.12,1064.24,1004.57,1091.62,1021.57,1040.81,1061.55,590.76,718.17,1069.36,1059.86,1071.90,1143.45,1110.87,1220.64,1270.71,666.09,650.88,639.26,471.79,563.21,557.37,729.55,
543.00,1040.18,1046.07,1037.29,1046.88,1052.93,1048.84,1042.22,1093.15,1149.30,1104.68,1052.52,1076.69,1085.07,858.81,712.07,906.32,1137.66,1069.56,902.33,614.95,1058.29,1067.06,1005.17,1095.49,1025.22,1043.61,1066.10,591.94,719.20,1070.92,1063.09,1075.33,1146.72,1112.78,1224.69,1274.93,669.38,651.26,639.72,471.81,564.23,559.56,731.21,
544.00,1042.23,1048.83,1042.03,1047.18,1053.99,1052.14,1047.81,1092.79,1150.57,1109.93,1058.54,1082.27,1088.87,861.64,714.70,909.73,1141.07,1071.94,903.76,615.19,1058.33,1067.20,1007.35,1099.81,1026.74,1046.77,1067.00,591.69,719.23,1075.04,1063.88,1077.31,1150.38,1115.49,1228.58,1279.16,672.82,653.63,639.16,473.61,566.65,559.95,731.91,
545.00,1042.87,1049.76,1042.17,1049.77,1055.14,1054.17,1049.07,1094.58,1152.23,1112.23,1061.49,1080.92,1090.72,862.06,713.40,911.30,1140.92,1072.65,906.07,614.85,1059.84,1067.28,1010.45,1103.41,1027.28,1049.07,1071.00,592.60,720.02,1079.28,1065.48,1079.14,1153.46,1118.45,1231.39,1282.69,671.06,654.66,640.03,474.02,568.52,559.69,733.51,
546.00,1045.02,1051.04,1045.23,1050.48,1055.32,1053.04,1048.69,1095.41,1153.81,1110.54,1061.75,1082.76,1093.82,863.25,714.24,913.22,1138.61,1074.26,907.69,615.15,1062.16,1067.21,1007.08,1104.81,1029.47,1049.03,1070.39,594.67,719.77,1083.45,1067.69,1078.82,1153.12,1120.01,1235.44,1284.37,670.07,655.63,640.70,474.21,567.99,561.44,733.89,
547.00,1046.24,1052.89,1044.16,1048.32,1053.31,1053.30,1053.71,1096.97,1152.69,1112.35,1064.11,1082.00,1096.13,863.68,713.15,914.00,1141.04,1077.42,906.10,613.94,1062.46,1067.03,1007.98,1103.62,1030.02,1047.48,1069.11,595.05,718.15,1082.41,1067.44,1078.67,1153.93,1121.08,1234.61,1286.58,672.40,657.85,639.97,474.72,568.36,561.71,733.70,
548.00,1045.66,1049.98,1044.77,1044.14,1052.13,1056.29,1052.13,1097.08,1151.73,1111.94,1060.40,1082.00,1094.85,860.36,712.90,912.59,1140.34,1074.23,904.65,612.83,1060.53,1066.50,1009.07,1101.93,1029.71,1046.37,1067.41,591.57,713.80,1079.91,1064.43,1077.48,1153.34,1119.92,1234.41,1288.08,671.38,656.99,638.02,474.33,568.19,561.54,732.88,
549.00,1047.88,1049.13,1044.25,1045.35,1053.60,1055.97,1049.01,1095.53,1152.24,1110.03,1058.31,1080.75,1093.58,859.24,711.53,912.73,1138.87,1074.91,907.30,612.43,1062.66,1067.53,1011.93,1100.27,1030.89,1045.65,1065.57,591.86,715.59,1078.81,1065.00,1078.12,1150.85,1119.63,1232.36,1287.39,667.39,656.67,639.79,474.28,567.18,562.77,734.15,
550.00,1047.57,1047.77,1041.69,1046.71,1053.42,1056.15,1047.13,1097.20,1152.78,1111.03,1058.66,1081.06,1092.43,858.68,710.52,912.97,1139.53,1076.88,906.11,612.60,1064.53,1070.37,1011.69,1099.11,1028.67,1043.55,1065.36,591.68,715.13,1076.68,1067.02,1077.93,1150.23,1120.05,1231.15,1288.36,667.77,657.91,640.30,474.86,566.65,562.96,734.33,
551.00,1044.67,1043.72,1038.90,1045.80,1053.79,1055.56,1046.22,1097.16,1151.80,1110.35,1057.57,1079.82,1089.91,859.47,712.80,914.52,1142.41,1074.91,903.19,611.18,1063.18,1069.32,1011.71,1098.86,1027.26,1045.33,1066.94,590.01,713.27,1073.10,1065.92,1077.70,1149.85,1119.34,1230.38,1287.82,669.00,655.81,639.72,473.50,566.51,563.37,733.25,
552.00,1044.72,1042.85,1039.93,1047.06,1054.88,1055.84,1046.98,1095.81,1152.29,1112.36,1055.57,1081.97,1087.68,858.21,713.28,915.04,1142.06,1075.84,906.11,612.33,1062.93,1069.02,1013.30,1102.24,1028.02,1046.49,1067.83,586.82,712.97,1073.54,1066.45,1078.10,1151.45,1119.38,1228.48,1287.84,668.14,654.65,639.70,473.06,566.71,563.42,733.90,
553.00,1047.57,1042.54,1037.06,1050.13,1055.62,1054.82,1046.37,1096.26,1152.09,1109.81,1056.07,1080.21,1088.63,858.16,711.40,914.39,1138.99,1076.77,908.00,611.72,1062.39,1067.09,1013.40,1100.50,1025.66,1043.02,1069.56,587.88,715.57,1075.54,1066.65,1077.23,1150.81,1118.68,1229.03,1287.01,666.54,654.69,640.32,473.00,566.73,562.50,735.04,
554.00,1043.55,1041.18,1036.58,1046.21,1052.63,1053.37,1044.46,1096.51,1149.83,1106.99,1054.08,1078.20,1088.45,857.58,710.58,912.23,1135.89,1074.15,904.66,610.10,1062.15,1063.48,1008.64,1102.81,1023.85,1042.58,1069.84,586.12,713.73,1075.36,1065.53,1076.69,1148.55,1118.74,1227.81,1283.68,669.50,651.81,637.56,470.64,565.48,560.32,732.41,
555.00,1040.51,1036.92,1033.15,1040.97,1047.69,1047.91,1045.33,1091.44,1145.17,1102.51,1049.42,1077.80,1084.21,852.59,708.73,907.51,1132.75,1071.34,899.93,606.58,1057.51,1058.81,1004.21,1098.52,1019.69,1037.72,1064.64,581.20,708.86,1073.34,1059.13,1073.01,1146.31,1114.42,1222.24,1279.40,667.10,650.67,634.50,468.01,562.04,556.84,728.35,
556.00,1037.50,1034.15,1027.98,1032.48,1042.48,1044.17,1039.49,1085.25,1139.44,1096.13,1042.73,1071.36,1079.21,848.41,703.40,899.02,1125.10,1062.41,894.91,603.19,1049.52,1053.83,1000.23,1091.41,1013.69,1031.22,1057.00,579.30,704.62,1066.64,1054.68,1067.29,1141.17,1107.59,1215.06,1271.62,663.46,648.27,631.66,465.33,558.88,552.05,724.48,
557.00,1033.20,1027.33,1023.47,1023.16,1035.62,1037.94,1029.35,1075.91,1130.03,1087.35,1035.31,1062.57,1073.86,843.15,699.61,892.38,1117.30,1053.52,887.27,598.04,1044.89,1045.31,992.30,1082.76,1007.19,1025.06,1046.17,578.12,701.63,1061.44,1048.43,1059.60,1131.93,1101.82,1207.40,1263.01,657.94,643.05,629.61,462.40,554.54,547.71,718.97,
558.00,1023.78,1023.53,1016.05,1014.77,1030.33,1029.54,1023.12,1068.85,1122.48,1083.56,1030.69,1056.56,1068.42,838.81,693.85,887.10,1113.98,1048.12,879.35,594.17,1040.21,1043.67,986.32,1077.26,1001.18,1021.66,1037.88,573.84,697.46,1055.00,1041.85,1053.72,1126.45,1096.89,1202.61,1255.90,655.25,640.55,627.83,459.85,550.64,544.45,713.18,
559.00,1020.75,1017.74,1012.52,1011.33,1028.09,1027.15,1018.62,1065.18,1118.69,1080.67,1025.55,1052.67,1063.90,836.39,691.41,883.05,1112.23,1041.50,874.45,592.01,1033.75,1041.03,984.42,1069.54,996.11,1017.68,1033.29,571.03,691.91,1047.92,1036.26,1050.91,1124.69,1089.85,1199.39,1251.64,651.77,639.63,625.83,457.52,549.00,542.63,710.95,
560.00,1019.01,1015.23,1012.01,1009.09,1025.27,1026.87,1013.07,1059.34,1116.88,1081.86,1022.89,1048.83,1059.64,835.64,687.23,881.98,1109.34,1039.23,873.69,590.57,1030.15,1039.48,983.13,1065.97,993.52,1015.29,1029.76,569.38,691.64,1046.89,1034.47,1048.02,1120.72,1085.88,1197.54,1246.97,649.39,636.03,625.01,457.17,548.38,541.92,710.41,
561.00,1017.50,1017.25,1012.90,1013.47,1023.64,1026.55,1012.77,1060.21,1117.25,1082.56,1025.43,1047.51,1060.86,832.87,686.96,882.91,1109.29,1041.43,873.86,590.32,1030.86,1041.78,982.30,1065.81,992.60,1015.00,1033.34,568.40,691.35,1050.56,1036.08,1047.25,1120.95,1087.38,1199.68,1249.41,646.53,636.40,625.06,457.63,548.06,542.39,710.15,
562.00,1015.59,1018.85,1012.24,1016.95,1022.22,1025.60,1013.43,1063.42,1119.31,1083.71,1028.30,1049.03,1061.41,833.92,688.45,884.12,1111.19,1040.66,872.15,590.65,1029.38,1044.00,981.03,1067.09,993.26,1017.72,1038.29,567.75,687.89,1049.03,1034.57,1049.42,1120.37,1086.21,1202.03,1249.71,647.72,637.08,624.98,457.93,548.17,543.19,709.33,
563.00,1013.90,1017.48,1014.29,1016.53,1018.84,1022.66,1013.78,1062.07,1119.93,1084.42,1028.20,1048.96,1058.76,830.84,687.40,884.27,1109.89,1041.03,872.32,589.76,1025.25,1040.79,980.31,1068.21,992.10,1017.36,1038.12,564.03,686.71,1047.92,1034.98,1048.68,1118.65,1086.61,1197.91,1248.39,644.68,635.27,622.76,457.44,547.55,542.34,708.85,
564.00,1012.67,1017.59,1012.22,1014.51,1017.24,1021.03,1013.63,1062.67,1120.07,1082.83,1026.66,1047.35,1057.74,827.95,684.96,884.65,1109.25,1043.13,872.59,589.18,1024.90,1038.99,981.58,1070.25,990.83,1016.01,1038.55,564.97,686.47,1048.49,1036.70,1045.67,1116.90,1088.03,1197.38,1249.23,641.21,634.96,621.76,457.40,547.24,541.11,707.83,
565.00,1011.48,1016.35,1011.06,1014.91,1016.72,1016.00,1011.06,1064.13,1120.66,1079.60,1025.64,1047.72,1060.04,828.90,686.92,884.12,1107.85,1043.78,870.90,588.32,1025.54,1035.84,977.97,1072.49,992.48,1018.14,1037.52,566.74,685.75,1047.72,1036.28,1044.21,1115.42,1089.26,1196.77,1249.32,641.42,634.40,620.67,456.93,546.25,540.23,706.31,
566.00,1004.76,1011.11,1006.86,1008.19,1013.36,1009.34,1011.97,1062.48,1117.06,1078.17,1022.31,1045.95,1055.38,826.43,683.74,880.75,1107.81,1043.15,865.23,585.52,1021.99,1031.44,975.65,1071.58,989.83,1014.92,1032.81,561.83,682.29,1043.74,1032.71,1042.06,1113.25,1085.26,1191.42,1245.80,640.09,632.55,617.18,455.56,544.73,537.91,704.84,
567.00,1003.02,1004.13,1004.22,1001.56,1011.92,1006.89,1009.74,1058.00,1111.92,1076.06,1018.19,1039.01,1051.24,824.64,680.96,878.96,1103.29,1039.10,864.77,582.74,1016.33,1026.69,973.40,1068.28,986.21,1011.43,1029.04,559.07,680.34,1038.03,1029.62,1040.79,1110.90,1081.80,1185.67,1242.88,638.08,630.02,614.10,453.42,543.13,535.41,703.43,
568.00,1003.61,1000.51,1001.17,1000.01,1010.36,1004.82,1005.40,1052.60,1107.76,1070.49,1013.25,1034.71,1048.11,825.06,680.27,874.41,1099.73,1036.97,863.64,581.49,1017.51,1022.18,970.89,1064.42,983.60,1007.92,1024.42,558.84,679.01,1036.89,1026.38,1037.18,1106.42,1076.48,1181.41,1239.01,636.36,625.93,611.14,452.72,540.90,533.29,701.04,
569.00,1000.36,999.26,995.80,998.57,1006.92,1000.93,1001.87,1049.30,1102.76,1066.44,1011.92,1030.57,1045.60,822.80,676.22,869.01,1096.17,1033.63,861.52,580.84,1018.12,1019.74,965.55,1062.05,978.82,1004.07,1021.09,556.88,676.22,1033.63,1023.90,1035.09,1101.38,1073.41,1179.15,1234.16,635.91,623.65,609.73,452.07,538.09,530.76,698.84,
570.00,1000.80,997.47,994.24,994.40,1006.55,1002.88,1001.61,1048.26,1098.86,1063.72,1010.59,1031.18,1045.74,822.47,676.31,866.51,1096.62,1027.22,860.13,579.30,1016.16,1019.31,965.93,1059.68,975.99,1002.33,1021.74,553.96,673.07,1026.50,1022.11,1034.96,1101.83,1071.99,1179.67,1232.80,635.58,622.29,608.89,450.80,537.56,530.37,697.55,
571.00,1004.13,997.45,997.81,996.51,1008.23,1006.87,1001.09,1044.83,1100.85,1065.15,1011.45,1032.20,1044.83,822.67,675.54,868.25,1095.47,1027.22,864.66,579.75,1018.15,1021.31,968.06,1059.75,975.29,1002.38,1020.05,554.88,675.44,1027.66,1019.19,1036.68,1100.42,1072.87,1178.97,1233.56,637.08,622.16,609.08,451.31,538.39,531.52,697.34,
572.00,1003.31,998.97,996.69,997.94,1006.09,1008.22,999.94,1046.91,1103.60,1063.48,1010.42,1033.19,1044.72,818.56,672.39,866.13,1095.00,1028.99,864.46,580.46,1018.20,1024.32,969.20,1057.79,975.28,998.64,1020.78,557.07,677.04,1030.74,1020.96,1032.80,1101.01,1074.93,1181.37,1232.18,634.53,623.27,610.13,451.49,537.65,530.33,696.99,
573.00,1001.85,998.56,997.13,998.66,1006.57,1009.36,1002.26,1051.21,1104.97,1063.30,1011.57,1036.31,1043.76,820.44,673.51,867.43,1095.67,1027.22,862.33,580.44,1017.79,1027.43,968.28,1060.08,978.46,999.26,1023.52,558.29,675.12,1030.34,1020.76,1035.30,1102.21,1077.78,1183.59,1234.21,636.91,624.29,611.67,450.97,538.10,531.52,696.57,
574.00,1001.14,996.53,999.87,998.57,1005.85,1011.58,1007.00,1050.60,1107.35,1066.97,1012.93,1042.10,1042.38,818.87,674.27,869.22,1098.95,1028.94,863.31,578.80,1014.99,1027.76,969.83,1061.50,978.96,998.16,1022.79,556.29,674.17,1031.65,1020.32,1034.41,1105.77,1077.51,1182.45,1236.68,636.14,623.30,612.90,450.33,538.74,532.44,696.02,
575.00,996.43,994.64,998.66,997.35,1000.91,1008.95,1004.70,1048.49,1106.56,1064.99,1011.27,1038.16,1037.97,814.45,669.99,868.21,1094.07,1027.12,861.74,577.17,1010.03,1025.58,968.76,1057.80,977.91,993.92,1019.47,555.09,673.29,1033.20,1017.38,1030.94,1101.72,1074.27,1179.92,1234.03,632.70,622.64,612.31,448.60,537.41,531.02,694.74,
576.00,993.07,991.06,995.73,996.30,999.05,1005.71,1001.43,1048.94,1102.78,1061.21,1008.03,1035.18,1036.27,811.96,669.16,866.55,1091.31,1023.86,857.29,575.64,1005.62,1024.00,963.68,1054.33,976.18,992.98,1018.49,554.83,668.65,1029.39,1018.69,1025.72,1101.15,1071.42,1178.55,1231.50,631.17,620.86,611.17,447.09,534.31,529.73,692.66,
577.00,991.35,990.41,993.21,994.58,999.62,1003.30,1003.25,1049.32,1099.53,1063.10,1009.68,1035.92,1034.13,812.27,670.54,866.14,1092.54,1024.48,854.68,573.82,1005.63,1022.64,961.42,1054.37,977.04,991.79,1015.26,551.83,665.06,1028.60,1017.54,1024.95,1101.75,1070.45,1177.72,1232.46,632.37,621.32,608.46,446.98,534.22,529.09,691.82,
578.00,989.67,989.15,993.67,991.78,1000.01,1005.36,1002.32,1048.24,1099.73,1063.14,1009.49,1035.79,1036.66,809.21,670.76,866.36,1092.81,1021.49,856.03,571.96,1004.44,1022.29,960.27,1052.14,973.97,992.89,1015.83,549.83,662.67,1025.32,1018.40,1025.20,1103.00,1068.29,1178.80,1233.18,634.06,621.47,606.90,447.11,533.92,528.94,692.96,
579.00,994.24,991.80,994.28,995.77,1003.21,1006.16,1000.27,1047.93,1100.51,1061.98,1007.38,1033.59,1039.27,811.27,672.61,868.64,1092.06,1021.55,857.81,572.60,1007.84,1023.10,961.76,1052.56,976.24,994.72,1016.00,551.79,666.06,1026.15,1018.92,1028.82,1102.36,1067.48,1181.01,1235.55,635.19,624.13,606.52,448.22,534.81,529.99,695.27,
580.00,998.63,996.30,995.15,1003.27,1009.52,1008.61,1004.19,1052.89,1103.24,1065.62,1011.13,1035.94,1043.62,813.02,673.63,868.50,1096.25,1028.31,861.09,575.94,1014.38,1026.92,962.66,1055.46,977.72,997.91,1019.50,554.16,670.38,1030.63,1025.50,1032.02,1105.99,1072.37,1182.80,1241.74,639.31,627.48,607.98,450.11,536.22,531.39,698.40,
581.00,1003.72,1000.63,997.21,1006.84,1011.35,1009.60,1005.30,1056.55,1107.99,1070.02,1013.66,1040.12,1047.25,817.61,675.71,870.31,1101.64,1030.20,864.43,576.65,1017.84,1027.31,965.89,1059.34,984.02,1001.70,1024.65,555.65,671.84,1031.46,1025.89,1038.26,1110.02,1074.55,1186.85,1244.82,641.79,627.37,609.72,450.95,538.21,532.95,700.84,
582.00,1008.73,1003.60,1001.66,1009.35,1014.01,1013.08,1006.03,1054.38,1111.24,1073.61,1014.72,1042.90,1050.27,818.54,675.07,873.31,1102.96,1033.10,868.36,577.42,1020.91,1026.66,969.86,1061.12,984.84,1006.01,1027.45,555.08,675.35,1034.50,1028.69,1041.48,1110.33,1075.41,1186.91,1246.81,642.46,627.01,612.19,450.49,539.54,532.97,702.38,
583.00,1009.57,1005.38,1002.11,1013.30,1012.84,1011.45,1006.31,1054.37,1112.68,1075.83,1017.04,1041.31,1051.10,817.84,674.15,874.28,1103.81,1036.63,867.29,579.06,1024.50,1027.30,975.98,1060.90,986.72,1007.25,1030.57,556.11,679.27,1040.37,1029.18,1042.24,1109.88,1079.09,1186.86,1247.04,640.08,627.48,613.49,451.41,541.18,533.71,704.27,
584.00,1006.00,1004.52,1002.34,1011.91,1012.38,1008.10,1003.43,1055.26,1113.16,1076.43,1018.69,1040.71,1048.80,820.71,674.87,874.63,1104.36,1036.43,862.34,577.53,1023.74,1026.00,974.48,1059.54,988.02,1009.27,1032.23,557.13,676.42,1040.40,1027.71,1040.16,1108.80,1080.01,1186.16,1244.83,639.69,623.74,614.71,449.84,539.93,532.52,702.92,
585.00,1001.62,1000.69,996.96,1003.81,1006.93,1004.12,999.91,1049.15,1110.55,1073.93,1014.56,1036.68,1044.48,818.06,673.15,873.69,1101.97,1033.26,859.99,573.93,1019.08,1020.79,972.02,1054.92,984.79,1003.65,1027.03,551.76,671.12,1036.84,1021.41,1035.28,1105.87,1076.11,1181.13,1237.23,635.14,620.65,612.85,448.71,538.33,529.98,698.65,
586.00,992.84,990.95,988.61,993.53,1001.03,998.92,991.65,1039.87,1103.10,1063.49,1004.30,1025.58,1036.14,809.04,667.66,865.71,1092.55,1023.73,853.08,568.78,1011.81,1013.90,964.26,1046.67,973.61,994.22,1018.82,546.40,666.27,1027.70,1011.31,1025.36,1095.59,1069.39,1171.91,1226.70,628.57,617.57,608.67,444.90,534.32,524.48,692.94,
587.00,982.63,981.69,979.36,986.72,991.55,989.97,980.45,1030.12,1091.20,1048.70,994.53,1014.21,1026.85,802.03,663.51,857.49,1081.37,1013.71,844.85,562.71,1002.02,1004.50,955.29,1036.84,964.36,985.14,1009.05,542.71,659.87,1018.88,1000.75,1014.97,1084.33,1059.98,1162.60,1214.92,622.25,611.11,602.87,441.79,528.52,519.66,685.23,
588.00,977.29,976.03,970.94,980.32,985.55,984.87,975.13,1025.60,1082.64,1042.27,986.74,1006.98,1018.78,796.17,656.87,848.99,1076.00,1006.05,838.60,558.15,994.53,999.48,945.28,1031.44,956.14,973.57,999.22,538.06,651.99,1010.20,992.91,1006.51,1078.13,1053.06,1154.40,1205.67,618.62,606.82,599.79,438.24,523.04,515.04,679.45,
589.00,971.65,969.29,966.48,973.02,980.06,980.58,970.24,1019.42,1076.27,1034.52,980.52,1000.27,1012.44,791.35,651.49,843.03,1070.63,996.02,834.15,554.43,985.71,993.19,938.73,1024.69,950.00,967.35,992.30,533.67,644.47,999.32,984.81,1001.21,1074.37,1046.25,1149.99,1198.33,614.88,604.56,593.77,435.76,519.51,512.38,674.22,
590.00,972.23,965.28,963.22,970.73,975.73,980.78,967.06,1012.48,1070.77,1031.92,974.37,996.06,1008.62,787.68,646.18,839.84,1063.17,991.08,831.22,551.81,982.37,987.82,933.93,1022.07,946.62,963.89,988.35,532.27,642.45,995.01,982.81,998.79,1067.77,1039.60,1146.45,1193.84,610.46,601.83,590.55,433.60,516.95,509.60,672.00,
591.00,971.37,967.74,962.21,972.56,973.45,979.46,968.68,1015.76,1068.13,1032.84,977.24,994.92,1010.05,786.70,644.74,840.65,1061.61,994.42,832.21,552.96,985.81,989.47,934.12,1021.30,946.69,963.22,989.39,532.93,643.37,997.74,985.29,999.44,1067.44,1041.32,1148.65,1196.46,609.59,601.02,589.94,433.98,516.86,509.96,672.19,
592.00,972.90,970.05,963.03,973.96,973.96,982.04,972.43,1021.42,1070.54,1037.78,979.89,997.00,1013.21,791.94,646.40,840.59,1065.92,995.66,832.57,554.38,987.76,992.07,935.99,1024.67,950.44,965.40,992.94,533.93,642.65,997.94,987.85,1002.62,1071.54,1043.09,1152.29,1201.25,612.58,600.25,591.60,434.97,518.07,512.06,673.87,
593.00,974.14,970.45,965.77,973.34,973.31,982.61,976.47,1019.38,1071.36,1040.29,982.42,1000.30,1013.57,794.69,647.74,843.20,1066.16,997.11,835.72,555.44,986.96,992.49,940.23,1025.84,951.79,968.44,994.77,532.05,645.45,998.32,989.44,1005.20,1072.90,1042.24,1153.17,1203.28,612.76,601.39,592.59,435.60,519.19,511.75,674.43,
594.00,975.46,971.54,965.17,972.36,970.96,984.92,976.21,1021.00,1072.90,1040.73,984.56,1000.38,1013.99,793.45,647.89,842.26,1065.08,999.86,838.48,556.64,989.24,994.20,940.88,1026.25,952.62,968.44,996.48,532.92,649.94,1002.78,993.27,1005.53,1072.08,1044.88,1154.13,1204.75,611.34,601.88,594.82,435.77,519.71,511.21,675.03,
595.00,972.54,973.01,968.23,974.88,972.96,981.83,974.83,1024.34,1073.36,1038.71,987.83,1001.41,1012.96,795.67,650.52,843.71,1066.85,999.56,837.62,556.94,988.78,997.25,942.21,1024.32,954.86,973.45,998.54,534.72,650.98,1004.67,992.49,1006.07,1072.97,1046.16,1154.98,1204.86,615.05,602.50,596.43,435.14,519.69,512.40,674.37,
596.00,971.80,972.06,968.03,973.92,974.18,980.45,977.39,1023.19,1075.20,1038.46,988.78,1003.58,1011.34,796.93,650.47,843.41,1070.34,999.75,837.20,556.25,985.16,995.56,944.37,1022.68,956.79,972.63,997.52,532.17,649.28,1003.78,992.24,1005.80,1075.41,1046.07,1152.31,1204.38,614.61,603.69,597.27,435.44,519.63,512.64,673.19,
597.00,973.36,969.83,969.47,969.74,977.08,981.08,976.07,1020.79,1076.65,1036.78,988.62,1004.33,1009.25,794.79,648.08,843.95,1068.29,998.65,836.78,555.90,982.37,995.68,943.25,1021.80,956.08,973.65,995.02,531.86,648.53,1003.12,990.75,1007.20,1076.01,1048.29,1152.88,1202.62,613.30,606.60,596.39,434.53,519.28,512.47,673.45,
598.00,975.41,968.31,967.92,968.57,977.00,979.85,968.91,1021.33,1077.07,1033.13,986.20,1001.58,1008.87,793.95,647.28,842.14,1064.41,999.67,835.04,554.36,982.36,991.11,940.69,1020.01,955.39,972.42,992.23,533.23,649.68,1004.69,990.25,1005.43,1072.84,1047.78,1152.82,1200.87,611.96,604.02,595.46,433.82,519.26,512.82,672.62,
599.00,971.86,966.53,963.19,967.22,976.01,975.10,969.06,1020.20,1075.39,1032.34,982.72,1000.97,1006.90,790.78,643.85,837.18,1062.09,997.42,829.56,552.66,981.12,991.17,937.36,1017.44,949.77,968.95,990.02,530.11,646.29,1003.20,987.00,1001.93,1070.05,1043.79,1150.59,1199.90,611.70,603.13,592.14,433.82,517.76,511.05,670.35,
600.00,968.77,963.22,961.72,963.04,973.96,975.42,968.80,1018.98,1074.47,1031.41,980.08,1001.74,1007.40,790.72,642.69,834.93,1061.88,993.70,827.47,550.32,979.08,989.12,933.90,1018.94,946.98,967.22,989.24,527.79,643.73,997.86,985.27,999.62,1072.04,1043.19,1150.20,1199.06,610.94,601.63,590.67,433.27,517.17,511.06,669.85,
601.00,970.03,963.66,962.86,965.12,973.21,976.02,966.55,1018.24,1075.27,1034.25,979.49,1003.54,1007.73,789.84,641.32,835.71,1061.94,997.38,828.25,550.08,978.75,990.01,935.71,1021.14,945.61,968.27,985.86,528.29,646.52,1000.39,985.69,999.48,1070.95,1041.79,1149.54,1202.66,610.03,601.82,590.04,433.42,517.55,511.18,670.80,
602.00,966.99,964.02,961.60,967.69,971.95,974.59,967.35,1021.39,1075.02,1034.82,978.99,1003.78,1009.98,787.89,641.38,834.97,1064.11,999.53,827.59,551.20,981.72,992.54,935.88,1020.67,941.62,966.58,987.58,528.68,647.81,1002.07,987.60,997.01,1068.83,1041.71,1149.60,1205.55,608.75,602.19,591.53,434.27,519.03,510.99,670.75,
603.00,964.31,965.08,961.76,969.87,975.37,975.14,968.95,1023.59,1076.18,1034.25,980.27,1005.71,1012.27,788.46,644.04,836.02,1068.07,997.52,825.91,551.51,983.16,995.48,935.91,1023.99,942.85,969.35,991.02,528.88,644.87,999.47,988.03,998.98,1070.10,1042.97,1151.51,1208.62,611.40,601.86,590.65,434.48,519.53,512.48,671.76,
604.00,965.22,966.34,964.79,969.87,977.31,975.18,970.51,1020.81,1078.27,1036.86,981.68,1007.65,1013.59,788.08,645.77,840.11,1070.85,998.70,830.43,551.55,984.81,994.77,938.52,1027.06,944.92,970.35,991.46,527.87,644.29,998.50,990.09,1002.72,1070.93,1043.77,1150.87,1209.15,612.41,602.81,591.53,433.91,520.50,513.72,673.28,
605.00,967.71,965.40,966.57,967.74,975.95,975.75,969.57,1017.36,1077.94,1035.23,981.48,1004.17,1012.05,785.31,645.62,840.78,1067.85,999.48,831.02,550.83,985.13,995.45,941.31,1025.11,944.08,968.43,991.05,528.49,643.89,997.30,991.35,1003.65,1069.02,1045.13,1151.68,1210.57,610.17,602.87,590.47,433.55,519.85,512.28,673.46,
606.00,967.35,965.84,966.44,965.92,976.35,974.19,967.77,1016.48,1076.00,1032.83,979.59,1001.01,1010.97,785.52,647.64,839.60,1063.30,993.44,828.23,550.23,986.39,992.37,936.13,1025.99,944.59,969.57,992.28,529.53,641.45,996.88,989.68,1002.81,1067.39,1045.05,1152.31,1207.41,612.20,599.25,590.47,432.24,518.59,511.65,671.36,
607.00,965.25,964.47,964.01,961.38,974.90,972.38,968.16,1014.57,1073.65,1032.19,977.83,999.14,1007.12,784.55,646.66,838.46,1060.77,992.59,827.61,547.28,983.27,988.71,932.16,1026.30,944.78,966.82,989.29,526.80,637.34,996.45,987.95,1003.74,1068.00,1043.26,1150.12,1205.52,611.41,596.56,589.64,432.13,516.50,510.43,670.63,
