Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
504.00,940.66,919.78,926.70,942.20,964.67,898.00,592.61,628.22,869.58,964.12,986.89,998.64,1005.38,1008.25,1013.35,994.38,992.49,990.11,994.34,978.60,1010.43,1027.06,1049.46,1058.98,982.77,1000.23,833.27,873.24,850.20,1086.94,1083.56,1016.03,678.24,930.49,896.43,771.47,803.49,1013.02,1143.90,724.93,1052.26,822.18,821.59,805.62,1105.30,1133.54,1142.80,1140.49,1092.12,1149.48,1156.76,1153.63,1140.67,
505.00,947.40,924.22,931.98,947.80,970.88,902.93,596.30,631.45,873.36,970.06,992.98,1005.08,1011.52,1013.84,1019.35,1000.85,997.56,996.21,1001.10,984.77,1017.07,1032.49,1058.26,1065.92,988.73,1006.30,838.16,879.17,855.32,1094.13,1089.46,1023.07,682.74,936.36,901.56,776.98,806.85,1019.31,1150.21,729.35,1059.02,827.01,826.01,809.57,1112.91,1138.11,1150.23,1145.92,1098.71,1155.99,1163.13,1162.53,1146.78,
506.00,950.58,928.71,936.31,952.91,975.56,907.92,599.23,633.36,877.05,974.63,997.58,1010.77,1016.04,1018.22,1024.42,1005.80,1001.62,999.91,1007.05,990.14,1021.01,1036.52,1062.89,1070.80,991.22,1010.61,842.46,883.10,858.13,1099.50,1093.76,1026.75,685.48,938.17,906.53,781.66,808.18,1023.33,1155.34,732.33,1063.66,828.81,828.97,811.44,1119.35,1142.93,1155.19,1149.76,1102.60,1160.15,1166.82,1167.90,1149.76,
507.00,956.34,935.13,940.95,957.74,981.31,912.49,602.02,637.67,882.24,981.55,1002.59,1016.50,1021.38,1024.80,1029.98,1010.56,1008.05,1004.87,1011.70,995.35,1028.87,1041.73,1068.67,1077.31,996.61,1015.27,848.38,887.74,861.34,1105.18,1100.57,1031.04,688.43,942.84,911.25,785.95,813.49,1028.67,1161.52,736.70,1070.34,831.95,833.39,815.37,1126.07,1149.10,1160.92,1156.53,1107.86,1164.72,1172.61,1173.92,1154.24,
508.00,960.51,940.21,944.68,960.84,985.91,916.68,604.25,640.42,884.29,987.20,1007.66,1021.67,1025.41,1029.16,1033.74,1013.90,1012.67,1007.86,1016.04,1000.02,1033.91,1046.26,1072.12,1080.01,999.74,1019.20,852.76,890.58,864.37,1108.76,1104.02,1035.20,691.22,946.45,915.13,789.30,816.15,1033.09,1166.23,739.00,1073.18,834.11,835.96,817.35,1130.18,1153.86,1164.81,1161.33,1111.45,1168.06,1176.01,1177.64,1158.16,
509.00,962.96,944.13,947.61,963.85,989.24,920.12,606.10,642.19,884.55,989.13,1011.62,1023.87,1027.49,1033.57,1037.28,1018.60,1015.69,1011.40,1018.35,1002.01,1035.97,1049.19,1075.69,1081.91,1002.91,1021.82,854.98,893.38,866.29,1110.56,1108.22,1037.88,691.69,948.45,916.77,791.54,819.18,1036.06,1168.62,740.08,1073.02,836.14,837.68,818.34,1132.68,1157.14,1167.15,1163.68,1113.44,1168.43,1178.77,1179.33,1159.09,
510.00,964.16,948.42,950.23,965.29,991.35,921.75,607.03,644.00,887.34,991.51,1013.35,1026.13,1029.51,1035.65,1039.16,1019.81,1018.29,1014.50,1021.25,1004.29,1037.25,1051.63,1076.87,1083.56,1005.23,1024.52,856.85,895.36,868.25,1112.99,1110.58,1041.26,693.20,950.42,917.27,792.87,820.89,1036.29,1170.97,741.27,1073.87,837.74,838.51,820.18,1133.66,1160.72,1168.76,1165.48,1115.18,1170.71,1182.10,1178.84,1161.08,
511.00,964.42,948.77,950.31,965.12,991.92,920.57,607.05,643.50,886.34,990.91,1012.89,1025.72,1029.91,1034.25,1037.86,1019.71,1017.71,1014.71,1020.37,1003.36,1036.80,1050.82,1075.39,1084.68,1005.43,1025.34,856.07,894.58,868.04,1112.00,1111.33,1041.10,692.67,949.91,916.19,792.21,820.96,1035.30,1167.97,740.71,1072.06,837.76,837.69,820.17,1130.70,1160.96,1166.89,1163.92,1113.45,1170.59,1180.64,1176.47,1159.69,
512.00,962.69,947.45,949.32,963.46,992.10,919.28,605.51,642.79,885.58,988.48,1011.63,1024.28,1028.63,1032.84,1035.46,1018.79,1015.94,1011.57,1018.10,1003.16,1033.83,1048.04,1073.10,1082.39,1003.69,1024.03,854.09,893.30,867.59,1108.99,1110.05,1040.54,691.57,947.28,913.06,789.68,819.68,1033.34,1165.01,738.05,1067.75,836.43,835.05,819.62,1126.76,1157.77,1163.73,1161.43,1110.33,1168.44,1176.23,1172.51,1157.35,
513.00,956.61,941.45,943.98,957.55,985.33,914.62,601.96,639.06,881.49,981.72,1004.58,1017.23,1022.90,1026.69,1029.84,1012.79,1008.38,1006.81,1011.54,997.50,1027.80,1041.04,1067.43,1076.26,997.82,1018.33,848.18,887.80,862.70,1103.87,1103.86,1033.64,687.05,941.11,904.35,783.77,813.76,1026.52,1157.37,733.57,1060.33,830.97,828.92,813.78,1119.48,1149.00,1156.26,1153.25,1103.71,1160.84,1167.60,1164.64,1149.31,
514.00,945.32,930.05,933.54,946.11,972.85,903.74,593.60,631.67,872.95,971.90,991.88,1006.30,1011.42,1013.66,1017.67,1000.27,996.42,995.52,1000.21,987.66,1015.40,1028.85,1055.00,1065.42,985.63,1006.67,838.38,876.58,853.09,1091.81,1089.96,1022.23,679.53,928.97,893.70,773.81,803.58,1014.48,1143.35,725.27,1049.83,820.19,818.74,803.34,1105.18,1134.97,1141.56,1139.00,1090.20,1147.76,1151.61,1152.37,1134.84,
515.00,931.21,914.74,918.01,931.92,957.27,890.41,583.87,622.17,859.40,957.07,976.98,990.59,993.31,997.97,1001.32,984.01,981.25,979.53,983.98,973.74,1000.08,1012.19,1037.94,1048.69,968.54,991.15,826.06,862.11,839.18,1074.10,1072.39,1005.25,667.14,913.93,879.68,760.67,790.36,999.33,1124.40,712.42,1034.00,806.03,804.78,789.88,1087.98,1115.47,1122.26,1119.97,1072.11,1128.14,1131.41,1134.58,1116.32,
516.00,921.12,903.31,908.37,919.68,945.87,880.63,575.92,614.87,850.03,947.01,966.35,978.67,982.03,986.28,989.83,971.76,970.37,969.03,972.24,963.96,989.42,1001.01,1025.72,1034.76,956.43,979.06,817.12,851.41,829.62,1061.10,1058.90,992.94,659.49,903.91,869.30,751.81,780.49,988.87,1112.14,704.07,1022.38,796.83,794.99,778.65,1075.63,1101.05,1109.62,1108.76,1059.41,1113.49,1118.75,1121.79,1101.98,
517.00,913.40,895.83,900.84,912.25,938.32,873.78,571.96,609.44,842.86,939.85,960.63,970.86,972.93,978.25,982.21,964.36,963.14,962.83,964.87,955.05,981.44,993.90,1018.54,1025.23,949.00,970.63,810.35,843.91,822.63,1051.94,1048.52,983.13,654.03,896.47,862.08,745.40,772.11,980.48,1102.97,698.74,1014.49,789.96,788.97,771.22,1067.02,1091.84,1101.98,1099.97,1051.52,1103.12,1110.52,1113.13,1092.19,
518.00,912.06,894.50,899.05,911.39,936.65,870.71,570.68,607.72,840.54,937.53,959.24,967.90,970.90,975.97,980.75,962.51,962.47,960.96,964.91,952.89,978.32,993.17,1015.36,1023.98,946.55,968.46,808.29,842.62,819.06,1049.57,1046.13,980.32,653.03,895.02,860.86,743.35,770.85,978.08,1100.46,697.41,1011.93,788.61,787.17,769.69,1064.81,1089.76,1098.74,1098.94,1047.89,1100.46,1109.32,1110.03,1090.04,
519.00,918.04,899.76,903.45,915.93,941.76,874.70,575.34,610.78,843.86,940.40,964.63,971.84,975.85,981.77,985.40,966.32,968.10,964.24,969.41,957.17,983.13,998.53,1019.53,1028.65,949.91,972.80,812.21,846.53,823.18,1054.67,1051.44,984.31,655.72,899.88,865.44,746.91,774.56,982.00,1104.28,700.56,1016.22,792.26,790.25,773.37,1070.76,1095.02,1104.51,1103.58,1051.22,1104.94,1116.05,1112.97,1094.89,
520.00,931.11,912.84,917.65,929.53,955.36,886.35,584.55,619.37,855.82,954.24,977.83,985.73,990.70,995.97,1000.20,980.56,981.17,977.54,983.64,970.11,996.63,1014.42,1032.63,1043.65,963.56,985.89,822.93,858.74,833.71,1070.20,1066.32,997.71,665.72,911.07,877.64,756.78,785.35,994.80,1119.78,710.05,1029.56,804.31,802.07,785.04,1085.26,1111.58,1119.30,1119.82,1066.46,1119.94,1132.25,1127.60,1110.29,
521.00,943.09,926.41,929.13,942.06,968.01,898.80,593.72,628.83,867.65,966.17,990.41,999.54,1003.59,1009.59,1014.90,994.55,993.78,990.43,998.38,982.29,1010.71,1028.09,1047.69,1058.89,976.40,1000.12,833.88,870.71,845.22,1085.52,1081.19,1011.16,674.18,923.72,888.76,765.94,795.11,1006.86,1135.33,719.73,1044.54,814.23,812.84,796.90,1099.64,1125.77,1134.37,1131.93,1080.81,1136.23,1145.34,1142.07,1126.78,
522.00,955.70,939.34,941.45,956.08,980.52,911.67,600.96,638.00,879.97,981.12,1002.00,1013.57,1018.48,1023.43,1029.07,1008.08,1006.09,1003.61,1012.07,997.04,1025.10,1042.91,1062.29,1073.60,990.26,1014.39,845.25,883.20,856.76,1100.84,1097.12,1025.42,683.59,936.12,902.04,777.31,806.70,1019.88,1150.03,729.19,1059.17,824.19,823.49,808.85,1116.01,1140.93,1149.50,1146.10,1095.24,1152.68,1159.83,1156.98,1141.10,
523.00,963.01,946.64,951.07,963.83,988.47,919.31,606.65,645.00,886.56,989.37,1010.93,1023.01,1026.02,1031.86,1035.92,1015.38,1014.17,1010.94,1019.60,1005.35,1035.17,1051.32,1070.69,1082.78,997.97,1022.78,852.34,890.28,863.85,1109.94,1106.04,1033.63,688.56,943.72,910.21,784.30,812.62,1029.02,1159.32,733.31,1069.23,829.47,829.38,815.21,1124.12,1149.83,1159.62,1154.86,1104.50,1162.31,1168.71,1166.59,1149.90,
524.00,963.33,947.53,954.14,966.07,991.51,921.11,607.50,645.68,888.75,992.96,1013.57,1026.24,1027.96,1033.59,1038.14,1018.49,1016.99,1014.10,1021.98,1006.68,1038.45,1052.97,1073.71,1083.31,1001.48,1024.53,855.13,892.40,865.14,1110.79,1107.13,1035.54,688.70,945.82,912.14,786.47,812.86,1030.96,1162.25,734.24,1071.92,831.16,831.74,816.04,1125.77,1151.82,1161.04,1156.51,1107.48,1163.95,1170.58,1169.90,1152.16,
525.00,964.73,947.46,954.24,967.55,991.82,921.05,607.00,645.44,889.29,992.20,1014.44,1026.09,1028.57,1032.99,1037.20,1019.62,1017.34,1014.71,1021.59,1006.58,1039.73,1052.90,1075.62,1082.08,1002.92,1023.93,855.50,893.42,865.43,1110.42,1106.83,1035.98,688.67,946.52,912.70,788.29,811.32,1031.79,1161.53,735.33,1072.76,830.50,831.34,814.48,1125.33,1151.65,1161.71,1157.31,1108.05,1163.63,1169.71,1170.88,1152.87,
526.00,967.23,948.01,956.78,970.14,994.21,923.10,608.23,645.69,891.08,994.67,1016.56,1029.01,1031.12,1035.43,1039.65,1021.36,1020.39,1017.38,1023.36,1008.46,1041.76,1055.53,1076.49,1082.72,1006.74,1024.84,857.52,894.51,866.72,1113.21,1109.48,1037.28,690.62,947.18,915.41,790.76,812.43,1034.80,1162.97,736.60,1072.30,832.01,833.17,816.04,1125.84,1154.71,1162.80,1161.59,1110.10,1165.12,1172.88,1172.47,1155.26,
527.00,969.31,948.37,958.85,970.53,994.35,924.47,610.29,646.01,892.16,994.16,1018.07,1029.97,1032.96,1036.62,1041.91,1022.07,1023.12,1019.26,1025.59,1008.44,1042.43,1055.93,1076.36,1085.14,1008.27,1025.92,858.49,895.30,867.45,1116.30,1111.73,1038.55,690.88,948.43,916.08,790.16,812.39,1036.58,1163.83,737.12,1071.88,833.40,833.29,816.10,1124.94,1153.98,1161.86,1163.09,1110.07,1164.76,1173.57,1173.95,1157.44,
528.00,975.59,954.58,963.01,975.63,999.03,930.32,613.63,649.59,897.44,1000.76,1022.88,1034.99,1039.26,1043.69,1049.72,1030.16,1028.26,1026.16,1031.34,1014.14,1048.20,1061.73,1082.91,1091.04,1014.60,1031.71,864.56,899.49,871.78,1122.19,1118.89,1045.04,694.81,953.01,920.58,794.00,818.41,1039.38,1168.76,741.66,1076.93,837.75,837.94,820.46,1130.83,1161.65,1166.18,1167.94,1115.77,1170.87,1179.98,1180.32,1164.78,
529.00,984.31,964.16,969.46,983.39,1006.76,937.48,618.32,655.29,905.69,1008.81,1030.73,1041.59,1048.16,1052.35,1059.56,1038.65,1035.72,1034.16,1039.31,1023.83,1056.46,1070.57,1092.98,1102.86,1023.15,1040.57,871.10,905.77,879.65,1131.28,1129.62,1054.06,701.81,959.97,927.56,799.67,826.04,1047.03,1178.38,748.29,1084.80,844.30,842.91,827.58,1140.40,1170.51,1175.17,1178.36,1125.29,1181.44,1188.50,1188.07,1174.95,
530.00,990.45,971.88,975.91,989.66,1014.50,944.65,623.19,660.39,911.57,1016.02,1039.09,1049.32,1056.13,1060.28,1068.14,1046.80,1043.38,1041.90,1047.01,1031.52,1063.55,1077.67,1102.05,1112.20,1029.45,1048.06,877.25,911.74,887.06,1138.16,1138.99,1061.29,706.79,967.19,933.01,804.37,833.83,1054.32,1186.46,752.79,1091.69,850.21,848.79,833.43,1149.11,1177.48,1183.09,1184.76,1132.06,1191.64,1197.46,1195.65,1182.74,
531.00,993.10,976.18,980.02,993.81,1018.47,947.67,624.79,663.40,913.51,1021.32,1043.89,1053.01,1059.94,1064.77,1071.52,1051.64,1047.80,1045.76,1050.76,1036.76,1067.67,1082.01,1106.56,1118.10,1031.42,1052.46,878.85,914.88,890.78,1141.54,1143.85,1064.93,708.32,971.12,935.48,806.52,837.72,1056.69,1192.18,754.57,1096.13,853.21,851.89,836.56,1154.45,1180.98,1188.73,1186.68,1136.27,1196.30,1201.25,1200.14,1186.74,
532.00,994.04,978.56,982.43,996.17,1023.32,950.03,626.81,664.25,915.58,1024.16,1046.40,1055.66,1062.05,1067.15,1073.31,1054.92,1050.39,1048.44,1053.52,1040.43,1070.46,1085.55,1109.84,1120.26,1032.29,1055.03,881.30,916.43,892.80,1142.75,1146.03,1067.43,710.00,973.56,936.10,808.82,838.76,1058.90,1195.93,755.64,1099.13,853.97,852.54,838.23,1157.23,1184.39,1193.23,1189.23,1139.58,1199.69,1204.19,1202.92,1188.79,
533.00,993.45,977.93,982.70,996.22,1023.93,950.35,626.95,664.69,917.20,1023.96,1047.19,1058.04,1062.51,1066.36,1072.25,1055.76,1050.83,1049.65,1053.61,1041.24,1069.47,1086.75,1110.70,1121.43,1032.17,1054.61,881.26,917.04,894.58,1141.37,1145.81,1067.80,710.70,973.96,937.33,810.17,836.75,1061.18,1197.05,755.76,1098.69,854.20,852.09,837.24,1157.22,1183.46,1194.31,1189.34,1139.89,1199.27,1204.21,1203.40,1188.36,
534.00,994.30,978.77,985.49,998.72,1026.36,952.36,629.06,666.89,918.07,1026.66,1049.04,1061.56,1063.82,1068.36,1073.59,1058.16,1053.87,1052.30,1057.50,1042.52,1071.92,1087.57,1111.20,1121.72,1034.56,1056.90,882.72,920.23,895.29,1144.21,1147.36,1069.48,711.02,975.79,938.58,811.45,837.59,1063.39,1198.23,755.62,1099.72,855.00,854.05,837.63,1159.05,1185.35,1196.02,1190.82,1141.90,1199.99,1206.01,1206.83,1189.11,
535.00,996.15,980.08,988.05,1001.06,1028.73,954.38,629.39,666.74,921.71,1030.27,1051.11,1065.00,1066.53,1069.95,1074.79,1059.71,1055.99,1055.28,1060.15,1044.65,1072.96,1089.75,1112.63,1123.40,1036.46,1058.81,883.74,921.62,896.34,1147.24,1148.47,1071.44,711.38,977.01,940.72,813.07,837.12,1065.44,1201.70,756.56,1100.54,856.22,855.79,838.71,1160.77,1188.97,1198.13,1195.09,1144.14,1200.48,1208.04,1209.24,1190.93,
536.00,998.20,982.26,990.74,1003.32,1030.88,957.27,630.96,668.87,924.54,1031.67,1052.63,1067.03,1068.50,1072.48,1076.21,1060.96,1056.82,1057.62,1061.18,1046.25,1074.20,1092.44,1114.73,1124.66,1039.09,1061.13,886.34,924.12,897.40,1149.44,1149.16,1073.60,712.83,978.80,942.66,814.38,838.52,1066.97,1202.50,757.93,1100.83,856.86,857.05,839.01,1161.32,1192.07,1199.79,1197.32,1145.40,1201.23,1209.87,1210.86,1191.66,
537.00,998.01,980.81,987.73,1002.61,1028.81,954.94,628.83,668.30,922.86,1030.32,1050.09,1066.34,1065.24,1070.79,1073.62,1057.40,1053.31,1055.60,1058.55,1044.16,1072.44,1089.27,1112.81,1123.02,1038.70,1058.93,884.31,923.21,895.51,1147.66,1146.76,1070.96,711.93,976.98,941.05,812.02,838.85,1064.13,1199.25,755.56,1097.04,855.98,854.41,837.85,1158.93,1189.45,1195.80,1195.69,1142.23,1198.69,1207.04,1207.59,1188.67,
538.00,993.90,977.08,983.46,998.70,1024.64,950.76,625.87,664.51,917.82,1025.82,1046.04,1060.90,1059.81,1066.70,1069.69,1051.83,1049.26,1050.57,1054.95,1038.43,1069.65,1084.24,1107.28,1117.20,1034.82,1055.80,879.27,919.36,891.39,1144.06,1141.39,1065.37,708.53,972.52,936.09,807.80,836.42,1058.63,1194.10,751.60,1091.36,852.74,849.15,834.74,1153.63,1183.26,1189.54,1190.46,1136.24,1193.40,1202.63,1201.69,1183.49,
539.00,989.71,972.84,977.94,994.12,1020.75,946.63,622.62,660.31,913.24,1020.43,1041.47,1054.77,1055.06,1062.54,1064.50,1045.92,1045.30,1044.95,1049.02,1035.06,1064.78,1081.44,1102.13,1112.79,1028.76,1050.47,874.71,914.77,888.64,1138.38,1136.48,1061.34,705.27,968.33,932.34,803.84,832.67,1054.54,1188.17,748.59,1086.14,847.94,845.51,830.19,1147.72,1177.63,1185.13,1183.98,1130.37,1187.37,1197.25,1195.74,1177.96,
540.00,986.59,970.22,974.18,989.41,1016.04,943.90,621.12,658.68,909.66,1014.55,1036.07,1050.13,1050.30,1058.90,1062.20,1040.53,1041.38,1041.03,1045.18,1032.58,1063.20,1078.25,1098.26,1108.05,1024.97,1047.46,871.78,911.66,885.99,1133.84,1131.70,1057.91,702.50,966.07,928.70,800.30,830.57,1050.79,1183.45,746.53,1082.24,845.29,840.84,826.77,1142.95,1172.54,1180.99,1177.84,1125.58,1183.81,1191.43,1190.44,1173.06,
541.00,985.16,968.74,972.22,987.98,1012.93,942.40,620.73,658.19,908.53,1011.91,1034.00,1048.79,1049.56,1055.00,1060.49,1039.49,1040.51,1038.44,1044.49,1030.05,1060.91,1075.81,1096.13,1105.79,1022.10,1043.90,871.16,910.05,883.85,1131.44,1130.03,1056.16,700.37,963.63,927.03,799.17,828.21,1049.07,1179.63,745.00,1081.50,844.16,838.28,824.23,1140.05,1168.01,1178.25,1175.55,1123.21,1182.12,1188.93,1187.31,1172.29,
542.00,985.19,970.48,974.18,988.85,1014.33,943.15,621.15,658.41,909.88,1012.78,1035.17,1049.45,1051.52,1056.84,1061.22,1041.64,1043.36,1039.87,1046.30,1030.74,1062.90,1078.12,1097.43,1105.78,1022.97,1044.25,871.85,910.22,884.31,1131.92,1130.89,1058.11,699.33,964.02,928.08,801.51,828.06,1050.33,1180.59,745.61,1082.83,844.09,840.87,824.57,1140.73,1169.14,1180.09,1175.95,1124.08,1183.91,1189.61,1188.33,1173.12,
543.00,989.01,972.92,977.31,992.43,1017.36,946.89,622.71,660.14,912.68,1016.01,1037.73,1052.32,1056.06,1059.79,1064.30,1044.18,1046.02,1043.24,1049.02,1035.28,1065.22,1080.64,1101.08,1109.24,1025.01,1046.60,873.95,911.46,887.28,1135.33,1133.75,1062.05,700.37,965.86,929.74,803.11,829.80,1053.19,1183.67,749.12,1085.84,845.32,845.92,826.10,1143.86,1172.21,1183.56,1178.96,1128.16,1186.74,1191.66,1191.48,1175.86,
544.00,993.56,976.82,981.09,995.52,1021.68,950.06,624.92,662.93,916.26,1020.73,1042.37,1058.03,1059.89,1064.14,1068.86,1049.41,1048.03,1048.99,1052.52,1038.19,1068.43,1084.90,1106.51,1112.97,1029.55,1050.50,877.01,914.27,889.38,1139.60,1138.00,1064.70,703.10,969.07,933.15,805.77,832.49,1055.14,1188.38,751.66,1090.88,849.06,849.08,828.69,1148.17,1176.42,1187.34,1184.17,1132.59,1192.66,1195.96,1196.44,1180.34,
545.00,996.48,978.75,983.16,998.28,1025.08,952.24,626.42,663.98,918.16,1024.95,1046.85,1061.15,1063.71,1067.37,1071.39,1052.67,1049.68,1051.87,1055.56,1041.53,1071.71,1087.90,1108.98,1116.88,1033.46,1052.82,879.40,916.39,890.06,1143.62,1142.04,1067.92,706.03,970.87,935.26,807.59,835.37,1056.96,1191.33,753.17,1094.05,850.78,852.31,831.42,1151.15,1179.97,1190.36,1188.14,1135.29,1195.95,1199.18,1198.93,1183.00,
546.00,999.68,981.12,985.69,1000.07,1028.37,954.54,627.69,664.97,920.49,1028.50,1050.74,1063.51,1065.93,1071.15,1074.84,1055.87,1051.33,1055.51,1058.01,1044.45,1075.98,1090.05,1111.12,1119.25,1036.86,1056.65,881.00,918.33,893.18,1147.08,1144.62,1070.70,708.29,972.14,937.68,808.66,837.51,1059.05,1195.60,754.66,1095.84,852.94,853.61,834.32,1154.77,1183.26,1193.37,1191.98,1137.22,1197.83,1203.03,1202.44,1185.97,
547.00,1002.51,983.40,988.39,1002.04,1029.72,957.07,629.85,667.59,922.75,1030.92,1053.72,1065.43,1068.05,1073.33,1077.13,1057.60,1054.57,1058.07,1060.61,1047.67,1077.09,1092.03,1113.69,1121.99,1038.50,1059.11,883.18,920.72,896.48,1150.76,1148.15,1071.51,710.60,974.25,938.96,809.92,839.41,1060.00,1197.81,756.94,1098.22,854.32,854.98,835.27,1158.06,1185.84,1195.57,1194.57,1138.86,1197.52,1205.71,1205.73,1187.87,
548.00,1006.13,987.44,992.03,1005.90,1033.66,960.74,632.52,669.86,926.74,1032.70,1056.34,1068.13,1072.05,1076.32,1081.01,1060.79,1059.03,1061.21,1064.16,1050.27,1082.16,1096.17,1117.81,1124.35,1042.35,1062.45,887.28,925.18,898.93,1153.75,1153.58,1074.97,713.33,976.96,941.54,811.54,841.68,1063.78,1200.51,758.59,1101.81,856.24,855.58,837.75,1162.21,1189.29,1197.33,1196.50,1141.62,1200.98,1209.86,1209.28,1190.64,
549.00,1008.13,991.11,995.34,1008.93,1036.02,964.32,634.05,671.61,930.51,1034.60,1058.22,1070.78,1076.52,1078.16,1083.24,1064.37,1063.12,1063.21,1067.21,1052.85,1084.97,1100.19,1119.97,1126.41,1044.73,1064.84,889.82,928.20,902.61,1157.45,1155.78,1077.91,714.57,979.54,942.39,814.14,843.09,1067.57,1203.44,760.28,1103.37,857.09,855.59,840.15,1164.50,1191.11,1201.08,1197.84,1143.25,1202.55,1212.62,1211.56,1192.89,
550.00,1010.82,993.34,998.48,1012.08,1038.52,967.77,635.27,673.95,933.81,1037.04,1060.59,1072.52,1079.43,1080.60,1085.92,1067.31,1067.64,1067.06,1070.95,1053.94,1086.10,1103.61,1123.04,1128.64,1047.43,1067.47,890.75,931.29,904.80,1157.33,1157.10,1079.67,715.88,981.09,944.26,817.23,844.65,1069.40,1205.77,760.56,1106.04,858.03,856.02,842.00,1166.67,1191.38,1203.36,1199.09,1146.18,1204.06,1215.18,1214.61,1195.95,
551.00,1012.01,995.34,1000.35,1013.72,1040.94,969.45,636.59,674.17,935.64,1038.55,1062.18,1074.38,1082.15,1082.08,1087.97,1069.90,1070.01,1068.07,1074.15,1055.84,1087.87,1104.87,1125.56,1131.40,1049.44,1070.02,891.64,932.82,906.34,1158.21,1158.39,1082.25,716.77,983.45,945.64,819.96,845.36,1071.77,1208.02,760.81,1107.93,859.07,857.40,842.94,1167.23,1193.77,1204.82,1199.47,1148.41,1206.79,1215.54,1215.98,1197.39,
552.00,1014.52,997.12,1003.21,1015.77,1043.83,971.68,638.05,674.69,935.86,1041.67,1064.67,1076.55,1084.54,1084.86,1090.48,1073.49,1072.83,1071.16,1076.44,1059.33,1090.48,1106.69,1128.69,1133.81,1051.85,1072.49,893.08,934.47,906.64,1160.30,1161.33,1085.51,718.87,985.70,949.08,821.47,845.34,1075.11,1209.88,761.17,1110.41,861.38,859.73,845.09,1168.92,1194.84,1206.58,1201.33,1151.72,1209.40,1216.93,1218.92,1199.02,
553.00,1014.38,996.09,1003.27,1014.05,1043.76,971.65,638.31,673.34,935.10,1044.11,1066.30,1077.08,1082.89,1086.64,1090.23,1074.17,1071.27,1071.27,1076.57,1060.32,1090.05,1106.12,1128.17,1134.99,1052.29,1071.44,891.36,934.92,905.03,1160.62,1160.12,1084.25,719.81,985.33,949.62,821.65,844.89,1075.02,1209.49,760.32,1109.71,861.11,860.77,844.89,1167.46,1195.48,1207.95,1200.78,1151.57,1209.49,1215.48,1218.55,1198.72,
554.00,1012.79,993.96,1001.03,1012.67,1042.36,970.66,638.79,673.12,932.55,1043.53,1065.99,1074.96,1081.35,1085.45,1089.95,1071.76,1069.63,1069.31,1076.04,1059.14,1088.88,1102.92,1128.08,1133.17,1051.56,1070.19,890.66,934.51,903.06,1158.82,1157.30,1082.91,720.72,983.47,949.31,819.89,844.68,1071.88,1207.51,758.28,1107.83,860.63,860.70,844.24,1166.28,1194.72,1205.68,1200.35,1148.67,1207.90,1212.94,1216.39,1196.04,
555.00,1010.48,992.35,998.78,1011.20,1040.56,967.08,637.75,671.12,930.22,1041.42,1061.61,1072.85,1077.85,1082.36,1087.57,1070.00,1066.81,1065.17,1072.58,1058.19,1086.67,1099.50,1124.70,1129.70,1049.57,1067.36,889.34,932.23,900.90,1157.84,1155.21,1080.13,719.13,980.73,946.50,816.41,841.43,1069.47,1204.16,757.14,1104.22,859.51,857.97,841.77,1163.34,1192.77,1203.06,1198.65,1145.10,1205.30,1211.06,1213.37,1192.35,
