Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
892.00,-0.06,-0.05,-0.09,-0.10,0.05,0.04,0.02,-0.03,0.13,0.06,0.13,675.99,676.43,676.67,680.65,870.83,866.45,867.66,869.25,869.45,865.24,865.98,864.49,864.19,864.09,864.83,863.96,862.85,860.93,865.41,865.44,861.91,
893.00,-0.09,-0.08,-0.11,-0.09,0.02,0.00,0.01,-0.03,0.11,0.05,0.15,667.97,667.32,667.67,672.36,859.70,858.37,857.37,859.04,860.70,854.03,854.03,853.34,854.01,853.68,854.34,851.69,852.01,849.32,856.01,856.02,852.01,
894.00,-0.06,-0.08,-0.15,-0.13,0.03,0.02,-0.01,-0.03,0.13,0.04,0.16,658.60,657.60,657.85,663.02,846.47,844.54,842.54,844.88,846.88,840.71,839.13,838.71,841.21,841.05,840.30,839.13,837.37,835.12,840.96,843.38,838.21,
895.00,-0.07,-0.09,-0.14,-0.13,0.03,0.00,-0.02,0.01,0.11,0.05,0.16,646.89,645.37,645.41,650.03,830.35,827.21,826.02,829.36,830.00,824.83,822.22,821.38,823.55,823.92,824.39,822.90,819.74,819.77,823.19,825.89,820.74,
896.00,-0.02,-0.07,-0.14,-0.07,0.03,-0.00,-0.01,-0.01,0.08,0.05,0.13,633.19,629.95,630.61,635.68,810.05,808.87,806.44,811.12,811.05,805.45,802.86,801.95,803.79,806.30,806.17,803.13,801.62,801.56,803.66,806.57,801.75,
897.00,0.02,-0.12,-0.15,-0.06,0.07,-0.01,0.00,0.01,0.06,0.07,0.11,617.71,614.37,615.66,619.94,786.77,788.24,785.02,789.57,788.65,785.43,781.12,782.49,784.04,785.73,786.09,782.07,780.52,780.79,781.15,784.66,779.51,
898.00,0.01,-0.08,-0.10,-0.09,0.05,-0.03,0.02,0.01,0.02,0.07,0.07,604.47,599.59,601.22,606.22,769.28,768.63,766.02,770.79,768.95,768.10,762.15,765.26,764.84,767.53,767.56,764.07,762.92,762.03,762.48,763.95,760.79,
899.00,0.01,-0.08,-0.12,-0.10,0.03,-0.00,0.06,0.03,-0.01,0.06,0.08,592.86,588.65,589.39,593.20,751.01,752.05,750.85,755.31,754.20,751.96,747.31,750.85,749.58,750.55,752.58,747.96,748.19,747.70,746.48,747.52,743.66,
900.00,0.01,-0.08,-0.12,-0.09,0.04,0.01,0.07,0.02,0.00,0.05,0.08,584.43,582.77,581.26,585.69,740.68,743.23,742.51,743.60,744.17,741.54,738.35,742.83,740.26,741.27,742.21,737.78,737.41,737.48,736.76,736.49,732.63,
901.00,-0.03,-0.06,-0.10,-0.11,0.02,0.04,0.05,0.04,0.01,0.08,0.09,582.16,580.30,579.85,584.15,742.03,740.82,739.66,741.71,741.58,739.27,736.71,740.30,736.64,737.03,738.89,737.22,733.76,735.88,735.17,734.14,730.43,
902.00,-0.04,-0.06,-0.07,-0.11,0.00,0.08,0.06,0.04,0.02,0.09,0.14,585.55,585.39,582.99,589.05,747.54,745.93,745.13,746.72,746.42,742.76,742.59,744.19,740.36,740.83,742.26,742.58,737.98,740.67,742.26,739.07,733.95,
903.00,-0.06,-0.06,-0.08,-0.07,0.00,0.06,0.05,0.05,0.07,0.11,0.16,589.75,591.27,588.00,594.20,754.23,752.89,752.33,754.49,753.45,747.54,749.56,748.68,745.97,748.29,747.07,747.63,743.74,746.61,748.91,747.65,741.70,
904.00,-0.09,-0.07,-0.06,-0.09,-0.01,0.01,0.05,0.06,0.09,0.10,0.13,592.06,594.56,592.06,597.76,761.68,758.18,757.21,760.73,758.54,752.47,755.34,752.80,750.96,753.78,750.32,752.47,749.65,749.90,754.69,753.80,747.41,
905.00,-0.09,-0.09,-0.04,-0.10,0.01,-0.01,0.06,0.09,0.08,0.11,0.15,591.07,593.99,592.32,597.78,761.52,758.05,756.38,760.26,759.21,751.44,753.87,751.14,751.24,753.96,751.02,752.70,750.49,747.99,754.59,755.43,747.13,
906.00,-0.12,-0.11,-0.07,-0.10,0.02,-0.06,0.06,0.07,0.08,0.09,0.17,585.89,589.59,587.78,592.10,755.43,753.42,750.92,753.67,752.92,745.90,747.03,744.14,746.02,749.28,745.52,746.46,746.15,741.25,747.65,749.04,741.70,
907.00,-0.11,-0.07,-0.07,-0.08,0.01,-0.04,0.06,0.06,0.09,0.08,0.17,577.31,581.05,580.43,583.83,746.81,744.94,742.41,743.79,744.59,738.00,736.82,734.43,736.51,739.98,735.05,738.28,738.07,731.58,737.83,740.22,732.83,
908.00,-0.06,-0.09,-0.04,-0.09,0.01,-0.03,0.08,0.06,0.09,0.07,0.17,570.10,573.78,572.64,578.19,736.77,737.09,733.98,733.97,736.10,730.40,727.49,725.79,728.28,732.26,727.60,729.88,728.90,723.72,729.00,730.03,722.89,
909.00,-0.04,-0.05,-0.04,-0.07,0.02,0.03,0.08,0.07,0.07,0.04,0.16,566.67,569.51,568.87,574.61,730.32,731.87,729.39,727.82,731.08,724.58,723.03,720.41,722.35,725.84,721.48,724.89,722.86,720.38,723.98,722.91,718.86,
910.00,-0.01,-0.04,-0.07,-0.06,0.04,0.07,0.06,0.07,0.08,0.03,0.17,565.70,565.71,566.93,571.42,726.30,727.39,725.67,725.07,727.84,722.81,720.42,717.26,718.80,722.68,718.19,719.90,717.97,718.80,720.50,719.50,716.49,
911.00,0.01,-0.05,-0.04,-0.07,0.05,0.11,0.05,0.09,0.11,0.02,0.15,565.04,563.19,564.74,568.14,722.93,723.52,723.56,721.71,725.99,719.86,718.65,717.09,716.15,719.86,715.87,715.23,714.92,717.08,718.01,717.39,714.32,
912.00,-0.01,-0.08,-0.07,-0.08,0.01,0.10,0.04,0.10,0.08,0.01,0.11,563.35,560.40,563.04,566.65,719.10,719.62,720.02,719.29,722.69,717.03,717.95,715.61,714.79,717.17,714.52,711.83,712.24,713.48,715.21,713.70,711.64,
913.00,-0.01,-0.05,-0.10,-0.09,0.01,0.10,0.02,0.09,0.04,-0.00,0.11,561.89,558.28,561.15,563.23,717.31,716.03,717.44,717.13,719.70,715.05,716.76,714.07,711.81,714.32,711.38,708.45,708.93,710.83,713.03,711.81,708.45,
914.00,-0.02,-0.08,-0.08,-0.07,0.00,0.10,-0.01,0.09,0.00,0.01,0.11,559.69,555.69,557.63,559.76,714.55,712.45,713.98,713.94,715.34,711.61,712.49,709.24,708.83,710.08,708.06,703.95,706.12,705.71,709.40,709.44,703.64,
915.00,-0.03,-0.09,-0.06,-0.09,-0.03,0.08,-0.04,0.09,0.00,0.03,0.12,558.61,553.80,555.02,557.45,713.41,711.64,712.75,711.54,711.89,707.48,710.17,706.93,706.37,707.48,705.72,702.83,704.95,701.71,707.28,706.32,700.24,
916.00,-0.01,-0.07,-0.05,-0.08,-0.06,0.05,-0.01,0.09,0.00,0.00,0.11,558.73,554.90,555.15,557.71,716.17,712.86,714.68,713.03,713.14,707.87,710.27,707.41,707.41,707.10,706.94,705.75,707.35,703.49,709.67,706.77,700.63,
917.00,-0.03,-0.10,-0.04,-0.07,-0.07,0.00,0.00,0.07,0.02,-0.01,0.14,561.11,559.00,557.86,559.60,720.47,717.59,719.26,716.92,717.67,712.69,713.60,709.82,710.05,709.30,710.64,709.89,712.08,707.47,712.69,710.65,704.37,
918.00,-0.08,-0.10,-0.04,-0.07,-0.02,-0.01,0.03,0.08,0.05,0.01,0.14,564.37,563.19,561.67,564.05,726.22,722.03,725.34,721.12,722.32,716.93,716.93,713.28,714.50,713.92,714.80,715.74,719.03,712.11,718.08,714.47,709.10,
919.00,-0.08,-0.09,-0.07,-0.04,-0.03,-0.06,0.04,0.07,0.06,-0.01,0.15,568.29,567.79,567.18,568.38,729.50,726.97,729.50,724.89,726.70,722.87,722.49,718.77,720.49,719.17,718.77,720.88,724.48,717.57,721.90,718.77,715.58,
920.00,-0.10,-0.08,-0.09,-0.06,-0.02,-0.05,0.05,0.07,0.05,0.00,0.15,570.26,570.80,571.58,573.02,731.68,732.11,733.91,728.75,731.03,728.16,726.41,722.15,725.09,724.68,721.55,724.55,727.85,724.31,726.18,723.46,720.84,
921.00,-0.08,-0.10,-0.08,-0.07,0.01,-0.02,0.04,0.06,0.06,0.02,0.14,572.16,572.75,573.08,573.74,732.25,733.99,734.08,730.34,731.59,730.43,727.64,723.79,726.48,727.11,722.56,725.85,726.93,726.66,726.54,725.58,723.99,
922.00,-0.04,-0.04,-0.10,-0.05,0.04,0.00,0.05,0.07,0.05,0.03,0.11,572.60,571.76,571.87,573.31,732.29,732.35,733.00,728.41,730.80,728.59,726.24,723.39,726.26,727.34,721.54,724.19,724.60,726.62,726.04,725.66,723.09,
923.00,-0.04,-0.07,-0.11,-0.07,0.02,0.02,0.05,0.09,0.04,0.04,0.10,570.63,568.55,570.04,572.54,729.62,731.10,730.97,726.64,727.71,727.10,727.54,722.61,724.27,725.31,720.84,722.47,721.16,723.97,724.10,724.86,721.60,
924.00,-0.02,-0.05,-0.10,-0.06,0.01,0.04,0.07,0.10,0.04,0.08,0.09,568.25,567.06,566.44,571.29,729.36,728.72,728.58,725.69,726.45,723.59,725.40,720.31,721.00,723.15,720.47,721.07,718.46,721.53,722.33,722.56,719.38,
925.00,-0.06,-0.05,-0.10,-0.07,-0.02,0.02,0.06,0.13,0.05,0.05,0.12,567.25,563.61,562.74,567.86,727.44,723.55,724.24,722.68,722.75,719.39,722.68,717.64,717.68,718.48,717.08,717.38,715.02,716.71,716.43,719.09,714.96,
926.00,-0.07,-0.06,-0.12,-0.01,-0.02,0.02,0.09,0.11,0.03,0.06,0.14,560.20,555.97,555.95,561.98,718.50,715.04,716.21,713.95,714.83,709.47,713.43,708.39,709.77,708.56,707.88,708.46,708.00,706.50,706.99,709.88,705.59,
927.00,-0.06,-0.08,-0.10,-0.02,-0.03,0.02,0.06,0.10,0.02,0.09,0.18,548.79,545.11,543.56,550.76,702.81,700.41,700.23,698.76,697.96,693.39,696.79,694.39,693.88,693.18,691.97,692.78,692.82,690.91,691.21,692.99,690.12,
928.00,-0.06,-0.09,-0.07,-0.01,-0.02,0.04,0.04,0.09,0.03,0.09,0.20,528.89,527.39,525.53,532.11,679.58,676.36,677.25,674.58,675.12,669.20,671.00,670.35,669.20,669.46,668.24,667.43,669.72,667.40,666.52,669.46,664.70,
929.00,-0.05,-0.09,-0.09,0.01,-0.02,0.05,0.01,0.05,0.02,0.08,0.19,503.19,502.78,500.79,506.08,644.83,643.78,644.15,641.17,641.53,636.86,636.95,635.98,636.65,636.19,633.44,633.81,637.09,633.74,633.28,635.09,630.46,
930.00,-0.02,-0.09,-0.09,-0.02,-0.01,0.05,-0.00,0.02,0.01,0.10,0.17,470.16,473.14,470.02,474.34,604.16,604.60,604.14,599.94,600.69,596.10,595.21,594.61,594.42,596.26,592.51,592.81,596.23,592.37,593.89,592.81,588.62,
931.00,-0.02,-0.04,-0.08,-0.07,0.02,0.04,0.00,0.04,-0.01,0.11,0.15,436.65,439.69,437.98,441.38,560.93,560.82,559.79,555.55,555.90,552.61,551.61,550.77,550.71,552.81,549.11,549.85,551.12,549.66,552.35,548.73,545.23,
932.00,-0.01,-0.07,-0.10,-0.09,0.02,0.03,0.01,0.04,-0.00,0.08,0.11,403.09,405.65,404.85,408.22,517.45,518.01,516.32,513.62,513.59,510.92,509.58,506.92,509.09,510.18,507.32,507.36,508.98,507.25,510.22,506.32,503.60,
933.00,-0.02,-0.05,-0.12,-0.06,0.02,0.01,0.02,0.02,-0.01,0.07,0.09,375.17,377.53,376.45,379.64,481.04,481.59,480.43,478.50,477.65,474.58,472.52,469.20,471.72,472.20,471.09,471.56,471.49,470.71,473.00,469.88,468.78,
934.00,-0.02,-0.05,-0.09,-0.13,0.03,0.02,0.01,0.02,0.02,0.05,0.10,351.97,353.84,352.97,356.53,452.50,453.84,452.84,449.59,448.03,445.73,443.08,440.86,441.35,442.29,442.60,442.69,440.86,442.08,443.86,442.42,439.13,
935.00,-0.01,-0.07,-0.10,-0.13,0.04,0.04,0.02,0.02,0.03,0.05,0.10,336.37,337.90,336.37,339.74,432.43,435.81,433.66,430.90,429.36,425.68,423.22,422.00,421.07,422.61,422.31,423.53,421.08,421.38,424.76,423.53,419.84,
936.00,-0.03,-0.12,-0.10,-0.08,0.03,0.03,0.03,0.02,0.05,0.04,0.11,329.95,331.94,330.97,332.96,425.68,427.98,428.29,424.44,424.04,419.19,417.26,414.52,413.50,415.24,416.29,415.74,414.49,414.09,416.45,417.60,412.47,
937.00,-0.05,-0.11,-0.08,-0.10,0.03,0.03,0.02,0.04,0.05,0.03,0.10,333.14,336.04,334.21,336.42,431.07,432.64,432.20,429.43,429.99,423.12,423.12,420.09,416.88,420.41,420.35,420.16,419.27,418.77,421.61,422.62,415.55,
938.00,-0.05,-0.12,-0.09,-0.13,0.01,0.01,0.02,0.06,0.06,0.06,0.11,341.12,344.61,342.72,344.67,441.65,442.04,442.48,439.92,439.73,433.33,435.09,432.27,428.68,430.70,430.16,430.45,430.06,429.45,432.05,432.94,425.26,
939.00,-0.08,-0.12,-0.10,-0.09,0.01,-0.02,0.04,0.08,0.06,0.05,0.11,351.03,354.80,353.18,355.19,453.68,453.36,453.62,452.25,454.20,447.31,449.84,445.69,442.95,443.93,443.02,442.50,443.28,441.46,444.19,444.58,439.12,
940.00,-0.08,-0.09,-0.10,-0.04,-0.01,-0.03,0.03,0.07,0.05,0.05,0.12,360.96,364.75,362.45,364.42,463.98,462.99,463.81,463.32,466.61,458.86,461.50,456.06,454.58,455.40,454.91,453.75,454.58,452.60,456.72,455.57,450.46,
941.00,-0.06,-0.13,-0.08,-0.06,-0.00,-0.01,0.02,0.04,0.02,0.03,0.09,362.67,367.87,365.87,367.54,467.97,466.84,467.37,466.57,470.77,463.09,465.30,461.02,459.09,459.88,459.95,457.29,459.69,456.15,460.42,459.16,455.28,
942.00,-0.07,-0.11,-0.13,-0.03,-0.05,0.02,0.02,0.03,-0.01,0.04,0.10,358.62,365.06,363.03,365.03,464.17,462.49,462.86,463.50,466.53,459.69,461.81,456.99,454.08,456.41,456.08,454.05,456.38,452.24,457.97,455.68,451.69,
943.00,-0.06,-0.13,-0.13,0.01,-0.04,0.01,0.00,0.03,0.00,0.03,0.09,355.61,361.39,358.33,361.32,460.06,457.34,458.02,458.63,462.17,454.55,456.05,451.43,449.25,451.84,450.95,449.05,450.88,446.94,453.13,450.47,446.81,
944.00,-0.08,-0.15,-0.13,0.00,-0.05,0.03,0.01,0.01,0.01,0.03,0.10,352.46,357.34,354.27,357.92,456.26,453.26,454.66,454.90,456.23,449.98,450.76,447.38,444.30,446.32,446.80,445.56,446.45,443.04,447.93,447.14,440.61,
945.00,-0.12,-0.18,-0.14,-0.04,-0.05,0.01,-0.01,0.02,0.04,0.04,0.12,351.81,355.58,352.15,359.00,457.32,453.21,454.92,455.26,453.90,449.44,448.76,445.67,443.28,444.99,446.01,445.33,444.99,442.93,444.99,446.36,439.51,
946.00,-0.10,-0.13,-0.16,-0.03,-0.05,0.03,-0.00,0.03,0.08,0.06,0.15,354.71,356.46,353.55,359.64,458.30,454.64,455.29,457.48,454.74,452.28,449.99,445.64,444.03,444.72,446.53,446.98,445.88,444.62,445.88,448.04,439.48,
947.00,-0.11,-0.15,-0.12,-0.01,-0.02,0.03,-0.01,0.04,0.09,0.07,0.16,359.23,359.09,357.80,362.98,461.96,457.60,459.57,461.21,458.48,456.24,452.96,447.64,449.14,446.82,450.64,450.36,449.27,449.27,449.00,451.53,442.38,
948.00,-0.08,-0.10,-0.10,-0.06,0.01,0.05,0.02,0.03,0.10,0.07,0.17,361.62,361.62,361.04,364.74,463.74,460.32,461.67,464.39,461.67,458.75,456.18,449.83,452.82,448.82,454.21,453.53,453.37,453.84,451.50,454.89,446.01,
949.00,-0.04,-0.08,-0.09,-0.08,0.04,0.06,0.04,0.00,0.08,0.06,0.11,365.05,365.17,365.99,368.48,466.48,465.00,464.60,468.18,467.43,462.98,460.70,453.36,457.93,453.29,457.65,457.12,459.28,458.20,457.40,458.46,451.53,
950.00,-0.06,-0.07,-0.06,-0.04,0.02,0.08,0.05,-0.01,0.06,0.03,0.08,367.90,367.58,368.90,369.40,467.18,466.68,465.84,469.86,469.53,464.83,463.34,455.65,460.51,455.98,458.48,457.99,462.01,459.99,460.51,460.51,454.16,
951.00,-0.06,-0.06,-0.05,-0.07,0.03,0.06,0.04,-0.02,0.04,0.05,0.09,370.62,371.67,371.73,371.94,471.27,471.06,469.79,472.99,473.05,467.35,466.75,459.87,464.42,460.17,460.56,459.96,465.69,463.70,465.63,463.43,458.72,
952.00,-0.08,-0.06,-0.05,-0.10,0.04,0.06,0.04,-0.03,0.05,0.04,0.10,372.92,374.12,374.57,375.11,474.10,473.40,473.28,475.66,476.24,468.59,468.09,463.81,467.06,463.27,463.77,463.40,468.75,466.73,469.16,465.42,461.84,
953.00,-0.09,-0.09,-0.07,-0.08,0.01,0.05,0.01,-0.01,0.05,0.05,0.10,375.53,376.18,376.88,377.16,477.73,476.47,474.93,477.73,478.11,469.80,470.55,466.30,468.96,467.09,466.35,465.97,469.66,467.84,471.76,466.72,464.48,
954.00,-0.04,-0.11,-0.06,-0.08,-0.01,0.02,-0.02,0.02,0.04,0.07,0.10,377.38,377.77,379.46,378.92,482.22,480.12,479.00,480.79,481.27,472.10,473.16,470.16,471.30,470.00,470.40,470.22,471.78,470.57,473.57,470.55,467.48,
955.00,-0.03,-0.08,-0.09,-0.09,-0.01,-0.00,-0.01,0.06,0.01,0.06,0.10,380.58,381.25,383.80,383.52,488.15,484.59,484.94,486.23,487.83,477.57,479.50,476.53,475.58,475.60,476.88,476.90,476.24,477.86,479.74,476.59,472.71,
956.00,-0.04,-0.12,-0.10,-0.07,0.01,0.01,0.02,0.04,-0.01,0.04,0.10,383.44,385.47,387.26,388.33,492.72,489.96,488.99,491.97,493.12,483.23,485.92,480.15,480.47,480.05,482.07,481.75,481.43,483.12,483.35,482.50,478.57,
957.00,-0.04,-0.10,-0.08,-0.03,0.01,0.01,0.06,0.06,-0.02,0.03,0.10,387.15,389.37,390.96,392.33,497.83,496.44,493.80,496.77,497.40,489.14,491.58,485.23,485.66,484.70,486.40,487.02,487.02,487.98,488.30,488.40,483.86,
958.00,-0.04,-0.10,-0.13,-0.05,0.01,-0.01,0.05,0.04,-0.02,0.02,0.12,393.50,395.42,398.23,397.96,504.90,503.64,502.09,504.92,504.90,498.89,499.24,494.48,493.53,491.98,493.56,496.37,495.43,496.38,495.76,497.62,491.97,
959.00,-0.06,-0.10,-0.14,-0.06,-0.02,-0.01,0.04,0.01,-0.05,0.01,0.15,399.27,401.64,404.38,404.29,512.99,512.05,509.85,513.05,512.73,508.37,508.03,502.55,502.81,501.07,502.01,503.72,503.35,504.52,502.95,504.61,500.41,
960.00,-0.03,-0.09,-0.14,-0.07,-0.02,0.00,0.03,0.01,-0.04,0.02,0.14,406.32,408.45,410.01,410.01,520.94,519.15,517.32,519.64,519.87,516.88,515.45,510.87,512.33,508.32,510.56,512.20,511.84,511.52,510.77,512.15,508.32,
961.00,-0.03,-0.07,-0.14,-0.09,-0.03,0.04,0.03,-0.01,-0.05,0.05,0.11,414.44,415.69,418.39,416.93,530.18,529.04,528.14,528.83,530.57,527.87,525.06,521.02,521.95,520.30,520.74,522.58,521.12,521.92,520.99,520.81,518.46,
962.00,0.01,-0.08,-0.17,-0.07,-0.02,0.05,0.01,-0.03,-0.02,0.07,0.10,422.27,423.63,425.93,424.19,540.63,538.15,539.02,539.64,541.38,539.20,535.23,531.63,532.26,530.46,532.63,533.68,531.39,532.32,531.45,530.39,528.66,
963.00,-0.01,-0.07,-0.15,-0.06,-0.02,0.08,0.00,-0.03,0.01,0.08,0.08,430.29,430.91,433.08,431.84,549.86,547.84,548.78,547.21,550.33,547.21,543.98,541.36,541.81,540.42,543.05,542.43,541.66,543.21,542.61,540.11,538.57,
964.00,-0.04,-0.06,-0.10,-0.04,0.02,0.09,0.01,0.01,0.02,0.08,0.10,437.79,439.38,439.96,439.49,559.10,558.01,559.04,555.75,559.46,555.69,553.16,550.80,549.72,550.12,552.96,552.65,551.93,554.29,553.89,549.92,548.21,
965.00,-0.03,-0.08,-0.12,-0.06,0.01,0.11,-0.00,0.02,0.06,0.08,0.14,447.71,449.12,449.96,450.80,571.30,571.78,573.81,569.84,571.12,567.55,565.91,563.75,562.69,565.39,566.75,566.18,565.82,567.68,567.68,563.79,561.23,
966.00,-0.02,-0.05,-0.12,-0.08,-0.00,0.07,-0.02,0.06,0.04,0.05,0.17,459.32,460.69,459.49,462.71,585.87,587.49,589.37,585.97,586.73,580.65,581.41,579.39,578.09,580.73,582.13,582.41,581.99,582.95,583.23,580.42,576.41,
967.00,-0.02,-0.07,-0.07,-0.09,-0.02,0.05,-0.04,0.05,0.04,0.04,0.20,472.32,473.55,471.00,476.72,603.34,604.87,605.17,603.18,605.66,597.02,599.26,596.09,595.86,598.79,600.57,598.79,599.95,599.41,599.79,598.11,593.70,
968.00,0.01,-0.07,-0.09,-0.11,-0.03,0.02,-0.07,0.07,0.02,0.04,0.20,485.51,486.15,482.04,488.90,620.95,619.46,621.33,621.59,622.78,613.57,617.55,614.52,613.69,616.01,615.94,615.37,617.59,615.39,616.03,615.44,611.82,
969.00,-0.01,-0.08,-0.12,-0.09,0.02,0.01,-0.04,0.05,0.04,0.04,0.19,498.19,496.72,492.35,500.34,635.72,633.33,636.11,637.63,637.32,626.99,632.65,630.43,629.64,630.20,629.33,628.17,632.53,629.21,630.13,630.32,627.49,
970.00,-0.03,-0.07,-0.09,-0.10,0.04,0.03,-0.03,0.04,0.04,0.03,0.19,505.06,504.92,500.79,507.13,646.48,642.97,643.62,647.58,646.35,637.99,642.75,641.47,641.11,640.06,639.01,637.04,641.56,637.74,639.50,640.33,638.30,
971.00,-0.06,-0.11,-0.07,-0.12,0.02,0.05,-0.02,0.01,0.06,0.04,0.19,508.22,508.52,507.00,511.59,652.26,647.02,647.97,651.65,648.26,643.35,647.31,645.81,645.50,644.57,645.18,641.19,646.10,640.88,643.64,643.97,644.56,
972.00,-0.07,-0.10,-0.09,-0.12,0.04,0.04,0.01,0.01,0.07,0.02,0.19,508.27,508.58,509.92,510.32,652.71,648.81,650.04,651.99,648.29,644.69,646.64,645.71,645.00,646.03,644.59,641.61,644.89,640.78,643.87,644.17,645.31,
973.00,-0.04,-0.09,-0.08,-0.14,0.05,0.09,0.01,-0.00,0.07,0.02,0.18,506.71,506.40,510.00,508.47,650.83,648.37,648.37,651.23,647.12,643.70,645.26,642.49,643.11,644.64,645.15,641.95,642.80,639.20,642.59,641.46,643.62,
974.00,-0.02,-0.11,-0.06,-0.17,0.05,0.08,0.01,0.01,0.06,0.04,0.15,504.26,504.56,507.98,506.12,648.47,646.27,645.35,648.46,646.55,643.16,641.97,638.25,639.78,642.25,642.87,641.01,639.47,637.26,640.08,638.84,641.30,
975.00,-0.02,-0.08,-0.08,-0.15,0.05,0.07,0.01,0.03,0.06,0.05,0.15,504.19,503.35,506.15,505.97,646.78,645.40,644.60,648.47,646.82,641.85,640.56,637.14,637.37,639.19,641.63,641.67,638.17,637.90,640.79,638.08,638.65,
976.00,-0.01,-0.07,-0.11,-0.08,0.03,0.07,0.02,0.03,0.05,0.05,0.16,504.15,503.09,505.09,506.21,646.80,646.49,644.68,648.73,648.67,642.57,641.14,638.28,639.02,638.96,640.08,643.07,639.46,638.96,640.70,638.90,638.71,
977.00,-0.02,-0.09,-0.09,-0.09,0.06,0.06,0.03,0.05,0.04,0.06,0.16,505.85,503.98,504.96,508.00,647.92,646.93,645.43,650.68,650.46,644.18,643.22,640.73,642.28,640.10,642.86,644.49,641.66,642.00,642.31,641.59,639.22,
978.00,-0.04,-0.10,-0.11,-0.08,0.05,0.04,0.08,0.04,0.03,0.04,0.15,507.09,508.10,508.81,512.25,650.33,649.70,649.38,654.07,652.66,647.76,645.65,645.56,646.49,644.00,646.11,647.68,645.17,645.33,644.86,646.33,641.98,
979.00,-0.03,-0.10,-0.12,-0.06,0.04,0.03,0.10,0.04,0.06,0.04,0.17,511.51,512.10,511.79,515.26,655.93,653.91,655.09,658.12,655.68,651.69,651.76,652.49,653.11,650.51,651.69,650.99,651.76,648.84,649.88,653.11,645.75,
980.00,-0.05,-0.13,-0.12,-0.08,0.04,0.01,0.07,0.05,0.06,0.04,0.19,515.55,515.94,515.82,520.13,660.24,659.31,659.62,663.58,659.58,656.92,657.98,657.46,657.19,657.86,657.94,654.06,657.07,654.14,653.94,659.47,652.89,
981.00,-0.06,-0.12,-0.10,-0.07,0.09,0.01,0.04,0.07,0.07,0.04,0.21,521.15,522.53,521.59,524.79,666.85,667.42,666.79,669.31,666.23,663.96,665.22,664.66,662.14,664.47,665.41,660.69,663.40,659.19,660.82,666.73,660.38,
982.00,-0.09,-0.12,-0.09,-0.05,0.09,0.03,0.07,0.09,0.07,0.04,0.21,525.23,528.38,525.68,530.44,675.36,675.19,674.07,676.28,673.59,671.06,672.98,671.70,668.39,671.08,671.36,668.05,669.98,665.37,666.81,673.74,667.42,
983.00,-0.09,-0.14,-0.07,-0.01,0.07,0.04,0.06,0.09,0.05,0.02,0.22,530.04,532.27,530.21,535.03,682.44,682.65,679.46,681.32,681.16,678.20,680.58,676.50,674.86,677.02,677.72,673.91,677.40,671.90,673.37,679.51,674.76,
984.00,-0.05,-0.11,-0.04,-0.02,0.05,0.05,0.06,0.07,0.04,0.04,0.21,533.38,536.52,534.45,539.56,687.42,686.68,685.67,685.82,687.91,683.91,685.03,680.93,680.76,680.45,683.17,680.76,680.66,677.31,678.37,683.75,678.86,
985.00,-0.01,-0.10,-0.06,-0.01,0.06,0.06,0.10,0.05,0.05,0.03,0.18,538.29,540.86,537.17,542.79,692.58,690.51,690.17,691.11,691.76,688.57,688.89,684.87,687.27,684.55,687.43,686.31,685.98,681.16,683.09,687.27,681.68,
986.00,0.02,-0.10,-0.05,0.00,0.04,0.04,0.09,0.04,0.03,0.05,0.16,542.21,542.08,539.50,545.04,696.92,694.48,693.76,695.63,694.41,692.02,691.50,688.09,692.02,687.96,690.99,690.55,688.74,687.20,688.23,691.32,685.51,
987.00,0.05,-0.11,-0.04,-0.01,0.04,0.05,0.10,0.05,0.06,0.08,0.16,545.70,544.32,542.25,545.94,699.14,697.03,697.15,698.32,697.39,694.85,692.86,690.92,694.80,691.85,695.28,693.92,691.20,690.36,692.90,694.76,687.23,
988.00,0.01,-0.07,-0.08,-0.03,0.03,0.05,0.10,0.06,0.07,0.09,0.16,547.97,545.66,543.27,547.94,701.27,697.52,700.47,700.12,698.67,695.60,695.42,692.65,697.49,694.24,697.20,696.84,693.92,693.15,695.90,697.02,688.57,
