Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
341.00,129.86,123.76,117.13,111.98,107.72,105.41,100.73,100.23,98.33,96.90,96.73,98.89,103.15,107.20,112.45,118.24,123.71,128.84,133.71,138.59,143.90,150.03,158.83,166.05,173.34,177.98,182.88,184.66,186.85,190.64,194.66,199.95,206.46,211.06,213.58,214.19,213.23,212.32,211.70,210.22,209.11,210.20,209.46,209.67,209.68,211.20,213.35,217.22,222.91,229.93,237.75,246.70,
342.00,129.87,124.03,117.66,112.48,107.86,105.56,100.75,100.50,98.41,97.13,96.87,99.04,103.26,107.43,112.59,118.54,123.66,128.99,133.84,138.65,144.18,150.05,159.10,166.43,173.76,178.01,183.18,184.94,187.40,190.77,194.74,200.53,206.61,212.13,214.34,214.47,213.19,212.51,211.69,210.37,209.20,210.66,210.24,210.36,210.37,211.26,213.99,217.54,222.95,229.87,238.30,247.22,
343.00,130.32,124.18,117.63,112.52,108.23,105.38,100.81,100.63,98.20,97.32,96.93,99.20,103.30,107.38,112.74,118.72,123.93,129.23,133.92,138.80,144.19,150.25,159.56,166.52,173.75,178.54,183.53,184.97,187.49,191.34,195.16,200.86,206.89,212.37,214.63,214.91,213.86,213.02,211.61,210.54,209.91,210.99,210.62,210.57,210.78,211.26,214.16,218.04,223.41,230.02,238.72,247.51,
344.00,130.46,124.21,117.49,112.15,108.45,105.27,100.69,100.48,98.07,97.09,96.66,99.09,103.31,107.27,112.58,118.42,123.84,129.00,133.72,138.78,143.96,150.11,159.23,166.12,173.65,178.30,183.18,184.66,187.10,190.84,195.16,200.51,206.78,211.95,214.56,214.78,213.98,212.91,211.65,210.15,209.60,210.58,210.26,210.23,210.21,210.92,213.57,218.09,223.18,229.97,238.55,247.26,
345.00,130.28,124.08,117.63,112.13,108.12,105.20,100.43,100.38,97.95,96.73,96.47,98.69,103.18,107.16,112.50,118.27,123.57,128.51,133.35,138.31,143.56,149.68,158.81,165.65,173.42,177.78,182.62,184.09,186.78,189.92,194.55,200.40,206.37,211.85,214.12,214.18,213.11,212.19,210.84,209.57,209.35,210.12,210.00,210.11,209.68,210.15,213.09,217.05,222.67,229.68,237.91,246.60,
346.00,130.42,124.05,117.85,112.29,108.18,105.16,100.67,100.59,98.05,96.80,96.66,99.00,103.37,107.25,112.62,118.55,123.90,128.81,133.52,138.55,143.80,150.04,159.37,166.18,173.64,178.08,182.76,184.62,186.93,190.46,195.04,200.96,206.61,212.32,214.41,214.75,213.53,213.01,210.98,209.99,209.83,210.43,210.65,210.49,210.03,210.61,213.27,217.36,223.15,230.81,238.44,247.01,
347.00,131.70,125.02,118.64,113.01,109.24,106.14,101.69,101.38,98.87,97.54,97.60,99.78,104.23,108.10,113.61,119.21,124.95,129.92,134.70,139.87,144.90,151.43,160.93,167.56,174.94,179.97,184.45,186.16,188.31,192.20,197.14,202.51,208.56,213.71,216.23,216.62,215.96,214.98,213.41,211.89,211.69,212.27,212.52,212.07,211.51,212.60,215.13,219.59,225.43,233.43,240.97,249.19,
348.00,133.12,126.69,120.36,114.31,110.11,107.50,102.84,102.38,100.23,98.51,98.74,100.85,105.40,109.51,114.93,120.49,126.20,131.33,136.25,141.31,146.66,153.36,162.78,169.28,177.07,182.14,186.34,188.36,190.69,194.14,199.17,205.03,211.20,216.46,218.96,219.08,218.38,217.25,216.40,214.36,214.03,214.72,215.20,214.85,214.11,215.37,217.74,222.25,227.84,236.43,243.89,252.04,
349.00,134.49,127.77,121.48,115.53,111.24,108.66,103.91,103.51,101.38,99.62,99.87,102.00,106.56,110.61,116.14,122.01,127.52,132.78,137.77,142.94,148.33,155.14,164.59,171.64,179.31,184.17,188.55,190.63,193.29,196.65,201.38,207.63,213.67,219.30,221.45,221.49,220.92,219.79,218.46,217.13,216.80,217.34,218.10,217.49,216.68,217.95,220.63,224.71,230.49,239.02,246.80,255.26,
350.00,136.32,129.66,123.37,116.89,113.02,110.13,105.39,104.82,102.68,101.15,101.28,103.53,108.03,112.20,117.72,123.70,129.36,134.83,139.76,145.23,150.48,157.40,166.99,174.68,181.90,187.20,191.39,193.36,196.01,199.77,204.53,210.62,217.03,222.22,224.75,224.87,224.42,223.26,222.20,220.68,220.09,220.65,220.90,220.45,219.95,221.40,223.93,228.43,234.17,242.53,250.68,259.36,
351.00,139.27,132.70,125.94,119.64,115.41,112.85,107.60,106.98,105.01,103.32,103.45,105.61,110.24,114.84,120.37,126.27,132.00,137.63,142.86,148.36,153.73,160.69,170.37,178.59,186.02,191.32,195.71,197.47,200.46,204.19,209.19,215.58,221.95,227.26,229.85,229.72,229.49,228.07,227.23,225.87,224.86,225.84,225.63,225.29,225.09,226.28,229.06,233.68,239.48,248.02,256.30,265.14,
352.00,141.84,135.28,128.09,121.85,117.31,114.96,109.50,108.97,106.99,105.18,105.36,107.57,112.41,116.92,122.60,128.97,134.30,140.19,145.54,151.11,156.60,163.71,173.51,182.08,189.87,194.98,199.47,201.28,204.62,208.12,212.88,220.00,226.40,232.19,234.22,234.42,233.72,232.56,231.23,230.09,229.35,230.52,230.08,229.82,229.82,230.65,233.71,238.10,244.14,252.90,261.52,270.44,
353.00,143.10,136.61,129.50,122.97,118.87,116.03,110.61,110.06,107.93,106.38,106.36,108.64,113.48,118.00,123.67,130.28,135.79,141.68,147.03,152.75,158.10,165.26,175.43,184.31,191.89,197.45,201.91,203.27,206.46,210.60,215.22,222.06,228.87,234.37,236.55,237.22,236.28,235.48,233.72,232.71,231.93,232.95,232.27,231.97,232.02,233.18,236.39,240.48,246.86,255.58,264.24,273.54,
354.00,142.74,136.35,129.29,122.99,119.00,115.77,110.45,110.06,107.83,106.24,106.11,108.29,113.33,118.08,123.64,130.06,135.76,141.44,146.89,152.43,157.93,165.02,175.16,184.12,191.77,197.27,201.89,203.25,206.17,210.31,215.21,221.68,228.70,233.95,236.65,237.39,235.96,235.70,233.67,232.77,231.36,233.06,231.71,231.92,231.73,233.04,236.42,240.83,246.77,255.80,264.23,273.36,
355.00,140.76,134.45,127.14,121.33,116.98,114.31,108.81,108.54,106.27,104.70,104.57,106.73,111.57,116.34,121.87,128.34,133.72,139.28,144.66,150.18,155.75,162.55,172.67,181.14,189.11,194.19,198.84,200.14,203.52,207.35,211.93,218.87,225.52,230.93,233.37,234.22,232.47,232.23,230.28,229.50,228.39,229.91,229.04,228.62,228.62,229.94,233.21,237.29,243.37,252.46,260.91,269.50,
356.00,138.21,131.95,125.18,118.97,115.04,111.90,106.80,106.36,104.22,102.82,102.59,104.80,109.42,113.95,119.36,125.96,131.24,136.69,141.81,147.39,152.89,159.77,169.32,177.75,185.49,190.74,195.31,196.56,199.62,203.63,208.11,214.72,221.55,226.42,229.12,230.01,228.39,228.30,226.22,225.29,224.26,225.64,224.96,224.30,224.30,225.90,228.76,232.76,238.94,247.78,256.15,264.75,
357.00,135.74,129.44,123.02,117.13,113.51,109.86,105.00,104.51,102.40,101.04,100.81,103.02,107.50,112.09,117.30,123.54,129.09,134.26,139.51,144.93,150.41,157.05,166.54,175.12,182.14,187.62,192.09,193.28,196.17,200.39,205.13,211.15,217.93,222.33,225.40,226.22,224.80,224.50,222.67,221.88,220.72,221.62,220.95,220.91,220.41,222.19,224.82,229.07,234.96,243.67,251.72,260.68,
358.00,133.49,127.57,120.79,115.00,111.37,108.16,103.29,102.81,100.74,99.35,99.22,101.34,105.70,110.22,115.50,121.63,126.91,132.03,137.25,142.58,148.15,154.68,163.90,172.37,179.37,184.36,188.84,190.52,193.37,197.10,201.89,208.42,214.50,219.03,222.13,222.49,221.31,220.99,219.48,218.70,217.52,218.34,218.06,217.87,217.44,218.77,221.06,225.37,231.52,240.08,248.04,256.95,
359.00,133.60,127.58,120.74,114.61,111.07,107.94,103.17,102.40,100.36,99.17,99.02,101.23,105.52,109.75,115.23,121.50,126.57,131.94,136.96,142.44,147.95,154.63,163.90,172.13,179.15,184.17,188.57,190.05,193.60,197.08,201.88,208.15,214.41,219.00,221.65,222.42,221.28,220.54,219.25,218.64,217.66,218.11,218.07,217.58,217.36,218.72,220.69,225.31,231.41,239.74,247.93,256.86,
360.00,136.34,129.68,122.93,116.83,113.41,109.81,105.11,104.33,102.19,100.95,100.90,103.15,107.68,111.83,117.39,123.51,128.88,134.47,139.70,145.09,150.65,157.58,166.92,175.61,182.35,187.97,192.50,193.99,197.11,200.97,206.21,211.94,218.33,223.25,225.91,226.70,226.18,224.80,223.91,222.92,221.54,222.11,221.69,222.10,221.24,223.02,224.99,229.92,236.03,244.45,252.96,261.82,
361.00,139.05,132.25,125.19,119.00,115.28,112.34,107.32,106.64,104.38,103.09,103.11,105.16,109.91,114.25,119.99,126.21,131.61,137.32,142.72,148.10,153.67,160.85,170.87,179.25,186.29,191.86,196.47,198.06,201.87,205.27,210.19,216.52,223.01,228.31,231.17,231.64,231.11,229.32,228.65,228.06,226.37,226.98,226.71,227.34,226.53,228.11,230.27,235.02,241.09,249.62,258.52,267.43,
362.00,143.00,135.82,128.72,122.26,118.24,115.25,110.17,109.48,107.21,105.87,105.79,108.08,112.72,117.18,123.21,129.79,135.25,141.05,146.50,152.05,157.88,165.17,175.53,183.84,191.34,196.86,201.50,203.29,207.47,210.70,215.87,222.39,229.08,234.75,237.45,238.19,237.46,235.47,234.70,234.04,232.66,233.31,233.12,233.29,232.86,234.44,236.74,241.39,247.62,256.39,265.79,274.67,
363.00,149.25,141.21,134.27,127.67,123.29,120.11,114.69,114.01,111.51,110.25,110.17,112.71,117.43,122.04,128.28,135.12,141.00,147.01,152.59,158.46,164.42,172.01,182.73,191.55,199.17,205.14,210.00,211.89,215.82,219.54,225.26,231.42,238.55,244.65,247.21,248.27,247.40,245.25,244.53,243.90,242.08,242.95,242.31,242.49,242.30,244.13,246.77,251.85,258.03,267.24,276.93,286.22,
364.00,155.59,147.40,139.99,133.28,128.43,125.55,119.79,118.99,116.49,115.14,115.03,117.53,122.59,127.57,133.94,141.12,147.20,153.39,159.45,165.25,171.47,179.36,190.72,200.05,207.97,214.25,219.35,221.63,224.93,228.96,235.23,241.90,248.83,255.50,258.27,259.15,258.15,256.16,255.22,254.80,252.55,253.47,252.81,253.24,253.03,254.80,257.87,262.84,269.40,279.09,289.26,298.93,
365.00,160.63,152.32,144.64,137.68,132.54,129.92,123.90,123.04,120.46,119.12,118.97,121.53,126.63,131.82,138.51,145.98,152.32,158.49,164.87,170.81,177.35,185.45,197.36,206.91,215.04,221.33,226.65,229.39,232.91,236.80,243.07,250.15,257.48,264.30,267.12,268.05,266.65,265.34,263.51,263.70,261.46,262.41,261.98,261.88,261.75,263.51,266.75,271.65,278.48,288.46,298.81,309.26,
366.00,165.21,156.72,148.58,141.97,136.68,133.35,127.32,126.62,123.76,122.65,122.42,125.12,130.19,135.74,142.48,149.96,156.76,163.13,169.63,175.87,182.58,190.87,202.81,212.92,221.41,228.22,233.36,235.95,239.00,243.93,250.36,257.60,265.19,271.70,274.82,275.74,274.27,273.46,271.48,270.81,269.39,269.96,269.11,269.27,268.70,271.04,274.25,279.42,286.70,296.92,307.62,318.53,
367.00,168.79,160.25,151.59,144.96,139.33,135.95,129.89,129.21,126.42,125.08,124.88,127.48,132.80,138.64,145.44,152.96,159.94,166.34,173.05,179.30,186.15,194.83,206.51,217.20,225.94,232.74,238.11,240.85,243.62,248.90,255.46,262.97,270.47,277.02,280.77,281.17,279.92,279.22,277.13,276.44,274.91,275.42,274.33,274.83,273.98,276.42,279.85,285.25,292.79,303.25,313.89,324.76,
368.00,169.87,161.33,152.78,145.91,140.48,137.19,130.96,130.34,127.67,126.09,126.05,128.56,133.88,139.89,146.79,154.52,161.15,167.64,174.52,180.77,187.77,196.43,208.38,219.01,228.13,234.52,240.24,242.83,245.92,251.02,257.41,265.45,272.97,279.67,283.16,283.61,282.47,281.82,279.32,278.67,277.63,278.02,277.43,277.67,276.66,278.98,282.69,287.44,295.60,306.01,316.86,327.58,
369.00,169.06,160.81,152.11,145.43,140.27,136.39,130.38,129.89,127.08,125.63,125.50,128.19,133.35,139.25,146.24,153.95,160.70,167.01,173.74,180.28,187.19,195.83,207.59,218.09,227.10,233.95,239.42,241.71,245.16,250.49,256.39,264.42,272.28,278.61,282.18,282.71,281.80,281.26,278.83,277.29,276.57,277.36,276.69,276.75,275.58,278.08,281.39,286.57,294.70,305.06,315.60,326.78,
370.00,166.33,158.57,149.87,143.40,138.34,134.02,128.30,127.95,125.23,123.62,123.49,126.32,131.39,137.16,144.00,151.56,158.24,164.46,171.24,177.55,184.31,193.00,204.35,214.94,223.81,230.27,235.71,237.93,241.34,246.35,252.43,260.58,268.16,274.44,278.09,278.54,277.71,277.07,274.97,272.92,272.46,273.06,272.28,272.65,271.46,273.59,277.27,282.41,290.43,300.96,311.17,322.08,
371.00,162.09,154.47,146.20,139.43,134.72,130.76,125.13,124.53,121.90,120.25,120.26,122.99,128.04,133.42,140.28,147.74,153.91,160.10,166.76,172.80,179.52,187.86,199.13,209.31,218.19,224.02,229.36,231.79,235.33,239.64,245.52,253.90,261.12,267.37,270.73,271.34,270.73,269.75,267.69,265.79,265.17,265.90,265.69,265.43,264.89,266.62,270.22,274.87,282.61,293.19,303.23,313.89,
372.00,157.69,150.15,142.28,135.72,131.24,127.18,121.70,121.14,118.34,117.09,116.95,119.72,124.58,129.72,136.42,143.66,149.71,156.04,162.19,168.28,174.80,182.64,194.14,203.60,212.36,218.19,223.52,225.68,229.29,233.27,239.22,246.84,254.34,260.44,262.98,264.50,263.51,262.42,260.43,258.61,258.20,258.57,258.73,258.22,257.82,259.44,262.76,267.63,274.94,285.16,294.99,305.92,
373.00,154.86,147.51,139.41,133.27,128.68,124.50,119.39,118.72,116.00,114.77,114.57,117.35,122.21,127.18,133.71,140.58,146.80,153.06,158.97,164.94,171.30,179.08,189.94,199.77,208.15,214.27,219.16,221.50,224.64,228.71,234.66,242.12,249.53,255.34,258.07,259.33,258.38,257.02,255.48,253.51,253.30,253.42,253.22,253.00,252.42,254.23,257.50,262.76,269.80,279.64,289.36,299.93,
374.00,155.00,147.36,139.75,133.15,128.37,124.59,119.33,118.59,116.12,114.59,114.43,117.20,122.10,127.15,133.62,140.35,146.52,152.91,158.81,164.54,171.04,178.80,189.80,199.53,208.29,213.80,218.96,221.48,224.82,228.71,234.65,241.93,249.55,255.48,257.84,259.06,258.41,256.56,255.18,253.76,253.44,253.19,253.08,252.87,252.56,254.00,257.45,262.36,269.52,279.59,289.19,299.39,
375.00,158.87,150.73,142.87,136.31,131.15,127.69,122.09,121.27,118.69,117.26,117.09,119.86,124.96,130.06,136.68,143.70,150.00,156.62,162.30,168.38,175.18,182.74,194.58,204.15,213.37,219.03,224.48,227.07,230.32,234.62,240.48,247.61,255.69,261.54,263.89,265.44,264.80,262.70,261.31,260.29,259.64,259.45,259.09,258.88,258.62,260.23,263.46,268.72,276.07,286.13,295.97,306.68,
376.00,163.71,155.44,147.21,140.69,135.40,131.69,125.95,125.31,122.61,121.09,120.91,123.73,129.00,134.24,141.07,148.30,155.00,161.72,167.62,173.96,180.88,188.74,200.90,211.08,220.33,226.32,232.32,234.76,237.71,242.34,248.73,255.84,264.18,270.39,272.86,274.64,273.56,271.65,270.24,269.19,268.40,268.29,267.38,267.69,267.19,268.86,271.95,277.85,285.77,295.82,306.12,316.76,
377.00,167.97,160.15,151.63,144.69,139.20,135.68,129.67,129.07,126.52,124.58,124.47,127.11,132.81,138.32,145.32,152.75,159.68,166.33,172.56,178.93,186.04,194.57,207.23,217.63,226.79,233.16,239.42,241.94,245.06,249.64,256.35,263.76,272.16,278.68,281.63,282.73,281.91,280.16,278.47,277.80,276.64,276.56,275.65,276.11,275.68,277.19,280.48,286.28,294.58,305.50,315.63,326.35,
378.00,171.22,163.46,154.43,147.60,142.12,138.35,132.15,131.70,128.93,127.09,126.92,129.68,135.45,140.90,148.12,155.93,162.97,169.66,176.09,182.57,189.75,198.37,211.81,222.06,231.62,237.78,244.35,246.93,250.42,255.07,261.48,269.12,277.99,284.70,286.96,288.66,287.95,286.27,284.40,283.90,282.22,282.41,281.66,281.98,281.69,283.12,286.28,292.17,300.33,311.64,322.05,333.59,
379.00,169.49,162.15,152.95,146.32,140.95,137.11,130.99,130.62,127.73,126.13,125.85,128.72,134.42,139.89,146.85,154.74,161.75,168.32,174.83,181.36,188.50,197.08,210.23,220.76,229.65,236.32,242.46,245.04,248.21,253.03,259.52,267.21,275.76,282.52,285.17,286.89,285.69,284.44,282.70,281.85,280.36,280.30,279.54,279.93,279.64,281.30,284.47,290.27,298.78,309.54,320.05,331.45,
380.00,162.44,155.64,146.76,140.14,135.34,131.09,125.60,125.16,122.45,120.97,120.58,123.33,128.80,134.16,140.81,148.21,155.07,161.23,167.63,173.90,180.60,189.15,201.40,211.52,219.98,226.39,232.30,234.88,237.75,242.43,248.55,256.07,264.15,270.94,273.72,274.99,273.84,272.61,270.93,270.21,269.00,268.66,268.29,268.67,268.29,269.73,273.00,278.48,286.40,297.02,307.03,317.70,
381.00,154.61,148.23,139.72,133.48,128.76,124.61,119.38,118.80,116.28,114.83,114.62,117.19,122.37,127.45,133.81,140.95,147.20,153.11,159.42,165.28,171.64,179.89,191.52,200.70,209.04,215.07,220.60,223.28,225.98,230.74,236.09,243.08,251.03,257.51,259.78,261.14,260.32,258.87,257.28,256.77,255.66,255.15,255.25,255.14,254.94,256.36,259.51,264.67,271.97,282.08,291.63,301.97,
382.00,148.50,141.87,134.08,127.63,123.33,119.40,114.34,113.74,111.14,109.99,109.73,112.42,117.28,122.04,128.09,135.02,141.01,146.76,152.72,158.40,164.56,172.17,183.23,192.15,200.35,206.05,211.27,213.73,216.37,221.07,225.77,232.78,240.39,246.59,248.78,250.12,249.28,247.70,246.60,245.73,244.66,244.40,244.31,244.25,243.82,245.34,248.56,253.47,260.64,269.92,279.21,289.32,
383.00,143.54,136.89,129.79,122.97,118.95,115.21,110.39,109.74,107.24,106.09,105.92,108.39,113.16,118.05,123.73,130.23,136.02,141.66,147.46,152.95,158.87,166.27,176.48,185.42,193.32,199.00,203.76,206.22,208.65,213.14,218.12,224.52,231.78,237.81,240.77,241.66,240.48,239.13,237.89,237.02,236.35,235.84,235.70,236.05,235.36,236.79,239.92,244.71,251.56,260.52,269.75,279.01,
384.00,141.51,134.96,127.78,121.08,117.23,113.63,108.81,108.11,105.66,104.48,104.50,106.65,111.42,116.42,122.04,128.19,133.94,139.62,145.19,150.68,156.45,163.79,173.90,182.45,190.71,195.82,200.75,203.16,205.54,210.24,214.80,221.46,228.60,234.19,237.13,237.97,236.94,235.41,234.26,233.53,232.84,232.35,232.51,232.32,231.96,233.27,236.29,240.96,247.50,256.67,265.56,274.97,
385.00,143.74,136.87,129.92,122.82,118.80,115.59,110.51,109.78,107.27,106.10,106.24,108.26,113.18,118.18,123.88,130.32,136.07,141.89,147.55,153.10,159.06,166.22,176.89,185.55,193.87,199.24,204.09,206.36,209.14,213.67,218.37,225.28,232.33,237.87,240.60,242.11,240.77,239.28,238.24,237.12,236.61,236.14,236.07,235.81,235.16,236.94,240.28,244.85,251.54,260.90,269.79,279.85,
386.00,148.23,140.87,133.76,126.32,122.34,119.11,113.90,113.24,110.61,109.47,109.40,111.63,116.71,121.91,127.77,134.18,140.38,146.37,152.07,157.83,163.91,171.32,182.28,191.70,199.92,205.44,210.55,212.59,215.80,220.18,225.09,232.64,239.63,245.21,248.28,249.91,248.30,247.07,246.01,244.49,244.07,243.78,243.59,243.43,242.40,244.33,247.86,252.70,259.52,269.53,278.28,288.93,
387.00,153.90,146.04,138.45,131.31,127.02,123.73,118.23,117.60,114.93,113.73,113.56,115.74,120.99,126.47,132.59,139.36,145.78,151.83,157.83,163.75,170.13,177.77,189.39,199.01,207.47,213.10,218.62,220.67,224.12,228.74,234.00,241.49,248.82,254.51,257.82,259.48,257.97,256.88,255.19,254.19,253.67,253.20,253.16,252.92,252.31,253.96,257.23,262.38,269.54,279.96,289.11,300.22,
388.00,160.38,152.35,144.46,137.15,132.44,129.12,123.36,122.69,119.95,118.76,118.41,120.91,126.23,131.67,138.17,145.58,152.13,158.62,164.66,170.75,177.58,185.35,197.96,207.79,216.63,222.53,228.34,230.39,234.05,238.70,244.26,252.14,259.91,265.57,268.98,270.89,269.48,268.10,266.48,265.45,264.29,264.39,264.40,263.68,263.33,265.30,268.36,273.99,281.62,292.26,301.64,313.42,
389.00,165.75,157.66,149.44,142.00,137.04,133.59,127.59,126.98,124.16,122.85,122.63,125.31,130.74,136.13,142.91,150.68,157.52,164.22,170.47,176.88,183.74,191.90,204.73,215.47,224.13,230.52,236.49,238.73,242.39,246.80,252.83,260.96,268.96,275.18,278.81,280.52,278.94,277.79,275.81,274.82,273.80,273.93,273.60,273.27,272.34,274.60,277.95,283.95,291.96,302.78,312.70,324.90,
390.00,166.37,158.43,150.08,142.88,137.98,134.17,128.25,127.73,125.00,123.50,123.38,126.08,131.44,136.87,143.82,151.43,158.33,165.17,171.43,177.75,184.70,193.06,205.80,216.56,225.36,231.63,237.88,240.18,243.77,248.50,254.15,262.40,270.39,276.89,280.82,281.98,280.85,279.62,277.42,276.50,275.43,275.70,275.46,275.20,274.64,276.35,279.46,285.73,293.56,304.31,314.92,326.51,
391.00,163.69,156.10,147.83,141.10,135.74,132.06,126.27,125.69,122.96,121.45,121.50,124.10,129.28,134.64,141.41,149.21,155.82,162.64,168.73,175.05,181.94,189.82,202.54,212.85,221.84,227.92,233.98,236.41,239.88,244.40,250.30,257.99,266.04,272.57,276.39,277.19,276.33,275.07,272.87,271.96,270.99,271.04,270.95,270.69,270.42,272.01,275.03,280.85,288.88,299.20,309.99,321.24,
392.00,161.21,154.11,145.64,138.75,133.53,129.91,124.41,123.69,120.92,119.48,119.70,122.41,127.49,132.65,139.23,146.83,153.43,160.28,166.17,172.48,179.16,187.10,199.24,209.54,218.57,224.60,230.38,233.05,236.04,240.57,246.37,254.25,261.99,268.71,272.52,273.34,271.94,270.82,269.01,267.68,266.92,266.99,266.79,266.50,266.05,267.99,270.97,276.94,284.65,294.87,305.60,316.50,
393.00,156.94,150.06,141.74,135.22,130.12,126.47,121.09,120.40,117.84,116.28,116.67,119.24,124.24,129.42,135.79,142.89,149.53,155.92,161.86,168.09,174.70,182.42,194.33,204.00,212.79,218.90,224.42,227.00,229.77,234.49,240.11,247.67,255.50,262.05,265.74,266.58,264.89,264.08,262.52,261.09,260.65,260.29,259.86,259.74,259.37,261.09,264.37,270.15,277.31,287.80,298.19,308.66,
394.00,152.16,145.12,137.24,131.09,125.98,122.39,117.23,116.46,114.05,112.56,112.87,115.36,120.10,125.12,131.32,138.47,144.73,150.81,156.61,162.64,169.49,176.51,188.43,197.12,206.26,211.64,217.17,219.39,222.61,227.00,232.57,239.63,247.60,253.58,257.16,257.86,256.74,255.68,254.30,252.87,252.34,251.94,251.77,251.33,251.35,252.86,255.76,261.55,268.22,278.57,288.82,298.71,
395.00,154.67,147.47,139.38,132.73,127.50,124.13,118.82,117.98,115.39,113.91,114.13,116.82,121.75,126.72,132.97,140.29,146.78,152.91,158.72,164.82,171.80,178.86,190.73,199.56,208.91,214.81,220.24,222.17,225.71,229.82,236.06,242.94,251.03,257.08,260.83,261.39,259.72,258.78,257.79,256.40,255.47,255.34,254.76,254.36,254.44,256.01,258.82,264.73,271.89,282.56,292.37,302.94,
396.00,165.77,158.00,149.20,142.02,136.68,132.82,127.15,126.24,123.60,121.97,122.09,125.10,130.43,135.78,142.44,150.16,157.27,163.67,169.84,176.27,183.80,191.85,204.35,213.82,223.72,230.39,236.07,238.56,241.69,246.71,253.22,260.76,269.43,275.70,279.59,280.33,278.44,277.57,276.27,274.98,273.95,273.75,273.12,272.58,272.79,274.24,277.24,283.88,291.52,303.18,313.61,324.48,
397.00,178.64,170.47,161.12,153.66,147.99,143.77,137.15,136.22,133.53,131.83,131.84,135.03,140.65,146.69,153.75,162.25,169.76,176.62,183.42,190.41,198.53,207.03,220.98,231.08,242.02,249.04,255.20,257.54,261.63,266.77,273.84,281.99,291.57,297.89,301.73,302.95,301.39,299.98,298.82,297.56,296.18,296.14,295.38,294.62,295.32,296.41,299.96,306.67,315.00,327.18,338.83,350.69,
398.00,194.63,185.51,175.38,167.16,161.12,156.78,149.30,148.35,145.24,143.52,143.50,146.94,153.11,159.47,167.26,176.60,184.83,192.41,199.75,207.30,215.90,225.24,240.70,251.63,263.68,271.24,278.23,280.65,285.47,290.83,298.26,307.27,317.18,324.52,328.46,329.75,328.07,326.36,325.52,323.87,322.44,322.73,321.69,320.87,321.52,322.99,326.46,333.61,343.00,356.03,368.56,381.98,
399.00,214.35,204.02,192.91,183.83,177.31,172.42,164.03,163.18,159.76,157.74,157.79,161.58,168.54,175.39,184.26,193.97,203.29,211.52,219.63,227.86,236.83,247.59,264.63,277.26,290.11,298.33,306.14,309.11,314.10,320.23,328.18,338.07,348.82,357.23,361.07,363.13,361.03,359.11,357.94,356.13,354.67,354.98,353.62,353.24,353.91,355.25,359.43,367.05,377.44,391.64,405.33,420.11,
400.00,231.78,220.41,208.53,199.04,192.08,186.65,177.47,176.49,172.87,170.79,170.83,174.85,182.17,189.84,199.51,209.86,219.64,228.55,237.43,246.42,256.03,267.45,286.80,300.45,314.22,322.84,331.20,334.47,339.94,346.71,355.05,365.65,377.84,386.40,390.50,393.02,391.42,388.89,387.29,385.24,384.02,384.07,383.08,382.42,383.29,384.87,389.19,397.60,408.72,423.67,438.68,454.70,
401.00,242.71,230.79,218.60,208.78,201.18,195.91,186.04,185.16,181.05,179.12,179.12,183.17,191.03,198.94,208.99,220.00,230.19,239.57,248.81,258.43,268.35,280.26,300.97,315.10,329.90,338.53,347.32,350.60,356.81,363.24,372.21,383.40,395.84,405.23,409.53,412.21,410.74,407.79,406.10,403.88,402.30,402.59,401.80,401.15,401.88,403.55,408.31,416.80,428.68,443.98,459.95,477.24,
