DateTime,Wavelength,Irradiance
2024/11/07 08:29:00,577.00,827.91
2024/11/07 08:29:00,578.00,827.87
2024/11/07 08:29:00,579.00,827.94
2024/11/07 08:29:00,580.00,830.66
2024/11/07 08:29:00,581.00,833.90
2024/11/07 08:29:00,582.00,835.93
2024/11/07 08:29:00,583.00,836.03
2024/11/07 08:29:00,584.00,835.41
2024/11/07 08:29:00,585.00,834.74
2024/11/07 08:29:00,586.00,829.43
2024/11/07 08:29:00,587.00,820.63
2024/11/07 08:29:00,588.00,817.28
2024/11/07 08:29:00,589.00,816.76
2024/11/07 08:29:00,590.00,813.75
2024/11/07 08:29:00,591.00,813.67
2024/11/07 08:29:00,592.00,815.52
2024/11/07 08:29:00,593.00,818.74
2024/11/07 08:29:00,594.00,818.44
2024/11/07 08:29:00,595.00,815.73
2024/11/07 08:29:00,596.00,815.92
2024/11/07 08:29:00,597.00,815.79
2024/11/07 08:29:00,598.00,812.97
2024/11/07 08:29:00,599.00,809.41
2024/11/07 08:29:00,600.00,809.76
2024/11/07 08:29:00,601.00,810.32
2024/11/07 08:29:00,602.00,810.73
2024/11/07 08:29:00,603.00,809.29
2024/11/07 08:29:00,604.00,810.21
2024/11/07 08:29:00,605.00,809.33
2024/11/07 08:29:00,606.00,805.94
2024/11/07 08:29:00,607.00,802.69
2024/11/07 08:29:00,608.00,800.73
2024/11/07 08:29:00,609.00,800.22
2024/11/07 08:29:00,610.00,798.34
2024/11/07 08:29:00,611.00,795.65
2024/11/07 08:29:00,612.00,793.19
2024/11/07 08:29:00,613.00,790.54
2024/11/07 08:29:00,614.00,784.80
2024/11/07 08:29:00,615.00,779.94
2024/11/07 08:29:00,616.00,779.46
2024/11/07 08:29:00,617.00,779.73
2024/11/07 08:29:00,618.00,781.18
2024/11/07 08:29:00,619.00,781.74
2024/11/07 08:29:00,620.00,783.69
2024/11/07 08:29:00,621.00,782.87
2024/11/07 08:29:00,622.00,784.06
2024/11/07 08:29:00,623.00,778.27
2024/11/07 08:29:00,624.00,777.34
2024/11/07 08:29:00,625.00,775.14
2024/11/07 08:29:00,626.00,771.44
2024/11/07 08:29:00,627.00,766.83
2024/11/07 08:29:00,628.00,764.87
2024/11/07 08:29:00,629.00,761.59
2024/11/07 08:29:00,630.00,760.72
2024/11/07 08:29:00,631.00,759.44
2024/11/07 08:29:00,632.00,758.22
2024/11/07 08:29:00,633.00,762.28
2024/11/07 08:29:00,634.00,765.60
2024/11/07 08:29:00,635.00,768.18
2024/11/07 08:29:00,636.00,771.23
2024/11/07 08:29:00,637.00,774.48
2024/11/07 08:29:00,638.00,775.87
2024/11/07 08:29:00,639.00,775.17
2024/11/07 08:29:00,640.00,773.18
2024/11/07 08:29:00,641.00,773.52
2024/11/07 08:29:00,642.00,772.26
2024/11/07 08:29:00,643.00,769.86
2024/11/07 08:29:00,644.00,767.61
2024/11/07 08:29:00,645.00,766.43
2024/11/07 08:29:00,646.00,764.65
2024/11/07 08:29:00,647.00,761.51
2024/11/07 08:29:00,648.00,758.71
2024/11/07 08:29:00,649.00,759.38
2024/11/07 08:29:00,650.00,760.56
2024/11/07 08:29:00,651.00,759.35
2024/11/07 08:29:00,652.00,756.32
2024/11/07 08:29:00,653.00,750.70
2024/11/07 08:29:00,654.00,742.34
2024/11/07 08:29:00,655.00,735.59
2024/11/07 08:29:00,656.00,732.84
2024/11/07 08:29:00,657.00,733.97
2024/11/07 08:29:00,658.00,739.25
2024/11/07 08:29:00,659.00,744.22
2024/11/07 08:29:00,660.00,745.93
2024/11/07 08:29:00,661.00,749.24
2024/11/07 08:29:00,662.00,749.76
2024/11/07 08:29:00,663.00,750.10
2024/11/07 08:29:00,664.00,752.92
2024/11/07 08:29:00,665.00,756.22
2024/11/07 08:29:00,666.00,759.91
2024/11/07 08:29:00,667.00,762.91
2024/11/07 08:29:00,668.00,762.23
2024/11/07 08:29:00,669.00,761.94
2024/11/07 08:29:00,670.00,761.09
2024/11/07 08:29:00,671.00,756.08
2024/11/07 08:29:00,672.00,752.74
2024/11/07 08:29:00,673.00,753.88
2024/11/07 08:29:00,674.00,754.14
2024/11/07 08:29:00,675.00,754.79
2024/11/07 08:29:00,676.00,753.49
2024/11/07 08:29:00,677.00,754.25
2024/11/07 08:29:00,678.00,754.18
2024/11/07 08:29:00,679.00,750.96
2024/11/07 08:29:00,680.00,748.73
2024/11/07 08:29:00,681.00,748.47
2024/11/07 08:29:00,682.00,744.72
2024/11/07 08:29:00,683.00,735.61
2024/11/07 08:29:00,684.00,721.54
2024/11/07 08:29:00,685.00,703.95
2024/11/07 08:29:00,686.00,687.06
2024/11/07 08:29:00,687.00,670.88
2024/11/07 08:29:00,688.00,659.08
2024/11/07 08:29:00,689.00,657.60
2024/11/07 08:29:00,690.00,663.01
2024/11/07 08:29:00,691.00,668.49
2024/11/07 08:29:00,692.00,675.44
2024/11/07 08:29:00,693.00,684.60
2024/11/07 08:29:00,694.00,690.03
2024/11/07 08:29:00,695.00,694.47
2024/11/07 08:29:00,696.00,699.97
2024/11/07 08:29:00,697.00,704.44
2024/11/07 08:29:00,698.00,709.50
2024/11/07 08:29:00,699.00,709.22
2024/11/07 08:29:00,700.00,710.86
2024/11/07 08:29:00,701.00,711.68
2024/11/07 08:29:00,702.00,710.54
2024/11/07 08:29:00,703.00,707.86
2024/11/07 08:29:00,704.00,708.80
2024/11/07 08:29:00,705.00,708.28
2024/11/07 08:29:00,706.00,708.73
2024/11/07 08:29:00,707.00,709.07
2024/11/07 08:29:00,708.00,711.01
2024/11/07 08:29:00,709.00,713.07
2024/11/07 08:29:00,710.00,713.17
2024/11/07 08:29:00,711.00,708.87
2024/11/07 08:29:00,712.00,706.81
2024/11/07 08:29:00,713.00,703.64
2024/11/07 08:29:00,714.00,699.67
2024/11/07 08:29:00,715.00,689.89
2024/11/07 08:29:00,716.00,682.48
2024/11/07 08:29:00,717.00,672.97
2024/11/07 08:29:00,718.00,668.23
2024/11/07 08:29:00,719.00,658.58
2024/11/07 08:29:00,720.00,658.72
2024/11/07 08:29:00,721.00,659.41
2024/11/07 08:29:00,722.00,661.54
2024/11/07 08:29:00,723.00,658.28
2024/11/07 08:29:00,724.00,660.81
2024/11/07 08:29:00,725.00,659.73
2024/11/07 08:29:00,726.00,656.58
2024/11/07 08:29:00,727.00,653.64
2024/11/07 08:29:00,728.00,656.77
2024/11/07 08:29:00,729.00,658.28
2024/11/07 08:29:00,730.00,660.24
2024/11/07 08:29:00,731.00,661.33
2024/11/07 08:29:00,732.00,664.71
2024/11/07 08:29:00,733.00,667.05
2024/11/07 08:29:00,734.00,665.59
2024/11/07 08:29:00,735.00,663.84
2024/11/07 08:29:00,736.00,665.85
2024/11/07 08:29:00,737.00,665.58
2024/11/07 08:29:00,738.00,664.24
2024/11/07 08:29:00,739.00,660.84
2024/11/07 08:29:00,740.00,662.96
2024/11/07 08:29:00,741.00,665.31
2024/11/07 08:29:00,742.00,662.74
2024/11/07 08:29:00,743.00,656.61
2024/11/07 08:29:00,744.00,662.30
2024/11/07 08:29:00,745.00,660.74
2024/11/07 08:29:00,746.00,656.16
2024/11/07 08:29:00,747.00,654.29
2024/11/07 08:29:00,748.00,657.59
2024/11/07 08:29:00,749.00,656.31
2024/11/07 08:29:00,750.00,653.47
2024/11/07 08:29:00,751.00,653.52
2024/11/07 08:29:00,752.00,657.12
2024/11/07 08:29:00,753.00,658.90
2024/11/07 08:29:00,754.00,653.33
2024/11/07 08:29:00,755.00,648.55
2024/11/07 08:29:00,756.00,635.65
2024/11/07 08:29:00,757.00,601.14
2024/11/07 08:29:00,758.00,555.91
2024/11/07 08:29:00,759.00,509.24
2024/11/07 08:29:00,760.00,462.63
2024/11/07 08:29:00,761.00,425.34
2024/11/07 08:29:00,762.00,405.58
2024/11/07 08:29:00,763.00,401.86
2024/11/07 08:29:00,764.00,418.29
2024/11/07 08:29:00,765.00,440.43
2024/11/07 08:29:00,766.00,465.68
2024/11/07 08:29:00,767.00,496.95
2024/11/07 08:29:00,768.00,527.81
2024/11/07 08:29:00,769.00,545.74
2024/11/07 08:29:00,770.00,558.76
2024/11/07 08:29:00,771.00,570.94
2024/11/07 08:29:00,772.00,581.34
2024/11/07 08:29:00,773.00,591.45
2024/11/07 08:29:00,774.00,596.68
2024/11/07 08:29:00,775.00,603.87
2024/11/07 08:29:00,776.00,610.17
2024/11/07 08:29:00,777.00,610.26
2024/11/07 08:29:00,778.00,607.27
2024/11/07 08:29:00,779.00,611.35
2024/11/07 08:29:00,780.00,615.68
2024/11/07 08:29:00,781.00,614.25
2024/11/07 08:29:00,782.00,610.79
2024/11/07 08:29:00,783.00,609.99
2024/11/07 08:29:00,784.00,611.71
2024/11/07 08:29:00,785.00,609.20
2024/11/07 08:29:00,786.00,605.86
2024/11/07 08:29:00,787.00,609.97
2024/11/07 08:29:00,788.00,614.15
2024/11/07 08:29:00,789.00,608.66
2024/11/07 08:29:00,790.00,605.54
2024/11/07 08:29:00,791.00,610.01
2024/11/07 08:29:00,792.00,606.54
2024/11/07 08:29:00,793.00,600.57
2024/11/07 08:29:00,794.00,601.16
2024/11/07 08:29:00,795.00,601.39
2024/11/07 08:29:00,796.00,599.16
2024/11/07 08:29:00,797.00,595.12
2024/11/07 08:29:00,798.00,592.85
2024/11/07 08:29:00,799.00,595.67
2024/11/07 08:29:00,800.00,596.83
2024/11/07 08:29:00,801.00,596.26
2024/11/07 08:29:00,802.00,598.63
2024/11/07 08:29:00,803.00,600.07
2024/11/07 08:29:00,804.00,599.29
2024/11/07 08:29:00,805.00,593.69
2024/11/07 08:29:00,806.00,592.54
2024/11/07 08:29:00,807.00,594.61
2024/11/07 08:29:00,808.00,596.26
2024/11/07 08:29:00,809.00,589.67
2024/11/07 08:29:00,810.00,587.29
2024/11/07 08:29:00,811.00,590.17
2024/11/07 08:29:00,812.00,588.50
2024/11/07 08:29:00,813.00,580.80
2024/11/07 08:29:00,814.00,584.22
2024/11/07 08:29:00,815.00,586.96
2024/11/07 08:29:00,816.00,579.57
2024/11/07 08:29:00,817.00,570.86
2024/11/07 08:29:00,818.00,571.62
2024/11/07 08:29:00,819.00,570.54
2024/11/07 08:29:00,820.00,564.75
2024/11/07 08:29:00,821.00,564.74
2024/11/07 08:29:00,822.00,565.08
2024/11/07 08:29:00,823.00,566.66
2024/11/07 08:29:00,824.00,564.04
2024/11/07 08:29:00,825.00,562.35
2024/11/07 08:29:00,826.00,565.11
2024/11/07 08:29:00,827.00,567.01
2024/11/07 08:29:00,828.00,562.61
2024/11/07 08:29:00,829.00,560.05
2024/11/07 08:29:00,830.00,563.08
2024/11/07 08:29:00,831.00,561.34
2024/11/07 08:29:00,832.00,557.94
2024/11/07 08:29:00,833.00,554.58
2024/11/07 08:29:00,834.00,557.06
2024/11/07 08:29:00,835.00,555.37
2024/11/07 08:29:00,836.00,552.29
2024/11/07 08:29:00,837.00,549.11
2024/11/07 08:29:00,838.00,555.96
2024/11/07 08:29:00,839.00,553.51
2024/11/07 08:29:00,840.00,547.94
2024/11/07 08:29:00,841.00,547.23
2024/11/07 08:29:00,842.00,548.09
2024/11/07 08:29:00,843.00,542.21
2024/11/07 08:29:00,844.00,537.36
2024/11/07 08:29:00,845.00,537.32
2024/11/07 08:29:00,846.00,537.60
2024/11/07 08:29:00,847.00,531.68
2024/11/07 08:29:00,848.00,524.11
2024/11/07 08:29:00,849.00,520.58
2024/11/07 08:29:00,850.00,516.54
2024/11/07 08:29:00,851.00,505.89
2024/11/07 08:29:00,852.00,497.53
2024/11/07 08:29:00,853.00,499.38
2024/11/07 08:29:00,854.00,501.63
2024/11/07 08:29:00,855.00,501.21
2024/11/07 08:29:00,856.00,507.09
2024/11/07 08:29:00,857.00,512.14
2024/11/07 08:29:00,858.00,512.72
2024/11/07 08:29:00,859.00,512.32
2024/11/07 08:29:00,860.00,512.14
2024/11/07 08:29:00,861.00,512.42
2024/11/07 08:29:00,862.00,512.80
2024/11/07 08:29:00,863.00,508.16
2024/11/07 08:29:00,864.00,503.40
2024/11/07 08:29:00,865.00,502.49
2024/11/07 08:29:00,866.00,498.35
2024/11/07 08:29:00,867.00,493.15
2024/11/07 08:29:00,868.00,493.36
2024/11/07 08:29:00,869.00,496.16
2024/11/07 08:29:00,870.00,493.78
2024/11/07 08:29:00,871.00,492.97
2024/11/07 08:29:00,872.00,495.41
2024/11/07 08:29:00,873.00,497.96
2024/11/07 08:29:00,874.00,498.44
2024/11/07 08:29:00,875.00,498.03
2024/11/07 08:29:00,876.00,498.05
2024/11/07 08:29:00,877.00,500.42
2024/11/07 08:29:00,878.00,496.34
2024/11/07 08:29:00,879.00,491.75
2024/11/07 08:29:00,880.00,491.86
2024/11/07 08:29:00,881.00,491.31
2024/11/07 08:29:00,882.00,488.47
2024/11/07 08:29:00,883.00,487.66
2024/11/07 08:29:00,884.00,490.01
2024/11/07 08:29:00,885.00,489.77
2024/11/07 08:29:00,886.00,487.80
2024/11/07 08:29:00,887.00,487.97
2024/11/07 08:29:00,888.00,489.11
2024/11/07 08:29:00,889.00,488.49
2024/11/07 08:29:00,890.00,487.17
2024/11/07 08:29:00,891.00,485.68
2024/11/07 08:29:00,892.00,483.70
2024/11/07 08:29:00,893.00,480.02
2024/11/07 08:29:00,894.00,471.58
2024/11/07 08:29:00,895.00,464.74
2024/11/07 08:29:00,896.00,458.08
2024/11/07 08:29:00,897.00,447.06
2024/11/07 08:29:00,898.00,437.75
2024/11/07 08:29:00,899.00,434.16
2024/11/07 08:29:00,900.00,432.87
2024/11/07 08:29:00,901.00,432.48
2024/11/07 08:29:00,902.00,433.85
2024/11/07 08:29:00,903.00,436.14
2024/11/07 08:29:00,904.00,437.20
2024/11/07 08:29:00,905.00,435.87
2024/11/07 08:29:00,906.00,432.27
2024/11/07 08:29:00,907.00,429.85
2024/11/07 08:29:00,908.00,428.58
2024/11/07 08:29:00,909.00,426.01
2024/11/07 08:29:00,910.00,424.29
2024/11/07 08:29:00,911.00,425.10
2024/11/07 08:29:00,912.00,424.20
2024/11/07 08:29:00,913.00,420.93
2024/11/07 08:29:00,914.00,421.16
2024/11/07 08:29:00,915.00,421.82
2024/11/07 08:29:00,916.00,419.99
2024/11/07 08:29:00,917.00,421.05
2024/11/07 08:29:00,918.00,424.30
2024/11/07 08:29:00,919.00,424.56
2024/11/07 08:29:00,920.00,425.10
2024/11/07 08:29:00,921.00,426.18
2024/11/07 08:29:00,922.00,426.47
2024/11/07 08:29:00,923.00,425.82
2024/11/07 08:29:00,924.00,422.38
2024/11/07 08:29:00,925.00,418.93
2024/11/07 08:29:00,926.00,414.74
2024/11/07 08:29:00,927.00,407.01
2024/11/07 08:29:00,928.00,394.16
2024/11/07 08:29:00,929.00,379.51
2024/11/07 08:29:00,930.00,362.71
2024/11/07 08:29:00,931.00,343.66
2024/11/07 08:29:00,932.00,325.28
2024/11/07 08:29:00,933.00,310.37
2024/11/07 08:29:00,934.00,299.62
2024/11/07 08:29:00,935.00,290.99
2024/11/07 08:29:00,936.00,288.23
2024/11/07 08:29:00,937.00,290.21
2024/11/07 08:29:00,938.00,295.59
2024/11/07 08:29:00,939.00,299.91
2024/11/07 08:29:00,940.00,304.38
2024/11/07 08:29:00,941.00,306.52
2024/11/07 08:29:00,942.00,307.48
2024/11/07 08:29:00,943.00,304.12
2024/11/07 08:29:00,944.00,301.85
2024/11/07 08:29:00,945.00,303.37
2024/11/07 08:29:00,946.00,304.70
2024/11/07 08:29:00,947.00,304.71
2024/11/07 08:29:00,948.00,306.69
2024/11/07 08:29:00,949.00,310.53
2024/11/07 08:29:00,950.00,311.21
2024/11/07 08:29:00,951.00,310.73
2024/11/07 08:29:00,952.00,311.93
2024/11/07 08:29:00,953.00,313.21
2024/11/07 08:29:00,954.00,312.88
2024/11/07 08:29:00,955.00,313.96
2024/11/07 08:29:00,956.00,316.15
2024/11/07 08:29:00,957.00,319.24
2024/11/07 08:29:00,958.00,322.23
2024/11/07 08:29:00,959.00,326.20
2024/11/07 08:29:00,960.00,333.33
2024/11/07 08:29:00,961.00,339.16
2024/11/07 08:29:00,962.00,341.39
2024/11/07 08:29:00,963.00,344.09
2024/11/07 08:29:00,964.00,349.15
2024/11/07 08:29:00,965.00,352.00
2024/11/07 08:29:00,966.00,354.99
2024/11/07 08:29:00,967.00,360.40
2024/11/07 08:29:00,968.00,369.72
2024/11/07 08:29:00,969.00,373.40
2024/11/07 08:29:00,970.00,375.74
2024/11/07 08:29:00,971.00,377.68
2024/11/07 08:29:00,972.00,379.02
2024/11/07 08:29:00,973.00,375.86
2024/11/07 08:29:00,974.00,374.19
2024/11/07 08:29:00,975.00,372.77
2024/11/07 08:29:00,976.00,372.37
2024/11/07 08:29:00,977.00,371.50
2024/11/07 08:29:00,978.00,372.70
2024/11/07 08:29:00,979.00,376.13
2024/11/07 08:29:00,980.00,380.31
2024/11/07 08:29:00,981.00,382.25
2024/11/07 08:29:00,982.00,382.86
2024/11/07 08:29:00,983.00,385.91
2024/11/07 08:29:00,984.00,385.15
2024/11/07 08:29:00,985.00,384.01
2024/11/07 08:29:00,986.00,385.50
2024/11/07 08:29:00,987.00,389.16
2024/11/07 08:29:00,988.00,386.81
2024/11/07 08:29:00,989.00,386.38
2024/11/07 08:29:00,990.00,387.24
2024/11/07 08:29:00,991.00,385.33
2024/11/07 08:29:00,992.00,383.62
2024/11/07 08:29:00,993.00,384.21
2024/11/07 08:29:00,994.00,384.46
2024/11/07 08:29:00,995.00,384.57
2024/11/07 08:29:00,996.00,384.80
2024/11/07 08:29:00,997.00,383.67
2024/11/07 08:29:00,998.00,384.44
2024/11/07 08:29:00,999.00,382.78
2024/11/07 08:29:00,1000.00,379.74
2024/11/07 08:29:00,1001.00,376.39
2024/11/07 08:29:00,1002.00,376.06
2024/11/07 08:29:00,1003.00,373.73
2024/11/07 08:29:00,1004.00,372.40
2024/11/07 08:29:00,1005.00,373.16
2024/11/07 08:29:00,1006.00,377.81
2024/11/07 08:29:00,1007.00,376.40
2024/11/07 08:29:00,1008.00,375.82
2024/11/07 08:29:00,1009.00,377.06
2024/11/07 08:29:00,1010.00,376.40
2024/11/07 08:29:00,1011.00,372.02
2024/11/07 08:29:00,1012.00,371.91
2024/11/07 08:29:00,1013.00,372.69
2024/11/07 08:29:00,1014.00,370.73
2024/11/07 08:29:00,1015.00,370.59
2024/11/07 08:29:00,1016.00,369.03
2024/11/07 08:29:00,1017.00,371.47
2024/11/07 08:29:00,1018.00,371.24
2024/11/07 08:29:00,1019.00,371.10
2024/11/07 08:29:00,1020.00,370.78
2024/11/07 08:29:00,1021.00,373.44
2024/11/07 08:29:00,1022.00,369.95
2024/11/07 08:29:00,1023.00,365.93
2024/11/07 08:29:00,1024.00,363.81
2024/11/07 08:29:00,1025.00,363.18
2024/11/07 08:29:00,1026.00,359.13
2024/11/07 08:29:00,1027.00,359.19
2024/11/07 08:29:00,1028.00,361.43
2024/11/07 08:29:00,1029.00,361.64
2024/11/07 08:29:00,1030.00,359.18
2024/11/07 08:29:00,1031.00,358.93
2024/11/07 08:29:00,1032.00,361.11
2024/11/07 08:29:00,1033.00,356.46
2024/11/07 08:29:00,1034.00,355.92
2024/11/07 08:29:00,1035.00,355.37
2024/11/07 08:29:00,1036.00,358.75
2024/11/07 08:29:00,1037.00,355.40
2024/11/07 08:29:00,1038.00,359.26
2024/11/07 08:29:00,1039.00,357.88
2024/11/07 08:29:00,1040.00,358.31
2024/11/07 08:29:00,1041.00,354.21
2024/11/07 08:29:00,1042.00,349.26
2024/11/07 08:29:00,1043.00,347.95
2024/11/07 08:29:00,1044.00,342.81
2024/11/07 08:29:00,1045.00,341.84
2024/11/07 08:29:00,1046.00,342.72
2024/11/07 08:29:00,1047.00,348.80
2024/11/07 08:29:00,1048.00,349.21
2024/11/07 08:29:00,1049.00,351.55
2024/11/07 08:29:00,1050.00,353.30
2024/11/07 08:29:00,1051.00,356.18
2024/11/07 08:29:00,1052.00,348.19
2024/11/07 08:29:00,1053.00,343.56
2024/11/07 08:29:00,1054.00,343.28
2024/11/07 08:29:00,1055.00,340.10
2024/11/07 08:29:00,1056.00,340.43
2024/11/07 08:29:00,1057.00,340.67
2024/11/07 08:29:00,1058.00,341.67
2024/11/07 08:29:00,1059.00,336.34
2024/11/07 08:29:00,1060.00,333.73
2024/11/07 08:29:00,1061.00,335.36
2024/11/07 08:29:00,1062.00,339.03
2024/11/07 08:29:00,1063.00,336.78
2024/11/07 08:29:00,1064.00,341.34
2024/11/07 08:29:00,1065.00,337.78
2024/11/07 08:29:00,1066.00,338.12
2024/11/07 08:29:00,1067.00,340.09
2024/11/07 08:29:00,1068.00,338.86
2024/11/07 08:29:00,1069.00,345.86
2024/11/07 08:29:00,1070.00,342.76
2024/11/07 08:29:00,1071.00,342.43
2024/11/07 08:29:00,1072.00,338.94
2024/11/07 08:29:00,1073.00,341.08
2024/11/07 08:29:00,1074.00,341.97
2024/11/07 08:29:00,1075.00,340.88
2024/11/07 08:29:00,1076.00,343.28
2024/11/07 08:29:00,1077.00,343.30
2024/11/07 08:29:00,1078.00,334.56
2024/11/07 08:29:00,1079.00,331.04
2024/11/07 08:29:00,1080.00,330.03
2024/11/07 08:29:00,1081.00,325.75
2024/11/07 08:29:00,1082.00,323.29
2024/11/07 08:29:00,1083.00,319.75
2024/11/07 08:29:00,1084.00,326.72
2024/11/07 08:29:00,1085.00,326.36
2024/11/07 08:29:00,1086.00,335.10
2024/11/07 08:29:00,1087.00,344.93
2024/11/07 08:29:00,1088.00,348.34
2024/11/07 08:29:00,1089.00,344.09
2024/11/07 08:29:00,1090.00,348.24
2024/11/07 08:29:00,1091.00,346.94
2024/11/07 08:29:00,1092.00,350.86
2024/11/07 08:29:00,1093.00,349.25
2024/11/07 08:29:00,1094.00,348.46
2024/11/07 08:29:00,1095.00,344.44
2024/11/07 08:29:00,1096.00,335.89
2024/11/07 08:29:00,1097.00,333.50
2024/11/07 08:29:00,1098.00,322.22
2024/11/07 08:29:00,1099.00,322.71
2024/11/07 08:29:00,1100.00,325.33
2024/11/07 08:30:00,Wavelength(nm),Irradiance(W/m2/um)
2024/11/07 08:30:00,300.00,12.92
2024/11/07 08:30:00,301.00,13.98
2024/11/07 08:30:00,302.00,16.56
2024/11/07 08:30:00,303.00,19.41
2024/11/07 08:30:00,304.00,22.55
2024/11/07 08:30:00,305.00,25.59
2024/11/07 08:30:00,306.00,30.17
2024/11/07 08:30:00,307.00,35.56
2024/11/07 08:30:00,308.00,41.13
2024/11/07 08:30:00,309.00,47.27
2024/11/07 08:30:00,310.00,55.15
2024/11/07 08:30:00,311.00,63.03
2024/11/07 08:30:00,312.00,71.23
2024/11/07 08:30:00,313.00,79.66
2024/11/07 08:30:00,314.00,89.35
2024/11/07 08:30:00,315.00,99.76
2024/11/07 08:30:00,316.00,110.52
2024/11/07 08:30:00,317.00,121.54
2024/11/07 08:30:00,318.00,132.53
2024/11/07 08:30:00,319.00,141.88
2024/11/07 08:30:00,320.00,150.75
2024/11/07 08:30:00,321.00,159.82
2024/11/07 08:30:00,322.00,170.50
2024/11/07 08:30:00,323.00,184.46
2024/11/07 08:30:00,324.00,199.65
2024/11/07 08:30:00,325.00,215.00
2024/11/07 08:30:00,326.00,231.69
2024/11/07 08:30:00,327.00,247.74
2024/11/07 08:30:00,328.00,260.02
2024/11/07 08:30:00,329.00,270.51
2024/11/07 08:30:00,330.00,279.00
2024/11/07 08:30:00,331.00,285.18
2024/11/07 08:30:00,332.00,288.89
2024/11/07 08:30:00,333.00,288.83
2024/11/07 08:30:00,334.00,288.40
2024/11/07 08:30:00,335.00,289.41
2024/11/07 08:30:00,336.00,291.05
2024/11/07 08:30:00,337.00,292.86
2024/11/07 08:30:00,338.00,298.08
2024/11/07 08:30:00,339.00,305.21
2024/11/07 08:30:00,340.00,310.03
2024/11/07 08:30:00,341.00,312.02
2024/11/07 08:30:00,342.00,313.37
2024/11/07 08:30:00,343.00,314.48
2024/11/07 08:30:00,344.00,313.75
2024/11/07 08:30:00,345.00,312.76
2024/11/07 08:30:00,346.00,314.17
2024/11/07 08:30:00,347.00,317.80
2024/11/07 08:30:00,348.00,321.84
2024/11/07 08:30:00,349.00,325.90
2024/11/07 08:30:00,350.00,331.65
2024/11/07 08:30:00,351.00,339.77
2024/11/07 08:30:00,352.00,346.92
2024/11/07 08:30:00,353.00,350.91
2024/11/07 08:30:00,354.00,351.46
2024/11/07 08:30:00,355.00,347.22
2024/11/07 08:30:00,356.00,341.23
2024/11/07 08:30:00,357.00,336.18
2024/11/07 08:30:00,358.00,331.92
2024/11/07 08:30:00,359.00,332.80
2024/11/07 08:30:00,360.00,340.72
2024/11/07 08:30:00,361.00,348.59
2024/11/07 08:30:00,362.00,358.28
2024/11/07 08:30:00,363.00,373.63
2024/11/07 08:30:00,364.00,390.24
2024/11/07 08:30:00,365.00,402.83
2024/11/07 08:30:00,366.00,415.02
2024/11/07 08:30:00,367.00,424.27
2024/11/07 08:30:00,368.00,429.02
2024/11/07 08:30:00,369.00,427.91
2024/11/07 08:30:00,370.00,422.14
2024/11/07 08:30:00,371.00,411.70
2024/11/07 08:30:00,372.00,401.51
2024/11/07 08:30:00,373.00,394.22
2024/11/07 08:30:00,374.00,395.05
2024/11/07 08:30:00,375.00,406.29
2024/11/07 08:30:00,376.00,421.27
2024/11/07 08:30:00,377.00,434.58
2024/11/07 08:30:00,378.00,443.93
2024/11/07 08:30:00,379.00,440.89
2024/11/07 08:30:00,380.00,422.12
2024/11/07 08:30:00,381.00,400.59
2024/11/07 08:30:00,382.00,383.82
2024/11/07 08:30:00,383.00,370.99
2024/11/07 08:30:00,384.00,366.72
2024/11/07 08:30:00,385.00,373.81
2024/11/07 08:30:00,386.00,386.20
2024/11/07 08:30:00,387.00,401.88
2024/11/07 08:30:00,388.00,420.47
2024/11/07 08:30:00,389.00,434.52
2024/11/07 08:30:00,390.00,436.31
2024/11/07 08:30:00,391.00,429.53
2024/11/07 08:30:00,392.00,424.03
2024/11/07 08:30:00,393.00,412.98
2024/11/07 08:30:00,394.00,401.19
2024/11/07 08:30:00,395.00,408.68
2024/11/07 08:30:00,396.00,440.12
2024/11/07 08:30:00,397.00,476.54
2024/11/07 08:30:00,398.00,520.19
2024/11/07 08:30:00,399.00,573.02
2024/11/07 08:30:00,400.00,620.04
2024/11/07 08:30:00,401.00,649.24
2024/11/07 08:30:00,402.00,664.97
2024/11/07 08:30:00,403.00,668.00
2024/11/07 08:30:00,404.00,664.34
2024/11/07 08:30:00,405.00,660.10
2024/11/07 08:30:00,406.00,659.25
2024/11/07 08:30:00,407.00,659.58
2024/11/07 08:30:00,408.00,663.15
2024/11/07 08:30:00,409.00,671.57
2024/11/07 08:30:00,410.00,681.98
2024/11/07 08:30:00,411.00,690.21
2024/11/07 08:30:00,412.00,698.87
2024/11/07 08:30:00,413.00,708.10
2024/11/07 08:30:00,414.00,714.16
2024/11/07 08:30:00,415.00,715.19
2024/11/07 08:30:00,416.00,714.63
2024/11/07 08:30:00,417.00,713.61
2024/11/07 08:30:00,418.00,713.92
2024/11/07 08:30:00,419.00,713.64
2024/11/07 08:30:00,420.00,714.38
2024/11/07 08:30:00,421.00,715.33
2024/11/07 08:30:00,422.00,715.49
2024/11/07 08:30:00,423.00,714.93
2024/11/07 08:30:00,424.00,712.10
2024/11/07 08:30:00,425.00,708.44
2024/11/07 08:30:00,426.00,702.80
2024/11/07 08:30:00,427.00,688.31
2024/11/07 08:30:00,428.00,669.76
2024/11/07 08:30:00,429.00,658.97
2024/11/07 08:30:00,430.00,658.02
2024/11/07 08:30:00,431.00,664.35
2024/11/07 08:30:00,432.00,683.18
2024/11/07 08:30:00,433.00,711.44
2024/11/07 08:30:00,434.00,737.94
