Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
706.00,369.50,426.83,365.10,474.99,310.68,272.78,262.69,264.40,257.67,257.38,258.20,256.59,262.82,257.71,250.65,246.67,248.57,254.23,256.88,253.10,233.60,226.45,234.42,235.37,248.29,251.23,229.73,233.55,184.40,181.08,186.35,172.23,167.92,166.55,149.94,148.78,161.02,151.31,141.72,134.25,135.41,152.43,149.96,156.52,138.65,139.05,142.06,139.46,133.73,135.48,147.12,145.40,147.16,144.88,
707.00,369.35,427.27,364.76,477.20,311.22,274.67,262.69,264.72,257.85,259.14,257.87,257.56,264.49,258.14,250.50,247.36,250.18,256.30,258.10,253.73,233.60,226.76,233.84,234.89,248.95,251.75,230.05,235.69,185.43,181.61,186.97,172.67,168.81,166.30,150.74,149.73,162.34,152.01,141.93,134.68,135.70,152.67,150.62,157.86,139.42,139.77,143.86,139.77,133.64,136.07,148.44,145.77,147.80,145.77,
708.00,370.10,427.36,365.72,478.56,313.75,274.80,263.82,264.27,258.32,259.44,257.87,258.13,264.55,259.04,250.80,247.22,250.48,255.33,257.73,253.50,233.76,226.55,232.85,234.86,250.28,252.44,230.41,236.23,185.63,180.74,187.46,171.90,169.31,166.50,150.96,150.83,162.72,152.31,142.03,134.95,136.52,153.58,151.35,157.96,140.86,140.15,144.36,140.01,134.06,137.01,148.74,146.94,148.21,146.55,
709.00,370.36,428.25,366.82,478.33,315.07,275.37,264.21,265.01,259.18,260.52,258.02,259.09,264.03,258.25,250.45,246.91,250.90,256.05,258.46,252.57,234.52,227.04,232.47,235.77,251.79,251.16,232.11,237.50,188.07,180.68,187.68,172.47,169.13,166.00,151.46,151.06,163.24,152.98,143.18,135.39,137.60,153.78,151.98,158.01,141.80,140.16,144.43,140.50,134.86,136.99,148.56,147.59,149.00,147.11,
710.00,370.84,427.56,366.63,479.18,315.04,274.90,264.64,264.11,259.80,260.44,259.16,259.80,263.74,259.53,251.57,247.69,251.00,256.49,258.52,252.75,234.51,226.38,232.76,236.99,252.57,250.83,232.22,236.36,187.06,180.84,188.15,173.05,170.83,165.18,151.79,151.70,163.92,153.53,143.64,136.49,138.55,153.08,152.44,158.29,142.18,140.52,144.55,141.58,135.49,137.32,148.30,148.72,149.37,147.67,
711.00,370.39,426.79,366.53,480.65,314.12,275.54,265.12,263.07,259.77,260.26,259.29,258.53,264.72,261.02,252.41,247.91,250.12,256.27,258.93,251.57,233.03,225.02,231.58,236.20,251.61,252.17,232.22,237.61,187.89,181.58,189.46,174.05,171.32,166.05,151.91,152.23,164.74,153.42,144.03,137.13,138.74,152.88,152.27,158.12,143.08,140.57,144.79,141.57,135.66,137.43,148.71,149.24,149.26,148.09,
712.00,371.19,426.74,366.00,480.75,313.64,273.80,266.07,262.10,259.41,259.41,259.04,257.14,263.43,261.92,253.07,247.33,248.20,253.70,258.26,250.25,232.39,225.61,231.81,235.49,251.55,252.74,233.13,237.47,186.69,180.39,189.90,172.35,170.08,166.37,151.47,152.18,164.74,152.78,143.54,137.31,138.94,152.63,152.41,157.41,142.66,140.53,143.97,140.93,135.65,136.92,148.32,150.03,149.29,147.57,
713.00,370.32,424.45,363.88,476.99,311.71,270.05,263.33,261.93,258.68,258.31,257.29,255.89,261.34,260.00,253.18,246.78,246.65,252.96,257.48,249.68,231.90,225.08,232.06,234.89,248.18,250.25,230.61,235.66,184.70,179.44,187.47,172.11,168.61,166.03,150.46,150.87,163.81,152.21,143.14,136.18,138.46,151.91,150.79,156.38,141.93,140.27,142.93,139.94,135.75,136.11,147.84,148.83,148.35,146.40,
714.00,365.81,419.06,358.45,471.27,307.59,265.69,259.50,258.14,255.25,254.19,255.41,252.56,258.26,258.26,250.83,243.93,244.97,249.81,253.59,247.96,228.78,221.97,229.08,231.83,244.51,247.66,228.48,231.95,182.49,176.24,184.30,170.08,165.51,164.63,148.21,148.19,160.98,150.47,140.70,134.96,136.70,149.57,148.11,154.62,139.49,138.52,140.70,138.13,133.67,134.88,145.93,146.77,145.64,144.79,
715.00,357.27,410.98,350.28,463.03,301.10,261.09,254.40,252.43,249.04,249.47,250.20,247.06,252.95,251.63,244.52,237.66,239.01,244.58,249.35,242.43,223.55,217.93,224.28,225.94,239.05,243.07,223.06,226.35,177.62,173.29,179.57,165.34,160.98,161.55,145.19,145.03,157.60,147.50,137.20,131.89,133.13,146.53,144.78,151.36,136.23,135.43,137.65,134.31,130.07,131.31,143.27,142.86,142.09,140.90,
716.00,348.01,400.88,341.34,451.99,293.24,253.82,249.19,246.38,242.30,241.78,242.62,241.64,245.60,243.88,239.04,231.53,232.79,237.32,244.03,237.00,216.71,212.11,217.91,219.20,234.30,236.90,216.33,218.99,172.06,167.67,174.51,159.03,156.54,157.20,141.46,141.60,152.80,142.92,133.04,127.05,129.84,143.50,140.46,147.60,131.86,131.56,133.19,130.02,125.93,126.82,138.37,138.41,137.79,136.11,
717.00,337.73,389.23,332.08,437.80,285.76,246.05,241.94,240.14,235.90,233.85,235.03,236.19,237.86,234.68,232.11,224.28,226.18,231.63,236.61,231.05,212.34,205.59,211.44,213.17,226.75,228.23,208.68,211.12,166.36,161.61,169.22,154.84,151.60,153.43,137.16,136.81,147.82,138.59,128.70,122.57,125.42,139.69,135.62,142.74,127.60,127.18,128.48,125.67,122.11,122.73,133.68,132.85,133.15,131.02,
718.00,329.38,379.95,322.99,427.02,277.99,240.97,236.99,231.94,230.75,226.32,228.88,231.20,232.59,229.63,225.00,218.68,220.60,226.57,231.24,225.38,206.30,201.49,205.97,208.09,221.92,221.97,203.21,205.43,163.88,157.57,165.40,151.02,148.29,148.06,133.65,132.86,143.83,135.23,125.06,119.73,121.37,135.28,132.48,139.17,123.72,122.99,125.24,122.55,117.96,118.86,128.97,129.17,129.27,127.66,
719.00,323.43,374.67,318.09,420.45,272.97,239.18,234.02,227.85,226.24,223.01,224.13,226.90,229.96,226.89,221.53,214.61,216.71,222.37,228.68,220.40,202.14,198.92,203.30,204.09,218.32,218.64,199.54,201.81,160.24,154.74,163.01,149.26,145.71,144.41,130.91,130.75,141.75,132.85,123.14,118.06,118.69,132.85,130.02,136.89,121.92,120.56,123.79,120.39,115.29,115.94,126.79,126.70,127.76,125.56,
720.00,320.91,371.29,315.63,416.83,272.79,238.31,232.80,225.65,223.91,221.16,221.14,223.82,227.90,225.78,219.68,212.96,215.06,220.11,225.51,218.74,200.91,197.77,202.37,202.23,217.31,217.35,198.79,200.77,159.81,153.72,161.56,148.12,145.71,143.91,129.72,130.16,140.31,130.77,121.54,117.06,117.57,132.47,129.37,135.64,120.94,118.97,123.37,119.29,114.02,114.27,125.50,125.71,126.99,123.90,
721.00,320.92,368.72,313.38,414.07,272.23,236.23,230.25,226.16,222.41,219.86,220.79,223.28,227.03,223.09,217.44,211.96,213.25,219.44,223.68,216.94,202.02,196.50,202.69,201.81,216.07,215.46,199.24,202.34,158.84,151.93,159.89,147.23,145.88,142.74,127.96,128.70,139.50,129.92,120.71,116.39,117.18,131.68,129.33,134.99,120.64,118.77,123.02,119.22,114.03,114.00,124.48,124.63,126.65,123.33,
722.00,320.40,367.75,311.09,412.22,270.87,234.73,227.86,225.07,221.48,220.01,221.39,222.85,225.82,224.53,217.22,212.65,214.20,218.95,222.85,217.75,201.79,194.56,201.12,202.28,216.20,216.42,198.55,201.12,158.91,151.68,157.23,148.05,145.43,141.22,127.48,128.03,139.11,129.34,121.38,116.86,117.14,130.85,129.65,134.88,120.45,117.96,122.46,119.56,114.26,114.28,123.93,124.39,125.81,123.55,
723.00,318.36,366.82,309.72,410.11,269.20,234.74,226.67,224.93,219.35,220.35,221.36,220.78,225.90,223.69,215.47,211.62,213.62,218.21,221.77,215.19,201.13,192.95,199.80,201.01,216.00,217.41,198.78,200.83,159.07,150.95,156.86,148.39,144.34,140.88,126.87,127.90,138.78,128.45,120.35,116.63,117.15,129.71,128.81,134.47,120.05,117.66,122.39,118.63,113.44,113.56,124.24,123.61,125.18,123.05,
724.00,316.83,365.33,308.77,409.55,267.60,233.92,225.79,224.49,219.67,218.99,220.23,219.95,224.49,221.27,214.08,210.95,210.91,216.28,220.33,215.41,199.83,190.88,199.41,200.18,215.88,216.92,198.36,199.92,157.79,151.03,156.41,147.34,143.82,141.65,126.60,127.91,138.56,126.58,119.67,115.28,116.51,128.66,128.68,133.66,119.34,117.28,121.65,117.80,112.59,113.58,123.84,123.22,124.08,121.26,
725.00,317.88,364.74,309.13,406.91,267.45,232.20,224.60,225.29,219.62,218.59,219.58,219.49,223.37,220.18,212.32,209.77,209.61,216.11,220.25,214.61,199.46,189.87,198.17,201.21,215.08,216.43,197.53,200.38,158.20,151.93,157.63,146.59,142.58,141.78,125.70,126.94,138.02,126.57,120.07,114.02,116.01,127.75,128.22,132.60,119.41,117.54,120.74,117.42,112.65,113.69,123.46,122.79,123.77,121.34,
726.00,317.87,363.63,311.91,406.42,268.26,234.09,224.89,224.60,220.72,220.12,220.71,219.26,223.41,221.90,212.40,210.33,211.21,216.88,220.13,215.98,199.36,189.84,198.17,202.59,215.67,215.96,196.39,200.54,157.77,151.52,158.03,147.93,142.33,141.41,126.55,126.71,138.13,127.30,120.75,114.96,116.01,127.74,127.31,132.36,119.71,117.50,120.76,117.79,112.29,113.93,123.87,122.55,122.99,122.24,
727.00,316.60,364.69,313.69,409.22,267.63,235.33,226.13,225.65,221.50,221.74,220.01,219.84,225.65,221.50,212.29,210.16,211.53,219.25,221.26,215.44,198.29,191.69,199.89,200.90,216.57,216.09,197.16,201.38,159.10,154.59,161.06,148.18,143.85,141.47,127.10,128.02,139.25,128.17,120.63,115.08,116.24,128.44,127.10,133.07,119.74,118.23,121.61,118.23,111.73,114.28,125.00,122.65,123.66,122.83,
728.00,318.41,365.27,315.49,412.75,269.54,236.18,227.81,226.93,223.65,222.76,220.80,220.85,226.48,222.58,214.50,211.16,211.23,220.08,221.16,217.76,197.72,192.92,200.93,202.19,217.46,217.28,197.77,201.58,158.73,156.42,162.42,148.92,145.65,142.31,128.74,129.45,140.30,129.24,121.94,115.45,116.64,130.20,127.91,133.61,120.57,118.63,122.26,119.02,112.63,115.30,126.06,123.51,124.46,123.33,
729.00,320.45,368.36,318.07,414.12,271.57,237.51,229.65,229.58,225.04,224.70,222.32,222.65,227.05,224.25,215.28,212.45,213.12,223.10,222.13,219.19,200.02,195.67,202.52,204.59,217.82,217.30,199.58,202.25,160.90,158.63,164.54,149.21,146.90,142.84,129.94,129.96,141.42,130.82,123.14,116.65,117.80,131.97,129.16,134.57,121.51,119.91,123.17,120.34,114.66,116.05,127.39,125.19,126.05,125.23,
730.00,322.68,372.50,319.64,419.05,272.50,240.08,231.38,230.48,228.00,226.70,225.21,225.86,230.04,227.60,217.70,215.67,216.56,225.86,224.22,222.88,202.79,196.97,204.83,207.31,218.70,217.95,201.94,205.47,162.06,159.38,166.19,151.02,149.38,143.21,131.80,131.06,143.02,132.65,124.79,118.97,119.69,133.17,130.73,137.20,122.50,121.14,124.84,122.50,116.29,118.13,128.99,127.53,127.75,127.38,
731.00,324.76,378.57,323.82,425.53,274.72,243.66,234.11,232.83,230.44,229.30,228.94,227.19,234.04,230.79,221.20,217.88,219.38,227.73,226.33,224.75,204.39,199.63,206.87,208.92,221.16,221.52,205.03,206.27,164.33,161.61,168.21,152.62,151.75,144.90,133.81,133.34,145.48,134.80,126.62,120.65,121.37,135.29,133.04,139.19,124.79,122.44,127.66,124.52,118.07,120.33,131.54,130.39,130.82,129.89,
732.00,329.60,383.35,327.50,430.78,278.89,247.00,238.82,235.29,232.80,232.28,232.19,228.45,236.78,234.65,224.46,219.91,220.51,228.30,229.13,227.87,207.53,201.87,210.38,211.49,223.19,225.06,207.66,209.70,166.54,162.94,169.68,155.04,153.26,148.61,136.28,135.62,147.32,136.03,128.75,122.85,123.64,137.98,135.80,141.55,126.80,124.78,129.69,126.42,120.58,122.75,133.55,133.52,133.86,131.64,
733.00,334.06,388.54,330.47,434.05,282.00,249.61,240.72,239.35,235.13,235.10,234.38,232.08,239.02,235.62,226.73,222.46,224.57,230.86,233.48,230.61,211.70,204.22,213.22,212.84,225.48,226.57,209.60,212.19,169.04,164.23,171.78,155.97,156.08,151.08,137.26,137.46,148.43,138.35,130.32,124.04,125.56,139.88,137.92,143.86,128.96,127.12,131.29,128.33,123.00,124.93,134.69,135.74,136.49,133.93,
734.00,336.90,391.59,332.02,437.17,284.76,251.14,241.31,240.93,236.80,237.08,237.90,234.53,241.77,238.48,230.02,225.96,227.36,232.31,236.78,232.83,213.81,203.67,215.33,214.07,227.89,228.39,210.56,215.12,169.87,165.31,173.53,158.16,156.92,152.97,138.63,138.86,149.36,140.68,131.66,125.57,126.54,141.48,138.96,145.58,130.56,128.57,132.48,130.61,124.82,127.16,135.71,137.37,137.94,136.18,
735.00,337.70,392.57,333.97,438.61,285.41,252.37,243.22,242.27,235.90,238.56,239.95,235.01,243.83,239.39,230.88,226.74,228.21,233.23,237.70,233.11,214.19,205.07,217.47,213.49,229.38,231.62,211.65,216.97,170.68,164.68,174.79,160.56,156.94,155.14,139.31,140.09,150.56,141.48,132.25,126.77,127.37,142.51,139.92,146.12,131.61,129.85,133.64,131.51,125.10,127.72,137.48,137.51,139.47,136.60,
736.00,339.34,393.64,333.42,438.46,286.43,252.55,244.90,243.50,235.73,238.37,238.71,236.24,243.46,239.33,231.68,228.90,227.51,233.68,238.71,233.84,214.66,204.93,218.46,213.36,230.24,232.19,211.89,217.07,171.39,167.41,174.63,160.37,158.17,156.08,139.95,141.57,151.35,141.14,132.51,126.97,128.20,143.12,140.95,146.99,131.85,131.18,133.67,131.45,126.20,128.03,137.83,138.23,140.14,136.86,
737.00,340.60,393.55,334.23,436.79,287.12,251.50,242.83,245.34,235.31,237.93,238.87,237.82,242.63,238.56,231.56,228.84,227.69,235.63,238.45,233.96,216.41,205.24,218.60,213.59,231.03,231.56,211.60,216.20,171.29,168.05,175.89,159.49,158.13,156.35,140.48,141.52,151.45,142.67,133.01,127.53,128.05,143.72,141.21,146.64,132.38,131.97,134.16,131.76,127.06,128.68,138.39,138.08,140.53,137.55,
738.00,341.99,394.55,335.65,436.24,286.89,251.20,242.48,244.33,235.32,238.62,239.68,238.59,243.08,240.55,232.05,229.55,228.97,237.17,238.48,234.33,216.90,205.80,218.81,215.58,231.95,231.56,213.25,215.40,172.81,169.44,176.28,160.64,158.21,156.36,141.37,141.02,152.44,143.46,133.62,129.46,128.58,143.96,141.55,147.27,132.42,132.78,135.38,133.04,127.74,129.02,139.60,138.62,140.77,138.71,
739.00,343.70,395.27,336.79,437.78,286.13,252.56,243.69,245.47,236.18,241.01,240.01,238.96,244.97,241.39,233.40,230.09,229.84,238.23,238.81,234.38,216.57,208.13,218.45,215.44,232.02,234.25,213.89,217.09,173.79,169.86,176.52,162.20,159.19,155.61,142.06,141.81,153.84,144.38,134.45,130.44,129.74,144.46,141.81,148.46,133.02,133.94,137.26,133.67,128.31,129.56,141.13,138.85,141.45,139.49,
740.00,346.23,396.60,338.23,440.94,288.83,254.15,246.15,247.46,238.48,241.81,239.85,239.80,245.16,242.85,236.47,230.13,231.13,238.80,239.14,235.13,217.45,209.16,219.13,217.13,233.82,234.49,214.48,216.15,174.77,170.74,177.45,164.12,160.08,158.09,143.92,143.58,154.59,145.42,135.75,131.08,130.75,146.75,142.77,149.92,134.08,134.91,138.25,134.42,130.07,131.07,142.42,140.41,142.09,141.08,
741.00,348.74,398.16,341.35,442.79,290.83,253.53,246.21,249.77,240.87,242.92,242.03,241.21,246.00,243.88,237.58,230.87,233.13,240.18,241.42,234.84,219.37,212.26,218.76,220.20,233.20,235.12,215.88,218.14,175.64,170.98,178.03,164.48,159.96,159.35,144.05,144.39,155.34,147.06,137.68,132.14,132.79,147.81,144.25,150.69,135.08,136.14,139.29,136.86,131.56,132.28,143.98,141.48,143.67,141.93,
742.00,351.69,400.27,343.71,444.83,291.51,254.14,248.17,249.28,242.47,243.87,244.98,243.46,246.82,246.79,240.68,234.04,236.44,241.30,243.11,237.20,219.19,212.69,218.49,223.57,233.95,236.41,216.94,219.65,176.73,172.46,179.71,165.76,161.93,160.29,144.70,145.02,156.62,147.73,139.76,133.76,134.26,148.21,145.65,152.64,136.56,136.97,140.36,138.85,132.94,133.76,145.49,142.82,144.57,144.15,
743.00,351.23,400.81,345.86,447.35,293.35,257.07,251.14,250.42,244.19,245.07,246.51,243.12,250.12,248.43,242.17,234.51,236.37,242.76,243.87,238.20,220.17,213.98,220.40,224.02,233.60,238.49,216.75,221.96,176.27,173.11,179.92,167.37,162.41,160.43,145.76,146.39,157.80,148.29,140.94,134.48,135.48,149.77,146.36,153.47,138.05,137.64,141.59,139.44,133.36,135.10,146.25,144.33,145.37,144.98,
744.00,352.29,403.87,346.34,449.83,294.75,256.74,253.29,252.14,245.88,245.06,247.19,243.65,249.75,248.55,243.64,235.82,236.35,242.14,245.79,238.01,220.69,215.94,221.89,224.92,234.14,239.21,217.82,224.19,176.78,172.40,181.88,168.57,163.89,161.43,147.22,147.87,158.49,148.00,141.93,134.86,136.81,151.08,148.39,154.48,138.59,138.75,142.63,139.92,134.05,135.72,147.07,145.94,146.46,145.76,
745.00,353.82,406.06,346.02,449.01,295.37,256.60,253.21,255.01,246.47,245.78,247.88,245.17,250.65,247.19,244.54,237.19,237.24,242.18,248.00,238.83,221.10,216.48,222.64,225.81,233.91,238.94,219.42,223.59,177.26,173.58,183.68,169.08,165.54,160.35,147.71,147.91,159.11,149.01,142.82,135.55,137.69,151.22,149.00,154.76,139.30,138.85,143.26,140.35,135.42,136.07,146.95,146.81,147.67,146.64,
746.00,353.66,407.80,344.57,448.08,294.88,258.51,254.49,254.55,245.56,246.90,248.34,245.99,251.83,248.23,244.92,237.48,237.86,243.48,248.72,240.27,222.08,216.31,224.55,227.05,235.03,238.08,219.57,224.22,178.12,174.21,186.04,169.08,166.99,161.32,148.75,147.66,159.23,149.72,142.76,136.85,137.63,151.75,149.32,155.57,140.52,139.55,143.65,141.13,135.65,136.80,147.31,147.90,147.74,148.73,
747.00,352.36,408.26,342.73,449.42,294.01,260.58,254.53,254.53,246.42,248.30,247.75,244.52,253.97,247.56,243.22,236.78,236.59,243.20,248.48,239.24,221.86,217.92,225.06,224.32,236.05,238.68,221.69,224.91,179.19,173.14,186.56,170.90,167.87,161.65,149.37,148.89,160.02,150.30,141.90,136.80,137.66,151.35,149.93,156.06,140.87,139.92,143.79,140.86,135.01,136.42,148.42,148.70,148.80,148.51,
748.00,352.84,409.98,342.01,449.63,293.41,259.75,254.04,254.94,246.22,246.29,246.95,245.36,252.83,247.54,244.01,236.99,235.54,240.72,247.82,238.55,220.73,216.06,224.16,223.77,238.20,238.79,221.73,226.13,177.87,172.09,186.45,170.09,169.05,164.28,149.47,149.04,160.47,150.70,142.22,136.15,137.62,151.65,150.98,156.27,141.52,140.41,143.89,140.84,135.32,136.34,149.21,148.75,149.82,148.61,
749.00,352.22,407.41,342.64,447.36,294.61,260.16,253.29,255.14,245.28,246.37,247.48,247.78,252.91,247.88,241.45,236.75,235.18,243.23,246.37,238.27,221.85,214.29,223.79,224.45,239.13,236.86,222.62,223.83,177.77,172.33,186.24,169.06,169.30,165.53,148.67,148.35,159.98,151.73,142.16,136.40,137.19,152.11,150.44,155.57,141.60,140.45,142.80,141.01,135.65,136.59,149.25,148.86,149.65,148.48,
750.00,351.39,406.76,342.72,447.49,293.06,260.43,251.62,251.30,246.36,243.92,247.00,247.32,252.72,248.86,239.81,236.72,237.11,244.94,244.17,238.33,221.95,213.72,222.84,223.81,238.39,236.98,221.56,223.75,177.81,171.58,185.20,167.34,169.14,165.54,147.56,147.81,159.15,152.34,141.87,136.51,136.51,150.93,150.77,156.45,141.94,141.23,142.84,141.39,135.32,136.86,149.48,148.30,148.71,148.87,
751.00,350.48,405.94,343.51,447.60,291.24,260.72,251.64,250.74,247.64,244.16,246.96,245.23,253.78,249.34,240.14,236.09,237.73,244.61,242.97,237.66,219.70,213.87,221.47,220.45,236.89,239.13,220.69,224.50,179.41,171.58,184.79,168.21,168.19,163.09,147.47,147.56,159.62,152.17,141.09,135.47,135.94,151.07,149.92,156.27,141.45,140.35,143.61,140.48,134.90,137.34,149.42,147.83,148.06,147.68,
752.00,350.04,403.54,344.05,447.75,292.73,260.29,253.14,250.96,246.66,242.47,244.79,243.87,252.11,249.30,240.98,235.01,237.50,243.40,242.47,238.21,218.68,213.28,221.55,220.45,236.55,238.49,219.27,224.10,178.21,172.54,183.11,168.16,167.64,164.14,147.68,147.25,159.43,151.57,140.80,135.19,136.33,151.81,149.70,155.81,140.91,141.23,143.72,139.70,135.25,137.27,149.00,147.76,147.40,147.14,
753.00,350.35,402.99,343.26,446.57,292.64,258.81,250.81,250.35,244.95,242.87,243.85,242.48,251.00,248.53,239.75,233.38,237.60,244.42,244.36,239.55,220.29,214.37,221.46,220.29,234.35,235.53,218.80,223.43,179.31,171.77,182.75,167.92,166.82,162.13,146.52,147.85,158.56,151.59,140.73,135.32,136.46,151.17,149.54,155.72,140.11,140.60,143.33,139.42,135.75,137.76,147.95,147.95,146.91,146.94,
754.00,349.71,402.14,343.49,445.19,292.25,257.15,248.56,247.72,244.12,242.24,244.51,239.87,250.42,249.18,241.34,232.46,238.27,242.24,244.24,240.57,218.80,214.38,219.94,220.27,234.35,235.92,217.45,222.65,179.14,173.33,181.96,166.66,165.54,160.38,146.72,146.94,158.32,151.00,140.64,134.80,136.40,150.05,149.44,155.73,140.42,139.71,143.80,139.83,136.12,137.30,147.34,146.93,146.36,147.66,
755.00,346.54,399.18,342.44,440.50,289.33,255.82,249.05,247.30,242.67,242.38,244.02,238.00,250.16,246.84,239.82,231.05,234.90,241.10,244.34,237.72,218.47,213.33,217.86,218.54,233.01,235.00,215.94,222.35,178.08,173.66,180.93,167.39,163.22,158.19,147.02,146.73,159.01,149.71,139.85,134.67,136.34,150.10,147.94,154.77,139.65,138.05,143.13,138.12,134.18,135.27,146.96,146.04,145.87,145.25,
756.00,338.88,389.93,334.17,432.53,284.10,248.57,243.47,242.87,237.18,236.59,236.98,233.26,243.46,240.13,235.22,226.58,228.16,235.41,238.76,232.47,212.83,208.12,213.23,214.21,229.52,228.94,213.03,216.76,174.36,169.84,176.90,163.55,159.04,155.50,142.94,143.82,155.11,145.10,137.24,131.75,133.81,146.96,144.60,150.60,136.16,135.48,139.79,134.10,131.25,131.74,143.13,142.54,143.13,141.37,
757.00,322.71,370.32,316.58,408.48,269.13,234.83,229.83,230.79,225.30,224.06,225.98,222.77,231.13,227.15,222.55,215.41,215.41,224.62,226.98,220.52,203.23,196.10,201.65,204.25,216.76,217.05,202.01,206.89,163.72,159.44,167.24,153.94,150.12,148.26,134.28,135.16,146.50,137.55,130.47,124.52,126.40,139.48,136.45,141.92,128.79,127.21,131.06,127.87,124.77,125.17,134.96,134.99,135.38,133.81,
758.00,297.31,343.34,293.26,378.57,249.62,218.80,214.43,211.39,209.31,207.37,210.43,206.24,213.69,210.84,205.34,200.29,200.24,208.27,208.97,203.88,188.88,183.22,187.70,192.22,202.21,201.71,187.24,190.78,150.63,147.35,154.15,140.41,138.44,138.39,124.35,123.28,135.95,126.59,120.59,115.50,116.33,127.95,125.41,130.77,118.83,116.94,120.65,118.86,114.55,114.01,124.78,124.00,124.79,123.41,
759.00,271.77,314.11,267.18,347.92,227.39,201.66,196.74,193.00,192.08,190.37,192.93,190.17,197.07,192.14,186.37,183.81,183.41,192.14,190.63,186.50,174.09,166.80,172.65,175.14,185.97,186.17,171.07,173.24,136.21,135.10,141.27,128.07,127.22,125.38,112.58,113.21,124.59,115.24,109.10,105.26,105.66,116.06,113.11,119.18,107.43,106.25,109.46,107.17,103.16,103.92,113.21,112.91,112.58,111.37,
760.00,246.05,285.27,241.95,318.74,207.31,182.15,178.76,174.64,173.85,171.49,174.56,171.88,177.97,172.58,169.74,165.18,164.30,172.36,170.77,168.90,156.41,150.87,156.02,159.40,170.37,169.34,154.68,156.41,124.45,121.29,125.72,115.62,115.22,115.86,101.06,102.48,111.59,103.12,98.72,93.52,94.70,104.53,102.35,107.05,96.75,95.42,98.10,96.36,93.08,92.97,101.13,101.21,101.25,100.31,
761.00,227.10,262.97,222.51,291.79,192.36,167.10,162.35,160.38,159.89,157.12,161.50,159.13,162.57,157.85,152.69,150.83,150.98,158.46,156.18,154.45,146.30,139.89,142.90,147.91,155.94,155.39,139.56,143.69,112.17,110.13,114.54,105.36,104.20,106.18,91.44,92.76,101.15,94.43,90.45,85.20,85.74,94.46,92.68,98.11,87.88,86.65,88.18,88.03,84.57,83.81,91.47,91.51,90.95,90.84,
762.00,218.52,253.37,213.30,281.17,184.08,161.12,154.98,153.66,153.64,151.54,156.35,153.79,156.62,152.12,145.91,145.74,146.66,152.54,150.22,148.77,141.05,135.43,137.42,142.16,150.02,148.56,134.37,138.66,108.37,105.06,108.97,101.18,100.59,101.45,87.35,88.67,96.20,89.56,86.36,81.15,81.41,88.53,88.37,94.58,83.48,82.44,85.17,83.71,80.09,78.73,87.02,85.83,86.30,87.15,
763.00,218.33,252.83,213.53,282.35,182.90,161.80,155.23,154.01,154.30,152.71,155.50,153.09,159.00,152.29,146.35,144.42,145.53,151.84,149.64,148.29,138.75,134.08,137.21,139.97,149.09,149.93,134.35,137.26,108.44,106.18,111.30,102.98,99.08,99.77,87.12,88.85,95.49,89.60,85.49,80.92,81.29,88.88,88.31,93.85,83.86,81.78,84.51,82.51,78.92,79.49,85.88,85.50,85.97,86.45,
