Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
921.00,108.52,106.60,104.20,97.62,92.18,87.59,85.32,84.83,87.03,89.96,103.84,99.04,100.94,113.97,159.14,227.85,143.53,326.37,321.91,212.75,118.61,104.93,117.07,130.32,240.29,91.21,89.13,93.58,90.13,331.40,293.10,245.52,349.74,163.56,107.50,163.10,119.02,283.10,340.74,104.20,97.33,96.92,87.06,74.32,70.55,73.63,80.48,218.36,76.40,70.56,69.02,68.67,69.75,74.71,73.51,80.72,81.89,83.42,125.51,
922.00,109.77,106.86,103.51,97.63,92.61,87.72,85.45,85.66,86.26,90.42,103.55,99.90,100.85,114.66,158.16,229.02,145.02,327.08,320.47,211.90,119.47,105.18,118.10,129.59,241.80,91.57,89.38,92.70,89.91,330.13,291.83,244.20,350.07,163.39,107.71,163.95,118.52,283.50,341.12,104.92,97.63,96.85,86.66,73.78,71.93,73.44,79.40,219.87,76.70,71.64,70.31,68.88,70.08,75.63,73.52,81.72,81.96,84.25,126.63,
923.00,108.78,106.30,102.44,97.73,92.49,87.87,85.65,85.02,86.52,90.01,103.23,98.49,100.47,113.72,157.74,228.36,144.95,326.70,320.29,212.77,117.86,105.45,116.83,128.67,240.69,91.90,90.10,92.33,89.74,329.27,289.31,244.43,349.61,162.27,107.66,162.70,117.53,281.93,338.32,104.41,97.11,96.87,85.61,73.65,71.29,72.78,78.71,219.00,75.85,71.05,68.90,68.72,70.13,74.74,73.55,80.58,81.77,83.30,125.41,
924.00,107.05,107.27,100.75,96.86,91.92,87.12,85.46,84.80,86.52,89.52,103.73,97.48,99.52,111.34,157.91,226.29,142.89,324.07,318.04,210.62,116.31,104.14,115.87,127.69,237.86,90.50,88.94,90.78,90.22,325.92,286.75,242.86,346.57,160.62,105.91,160.34,115.82,279.49,335.17,103.16,97.26,95.33,84.41,72.73,69.96,72.22,78.57,215.59,75.86,70.19,67.14,67.96,68.12,72.73,72.65,79.33,80.61,80.70,123.87,
925.00,104.95,105.48,98.04,94.08,89.62,85.15,83.76,83.19,84.80,86.71,102.24,96.52,97.54,109.39,154.74,222.87,141.09,318.36,310.52,205.44,115.09,101.46,113.93,125.16,234.03,88.48,86.79,88.57,88.06,318.02,281.26,237.55,339.63,156.38,103.48,157.52,113.27,273.72,328.98,103.18,95.96,93.11,83.45,70.17,69.79,70.64,76.47,212.29,74.41,69.21,66.57,66.38,67.24,72.23,70.66,77.33,78.09,80.05,121.45,
926.00,102.37,101.06,95.20,90.89,85.98,82.39,80.16,80.70,81.39,84.06,98.18,92.49,94.59,105.82,148.83,215.52,136.32,307.88,300.56,199.21,109.58,99.14,109.44,119.50,225.22,86.20,84.66,85.56,83.55,306.65,272.03,228.55,327.93,150.99,100.10,151.12,109.67,264.05,317.95,99.18,92.46,89.96,79.39,67.75,67.02,68.06,74.03,204.94,71.55,66.18,64.11,64.12,65.11,69.80,68.36,74.09,75.56,76.66,116.47,
927.00,97.02,95.72,90.09,85.77,80.41,78.20,76.77,76.90,76.87,80.11,94.20,87.14,89.77,99.18,141.96,204.36,128.64,291.95,285.59,189.07,102.71,93.76,102.24,113.80,212.94,82.27,79.72,80.21,79.30,291.43,258.35,216.30,311.23,142.46,94.40,142.53,104.35,250.31,300.99,93.93,87.17,85.91,74.74,64.01,62.40,64.23,70.70,193.68,67.49,62.71,60.19,61.49,61.02,64.97,63.82,70.14,70.56,71.24,109.64,
928.00,88.61,88.95,83.46,78.82,73.50,71.61,70.75,70.41,71.27,72.46,87.06,81.23,82.60,92.05,131.02,187.87,119.35,269.44,263.94,173.27,95.31,85.35,93.94,105.27,196.45,75.39,72.98,74.36,72.98,269.78,239.90,199.37,286.61,130.68,87.41,131.71,97.03,232.17,279.40,87.07,80.71,79.85,70.07,59.42,58.39,59.76,64.74,178.93,63.20,57.70,56.67,56.32,55.81,59.93,58.56,64.74,64.91,66.11,101.49,
929.00,80.52,79.35,75.89,71.18,65.43,63.69,62.68,63.01,64.36,65.02,77.23,73.52,75.72,84.03,117.72,169.63,106.67,244.68,238.78,155.86,86.54,77.20,85.65,94.22,177.51,68.05,65.98,68.05,64.00,242.94,217.44,179.50,259.18,117.93,78.82,119.66,88.95,209.51,253.45,79.11,72.88,71.13,63.66,54.33,52.80,53.44,58.77,160.46,56.59,51.31,51.82,50.38,50.50,54.61,53.20,58.67,58.88,59.81,91.34,
930.00,71.63,69.46,67.33,62.71,56.88,57.36,55.81,56.57,56.47,58.05,67.63,64.95,67.15,74.08,103.76,151.47,94.77,216.56,212.49,138.51,76.32,68.36,75.33,83.53,157.81,61.05,58.85,60.05,56.64,215.69,190.98,158.23,230.17,104.11,69.77,106.76,79.32,185.98,224.04,69.94,65.02,63.70,56.78,48.33,46.16,46.95,51.71,141.61,49.68,45.16,45.54,44.85,45.47,48.36,46.85,51.50,51.99,52.09,80.60,
931.00,61.62,60.86,58.63,54.81,50.12,49.49,49.36,49.14,50.03,50.11,58.99,56.71,58.63,64.54,90.69,131.51,81.99,189.64,187.45,122.25,66.94,59.13,65.43,73.91,137.68,52.96,51.32,52.99,49.78,189.75,166.85,139.32,201.48,90.10,61.72,94.44,70.09,162.97,195.05,60.43,56.61,56.23,50.68,42.36,40.18,40.87,44.73,122.69,43.45,39.06,39.35,38.03,39.37,41.60,40.89,45.44,45.56,44.92,69.34,
932.00,53.72,53.48,51.61,48.10,43.90,42.86,42.93,42.13,43.70,43.62,51.05,50.21,51.15,57.26,79.51,114.63,70.77,165.75,163.78,106.34,58.69,51.39,58.23,64.20,119.98,45.15,44.01,46.44,43.49,164.85,145.42,121.23,175.33,79.92,53.34,83.11,61.70,142.15,170.86,53.13,50.29,47.82,44.39,36.54,35.32,35.85,39.43,105.33,37.97,33.98,34.74,32.21,33.77,37.26,36.34,39.77,40.19,39.63,59.79,
933.00,48.08,46.09,45.64,41.89,38.66,37.87,38.05,37.70,37.79,39.79,44.25,44.59,45.46,51.23,69.20,102.63,62.57,145.92,143.81,93.90,51.41,45.82,51.32,56.38,105.77,40.14,39.10,40.23,37.61,143.73,126.45,105.59,154.64,71.12,47.82,74.09,54.28,124.62,149.15,47.47,44.07,42.31,38.66,31.85,31.77,31.68,34.56,93.02,32.90,30.46,30.55,28.54,30.54,33.16,31.94,34.91,34.74,34.73,52.28,
934.00,42.52,41.46,40.90,37.66,35.41,33.65,34.91,33.06,34.00,36.28,40.01,38.87,40.44,45.17,62.26,91.88,55.86,131.08,129.88,86.37,44.88,41.67,45.02,50.34,93.74,36.43,34.95,36.22,33.34,129.25,112.64,95.69,138.93,63.74,43.62,66.00,48.78,110.95,131.83,41.61,39.04,38.68,33.94,28.02,27.61,28.90,31.04,82.82,28.79,26.97,26.05,25.03,27.28,28.45,28.13,31.57,31.08,30.35,44.86,
935.00,38.73,40.33,37.63,35.77,33.52,31.11,33.20,30.53,31.79,34.78,38.34,36.82,37.11,41.75,59.35,85.26,52.06,121.83,121.00,80.21,41.85,38.16,42.17,47.22,86.15,33.02,31.92,33.39,31.76,120.36,105.70,89.25,128.90,59.65,40.28,60.70,45.43,102.99,122.71,38.37,36.76,35.17,30.92,26.13,25.58,27.91,29.31,76.68,27.24,24.75,24.25,23.98,23.62,25.80,25.92,29.48,28.59,27.57,41.51,
936.00,37.82,39.20,36.62,34.28,32.83,30.03,31.69,29.77,30.64,33.85,37.17,36.37,36.87,41.27,58.42,84.58,52.64,118.97,116.88,77.55,42.40,37.05,42.26,45.68,83.97,31.86,30.85,33.05,30.24,116.80,103.48,86.43,124.78,58.02,39.33,59.58,44.38,100.46,120.45,38.76,35.87,34.82,30.71,26.01,26.16,27.42,27.93,75.84,27.06,25.19,24.76,23.88,23.92,25.80,25.19,27.72,27.02,28.25,42.69,
937.00,39.18,39.40,37.33,35.44,33.53,31.11,30.79,30.35,31.35,34.58,37.40,35.30,38.01,41.96,59.03,86.45,53.77,121.95,120.03,80.10,42.38,38.85,42.27,45.09,84.87,33.25,31.73,33.60,30.13,119.28,105.09,88.73,127.47,58.52,40.26,60.92,45.35,102.28,123.06,38.56,36.23,35.75,30.54,26.82,25.51,28.11,28.31,77.40,27.31,25.48,23.49,24.74,25.36,26.04,25.73,27.45,27.93,28.96,42.44,
938.00,41.14,41.88,37.80,36.86,34.45,33.32,32.95,32.02,32.21,35.56,41.13,36.67,39.28,43.01,62.37,89.37,56.23,126.78,125.48,83.22,43.56,40.21,43.38,48.20,88.80,34.45,32.76,34.63,32.94,124.73,110.39,92.89,132.37,59.58,41.33,63.66,46.55,107.78,128.83,39.10,37.80,37.23,31.65,27.74,25.88,28.86,29.05,79.49,28.67,26.44,24.20,26.62,25.33,26.44,25.89,28.49,28.67,29.79,44.31,
939.00,42.42,43.53,40.05,38.61,35.64,34.64,33.53,33.13,34.05,35.40,42.66,39.72,41.48,46.10,65.07,92.56,60.16,132.96,130.48,85.16,46.64,40.99,46.31,50.44,93.00,35.08,33.11,36.21,34.64,131.10,115.71,96.86,138.41,61.65,44.26,67.05,48.50,113.06,136.31,41.72,38.69,38.56,34.43,28.89,28.14,30.00,29.52,84.14,30.84,27.89,27.63,27.60,26.38,28.57,28.14,30.35,29.81,33.67,48.39,
940.00,45.49,43.82,41.90,40.33,36.19,35.35,33.70,33.82,34.71,36.50,43.20,41.13,43.17,48.95,66.42,96.01,61.39,138.07,134.96,87.44,47.39,43.85,48.34,50.86,96.97,36.76,35.15,37.35,34.66,134.05,120.03,99.20,142.77,64.76,45.80,69.90,50.16,116.77,141.82,43.70,39.79,38.95,35.31,29.92,29.68,30.07,31.25,86.71,31.60,28.53,27.89,28.26,27.80,29.60,29.65,30.87,31.33,35.12,49.30,
941.00,46.67,43.96,42.80,39.78,35.78,36.93,34.80,34.53,35.29,37.20,44.65,41.68,43.21,48.54,66.85,97.43,61.65,138.79,137.09,88.33,46.76,44.37,47.94,52.20,99.73,38.07,36.19,36.84,35.65,135.52,120.69,100.49,145.29,64.94,46.13,70.71,50.14,118.50,142.64,44.91,40.09,40.16,35.85,30.00,29.46,29.71,32.38,87.02,30.83,28.19,27.71,28.72,28.83,28.70,29.11,32.30,31.78,33.74,48.86,
942.00,45.32,43.44,42.19,39.54,36.02,35.71,34.47,33.80,35.82,35.63,43.69,41.02,41.85,47.82,66.26,95.45,60.25,136.74,135.85,86.97,46.96,42.39,47.90,52.86,98.69,37.35,35.67,36.57,36.06,135.02,121.03,100.06,143.42,64.27,46.18,69.16,49.97,117.13,140.69,44.61,39.11,39.70,36.33,30.01,29.58,29.03,31.88,86.15,30.67,27.11,28.75,27.90,27.70,28.32,28.75,31.68,31.41,33.88,48.95,
943.00,45.04,43.76,41.90,39.24,35.30,34.72,33.24,33.24,35.21,35.70,42.09,40.81,40.72,47.20,65.20,95.19,58.42,134.93,133.55,85.66,47.21,41.21,47.99,51.63,98.34,35.70,35.01,35.41,35.01,132.37,119.78,98.05,141.71,65.99,44.06,67.86,49.86,114.77,139.55,45.34,39.73,37.86,36.39,29.99,29.40,28.32,32.94,84.77,30.19,26.75,28.33,27.73,27.44,28.52,28.72,31.27,31.67,33.14,48.19,
944.00,45.11,41.63,41.63,38.39,34.71,34.24,32.10,33.49,33.80,36.06,41.35,40.56,39.65,46.57,63.77,95.60,58.12,132.17,131.77,84.84,46.41,41.20,46.38,50.92,97.77,35.90,35.62,34.47,34.24,130.39,117.06,95.95,140.67,66.26,43.49,66.74,49.34,114.26,136.75,45.35,39.89,38.70,35.50,29.34,28.43,27.83,32.74,84.96,29.14,27.12,27.00,27.95,28.43,28.39,27.56,30.84,30.92,31.07,46.85,
945.00,44.35,41.59,41.39,38.46,36.06,33.86,32.87,32.75,34.04,35.66,41.43,38.66,39.41,45.40,63.72,94.33,57.06,132.43,132.67,85.82,45.99,41.20,45.18,51.55,96.69,35.66,35.39,35.09,34.14,132.47,117.84,97.72,141.53,66.06,43.79,65.72,49.62,114.39,135.86,43.57,39.59,38.86,35.09,29.28,27.14,27.78,32.25,84.57,28.65,26.39,26.57,26.78,27.89,27.99,27.84,31.17,31.56,29.94,46.79,
946.00,43.03,42.48,40.45,38.98,35.81,33.59,33.67,33.43,33.83,35.46,42.00,39.83,39.15,45.65,64.53,93.37,57.31,133.07,132.38,85.19,46.89,40.54,45.90,52.15,96.90,34.59,34.23,35.10,34.78,132.63,118.43,97.13,141.83,67.11,44.02,64.49,50.17,114.27,136.79,43.51,40.81,37.68,34.90,28.60,27.13,28.12,32.21,84.56,30.03,27.01,26.90,26.81,26.18,29.24,28.16,31.33,31.57,30.14,47.48,
947.00,43.02,42.23,40.50,38.53,36.29,33.16,34.09,33.86,33.30,36.29,42.46,41.04,39.71,46.78,64.56,95.06,59.67,134.77,132.39,85.36,47.54,41.44,46.89,52.38,98.00,35.19,35.05,36.23,34.51,133.78,118.29,97.43,143.14,67.67,45.00,65.97,50.14,114.84,137.23,44.12,41.35,38.16,34.94,28.58,28.38,28.63,31.72,86.91,30.02,27.70,27.22,26.37,27.19,29.70,28.91,31.32,31.40,30.50,48.81,
948.00,43.91,42.53,41.93,38.79,37.22,34.46,34.08,33.69,34.26,36.63,43.13,40.36,40.76,46.27,65.38,95.90,61.04,137.26,134.89,87.64,46.68,42.92,46.28,52.18,98.65,37.42,36.42,38.01,34.09,136.27,119.93,99.84,145.70,67.14,46.07,67.15,51.00,116.38,138.23,43.52,41.56,39.38,33.67,28.55,27.77,29.15,32.29,88.01,29.74,26.98,26.58,26.20,27.96,29.34,29.35,31.90,32.10,30.53,47.86,
949.00,43.73,43.90,41.16,39.02,37.65,35.89,35.96,34.78,34.90,37.52,44.94,40.89,41.03,45.72,66.90,96.67,61.04,138.94,136.22,88.99,48.32,43.00,47.41,54.13,99.85,37.06,36.22,38.49,36.15,138.55,120.96,101.17,146.16,66.71,45.46,67.74,51.13,117.64,139.97,44.29,42.14,39.08,34.52,28.60,28.59,30.22,32.37,88.00,30.92,27.48,27.41,27.42,26.77,29.69,29.24,31.46,32.43,31.85,49.61,
950.00,43.16,45.14,41.73,38.99,37.74,35.44,35.34,35.12,35.36,37.28,44.83,41.68,42.19,47.32,66.88,96.99,62.35,140.19,135.84,88.66,49.67,42.70,48.94,53.83,100.86,37.42,36.11,38.92,36.14,138.86,121.60,101.30,146.73,66.35,45.94,69.78,51.58,118.02,141.40,45.17,41.90,39.24,35.36,29.14,30.26,30.64,32.19,89.36,31.73,28.32,28.71,27.35,27.42,30.64,29.60,31.18,31.97,34.03,51.48,
951.00,45.73,44.91,43.33,39.87,38.52,36.02,34.52,35.66,34.57,38.17,44.14,41.61,43.51,48.32,67.48,98.55,62.52,142.68,138.34,90.30,48.80,44.13,49.31,52.73,101.97,38.85,38.26,39.55,35.48,139.60,123.49,103.30,149.32,68.25,45.99,71.14,51.95,120.20,144.74,45.42,42.37,39.67,34.93,30.11,30.52,31.44,33.89,90.50,32.22,28.92,27.50,28.35,28.94,30.49,30.30,31.79,32.41,34.35,50.52,
952.00,47.01,45.48,43.96,40.33,37.81,37.06,35.63,36.48,35.25,39.44,45.67,41.67,43.81,48.23,68.64,99.61,62.18,143.85,140.47,91.72,48.84,44.54,48.66,54.28,104.17,39.24,38.54,39.33,36.53,141.80,125.10,103.93,151.40,68.08,46.23,72.44,51.85,122.62,146.41,46.42,42.42,41.24,35.85,30.55,30.30,32.20,34.96,90.71,31.91,30.19,28.10,29.49,28.92,29.73,29.82,32.81,32.63,34.20,51.17,
953.00,46.81,46.37,44.08,41.42,38.48,36.31,35.80,36.11,36.79,38.75,45.84,42.40,44.36,50.25,69.21,99.57,62.56,145.94,142.52,92.19,50.11,44.06,49.56,55.13,105.35,38.77,38.29,40.18,37.14,143.16,127.35,105.42,153.13,69.04,46.99,73.11,53.26,124.44,149.62,47.40,42.55,41.21,38.03,31.48,31.19,32.52,35.30,91.62,33.31,30.95,30.18,28.62,28.55,30.75,30.47,33.58,33.34,35.92,53.24,
954.00,48.85,47.89,44.96,42.35,39.23,36.57,36.63,37.19,37.28,40.41,46.44,43.88,45.31,52.05,70.97,102.62,63.79,149.65,146.05,94.16,50.26,44.85,51.59,55.52,107.60,39.93,40.03,40.58,37.03,145.30,131.40,107.62,156.61,72.23,47.35,75.27,54.63,127.83,154.35,48.99,44.07,41.14,38.91,32.81,32.43,33.05,37.16,94.18,33.94,31.74,30.50,28.86,29.67,31.84,32.27,35.07,34.53,36.09,53.48,
955.00,50.08,47.14,46.12,42.99,39.77,38.65,37.37,37.93,38.87,42.12,47.52,45.28,45.93,53.14,73.00,107.19,66.04,153.30,150.37,97.38,51.27,46.46,52.05,57.13,110.31,40.93,41.22,41.46,38.34,149.92,133.69,110.65,161.42,74.45,48.55,76.31,55.76,131.17,157.52,50.67,44.30,43.74,40.49,33.51,32.63,33.97,38.22,97.47,33.72,32.50,31.31,30.19,31.94,32.60,32.85,36.96,35.50,35.09,54.32,
956.00,50.37,48.12,46.72,44.31,41.48,39.70,38.35,38.04,40.76,42.36,48.88,45.21,46.43,53.62,75.07,108.55,67.15,156.93,154.88,100.99,52.96,47.38,53.25,59.31,111.63,41.13,41.32,42.17,40.09,155.63,138.17,114.43,165.14,75.16,50.09,76.86,58.09,134.10,160.75,50.84,45.10,44.40,41.51,34.53,32.65,34.33,38.24,99.71,35.14,32.63,32.54,29.65,32.08,33.56,34.01,38.21,36.81,37.12,55.95,
957.00,50.81,49.90,47.63,45.14,42.74,41.13,39.77,39.07,41.86,43.13,50.31,47.73,47.90,55.71,76.81,111.77,69.16,161.28,157.96,103.26,55.09,48.70,55.67,60.91,114.17,40.93,41.49,41.92,41.82,159.43,142.68,116.19,169.30,77.88,50.68,77.84,59.49,136.95,165.45,51.84,46.45,44.19,42.37,35.36,33.42,35.18,38.89,102.10,37.19,33.46,33.51,30.78,32.91,35.57,35.46,39.07,38.16,38.15,57.18,
958.00,51.90,50.21,49.13,46.52,44.31,41.93,40.23,40.23,41.90,44.25,50.75,49.01,49.24,57.38,77.86,116.12,73.11,165.79,161.49,106.44,56.63,51.21,57.72,62.59,117.16,42.81,43.14,42.96,42.97,164.67,145.62,119.42,174.08,80.04,53.19,80.45,60.67,140.60,169.40,53.05,47.81,46.34,42.64,35.99,35.03,36.36,39.64,107.07,38.00,34.48,33.97,32.87,35.62,36.29,36.36,40.26,38.43,38.18,58.15,
959.00,54.20,51.93,51.68,48.49,45.57,43.77,41.87,41.17,43.26,44.55,52.74,49.26,50.87,57.87,80.22,118.99,74.96,171.36,167.37,110.90,57.72,53.80,58.74,64.89,120.52,44.65,43.74,44.58,44.28,170.92,151.12,124.15,180.29,81.88,55.16,82.72,62.22,144.79,174.80,53.36,50.02,48.17,42.93,37.30,34.66,37.55,40.70,109.69,38.68,34.85,33.96,33.45,36.05,36.16,37.55,41.54,40.37,39.85,60.35,
960.00,55.17,55.16,53.16,50.12,46.90,45.78,44.10,43.57,45.30,45.43,55.50,51.91,52.61,59.78,82.89,122.51,77.79,177.13,172.54,113.30,60.73,55.32,60.46,68.57,125.91,45.45,44.52,45.68,47.32,176.30,156.60,127.62,185.97,84.29,56.60,85.51,63.51,149.82,181.67,55.47,52.25,49.52,44.37,38.40,36.66,38.77,41.68,112.85,41.10,35.88,35.70,35.08,35.86,38.03,38.53,42.72,41.70,42.17,63.44,
961.00,57.25,57.97,55.63,51.82,49.09,46.02,45.28,44.93,47.46,47.29,56.88,54.34,54.71,62.68,85.50,128.44,81.34,183.53,178.63,116.86,64.31,57.62,64.49,71.01,131.33,48.01,46.56,48.20,48.54,182.41,161.05,131.72,193.49,87.69,58.88,90.05,65.58,155.62,188.60,58.14,54.35,51.81,46.56,40.04,39.32,40.57,42.58,118.49,42.56,36.77,37.31,36.78,38.23,40.21,40.22,43.30,42.75,43.48,66.30,
962.00,60.41,59.98,59.20,54.38,50.58,48.83,46.66,47.74,48.17,49.25,58.53,55.82,56.85,64.21,88.43,133.35,83.80,191.35,186.58,122.44,65.65,60.71,65.84,72.89,136.60,51.61,49.32,50.94,50.09,188.33,166.93,138.96,201.47,91.88,60.83,93.87,68.55,161.63,196.59,59.74,56.91,54.68,47.62,41.18,40.70,41.90,44.91,123.35,43.23,37.80,37.56,38.94,39.67,40.82,41.48,45.64,44.43,45.39,68.36,
963.00,62.72,62.23,61.37,55.88,52.11,51.42,49.27,50.45,50.68,51.37,61.62,58.12,58.36,66.24,93.01,138.13,86.03,198.28,193.78,126.51,69.10,62.43,68.22,76.80,143.70,52.98,50.83,52.98,52.80,195.98,174.28,144.26,209.73,94.78,63.23,97.73,70.35,168.48,203.65,62.39,58.73,57.69,49.78,41.93,41.77,42.93,46.35,127.45,44.84,39.99,39.76,40.93,39.73,42.24,42.85,47.74,46.29,47.80,71.84,
964.00,64.82,64.97,63.37,58.11,54.85,52.69,50.91,51.98,53.24,53.04,63.59,60.82,60.48,70.73,96.86,143.72,89.49,206.58,201.69,131.65,73.13,64.10,72.36,79.85,150.26,55.22,52.68,55.40,54.51,204.03,181.74,150.46,219.72,99.54,66.25,101.37,73.51,175.08,212.02,65.18,59.96,59.93,52.51,43.82,44.01,44.53,47.77,133.79,47.08,41.81,42.72,42.19,41.79,45.06,45.41,49.42,48.82,50.34,75.65,
965.00,69.48,68.08,66.31,61.14,58.01,54.34,53.70,55.29,54.38,57.06,66.81,64.77,64.18,74.30,102.60,152.58,93.71,218.12,212.76,139.42,75.19,68.17,76.69,82.73,158.89,59.96,56.79,58.83,56.93,214.17,191.63,159.33,232.18,107.04,69.72,107.08,77.50,184.96,224.15,68.31,63.32,62.23,54.88,46.26,46.57,46.72,51.89,141.92,50.07,44.72,44.18,44.77,45.09,47.12,48.66,51.71,51.53,52.15,79.47,
966.00,73.85,71.23,69.96,64.68,61.75,58.49,57.43,59.16,57.79,60.43,71.41,68.18,67.81,78.93,109.96,161.58,99.36,230.12,225.25,148.16,79.05,71.80,80.04,88.82,169.14,64.13,60.51,62.97,60.90,228.15,203.18,168.83,246.51,112.57,74.70,113.06,81.18,196.83,236.98,72.66,66.31,66.83,59.29,48.65,48.57,49.14,54.94,150.60,52.12,48.28,47.01,47.79,47.71,49.03,50.98,55.17,54.78,54.68,85.50,
967.00,78.27,76.10,72.95,69.05,66.49,61.65,61.17,62.07,62.76,63.36,75.98,72.12,72.30,84.02,116.89,170.12,105.07,244.35,239.21,157.33,84.04,75.66,85.59,95.02,178.78,67.82,63.74,67.46,64.77,244.01,216.89,179.28,262.56,119.22,79.06,119.70,86.90,209.37,252.47,77.15,70.45,70.40,63.64,53.01,50.72,52.62,58.05,160.30,56.22,50.99,50.47,49.31,50.81,53.30,55.43,57.55,58.85,59.00,92.12,
968.00,82.37,82.30,76.41,72.87,70.85,65.70,65.33,65.44,66.13,67.60,81.40,77.42,77.50,88.61,124.28,180.62,111.50,258.05,251.77,166.22,88.72,80.27,90.71,100.06,188.74,71.68,67.93,70.75,68.04,257.32,229.68,189.36,278.08,127.31,82.73,127.34,91.79,221.66,268.77,82.08,75.19,73.13,67.79,56.71,53.74,56.02,62.30,170.26,60.06,53.74,53.10,52.73,54.79,57.65,58.66,60.46,62.37,62.56,97.28,
969.00,86.35,85.27,80.77,77.26,75.01,68.62,67.53,68.88,68.52,70.59,84.73,80.40,81.30,92.39,128.75,189.45,117.33,269.14,263.38,174.60,92.84,85.46,94.36,104.72,196.83,75.99,72.21,74.11,71.49,270.32,240.06,198.73,289.58,132.26,86.80,133.80,95.90,232.76,281.03,86.17,78.97,78.16,71.14,58.35,56.27,58.98,65.46,178.82,62.21,56.55,55.56,55.38,57.90,58.97,60.06,64.39,64.83,64.74,101.66,
970.00,89.74,87.31,83.36,80.60,77.33,71.64,70.13,70.61,70.77,72.54,87.40,81.20,83.83,93.85,132.18,192.67,120.17,277.28,271.29,179.13,95.94,87.82,96.90,108.53,201.81,77.90,73.62,76.23,73.37,279.71,247.73,205.23,297.70,134.94,88.70,136.92,99.68,239.45,289.03,87.67,82.06,80.66,72.21,60.19,57.04,61.38,66.81,183.23,63.36,58.12,56.71,56.08,58.12,60.99,61.62,66.57,67.11,68.70,104.63,
971.00,89.93,88.82,84.45,82.00,78.12,73.78,71.87,70.87,72.18,74.01,89.16,83.39,85.35,95.64,133.12,194.80,121.95,281.67,274.06,179.52,98.60,88.82,98.67,110.74,204.76,77.48,74.06,76.19,74.70,282.49,251.29,207.12,301.09,136.90,89.75,138.85,101.56,242.34,293.94,90.34,83.39,81.18,72.41,60.97,58.65,62.66,67.70,186.77,65.62,59.24,58.03,56.72,58.47,63.08,61.74,67.03,68.24,70.17,106.47,
972.00,90.62,88.76,84.97,82.64,78.00,72.85,70.60,70.83,72.03,74.52,88.12,83.43,85.12,96.57,132.65,195.96,122.80,281.95,275.01,179.78,99.31,90.31,99.21,110.07,204.86,78.33,75.18,76.23,74.19,282.60,250.77,208.39,301.59,137.61,90.70,139.68,102.00,241.72,293.92,90.41,83.67,82.29,72.03,60.64,59.90,62.53,67.67,188.73,65.24,59.00,57.93,57.10,59.10,62.29,61.00,67.56,68.10,70.20,106.44,
973.00,91.29,87.93,85.57,82.25,76.30,73.14,69.49,70.96,71.00,74.82,87.89,82.35,84.93,95.14,132.20,195.20,121.79,281.94,275.41,179.58,98.19,90.01,98.19,109.12,204.38,78.71,75.03,77.50,74.65,283.13,249.03,209.31,301.19,136.40,90.28,138.21,101.96,240.54,292.92,89.37,83.35,82.71,71.00,60.33,59.34,61.97,67.68,186.96,64.69,58.96,57.02,56.57,58.42,61.60,61.21,67.92,67.44,70.42,105.95,
974.00,91.29,87.30,85.31,81.38,75.02,73.70,69.94,70.82,72.01,75.02,87.85,83.27,84.15,94.61,132.07,194.68,120.81,281.61,274.04,178.43,99.36,87.82,97.99,110.29,203.92,77.21,74.29,77.64,75.43,282.67,247.48,207.80,301.07,135.31,90.21,137.02,101.34,239.97,291.84,89.12,82.83,82.31,70.91,60.44,59.57,61.34,66.79,186.30,64.82,59.50,56.67,56.79,57.00,62.62,60.49,67.55,66.95,70.84,106.68,
