DayOfYear,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
267,0.0,0.0,0.0,0.0,0.0,12.782574027776718,131.68445792198182,317.85279989242554,486.1656997680664,561.6097194671631,625.4621101379395,614.7653709411621,561.484602355957,485.44096221923826,366.99518423080445,232.05247287750245,100.74910717010498,4.617605781555175,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,9.663814961910248,106.86629242897034,243.48248281478882,383.5105390548706,496.1750528335571,529.218786239624,566.3033897399903,569.4766220092773,494.194132232666,395.1717132568359,239.31572151184082,88.24144344329834,3.807744336128235,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,9.209944778680802,106.52691369056701,258.65449571609497,401.49241905212403,543.8519765853882,619.2705047607421,646.1911254882813,589.7584243774414,507.292000579834,382.88216667175294,234.6038969039917,92.31987400054932,3.2710235834121706,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,9.340196818113327,111.01259169578552,265.8259888648987,413.4366209030151,557.2346618652343,658.2655323028564,648.4732215881347,603.2624504089356,503.86429061889646,383.87056732177734,234.12059860229493,92.69042778015137,2.581707400083542,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,8.500016623735428,107.61864008903504,270.1592761039734,407.28903884887694,538.8205791473389,628.0767532348633,655.4284774780274,631.6603443145752,514.2231739044189,366.8966651916504,233.5802303314209,90.72471179962159,2.0731679677963255,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,9.639719933271408,121.12209229469299,304.64826221466063,475.07352447509766,616.149095916748,674.3238059997559,690.535383605957,652.1353179931641,534.0096389770508,397.1236999511719,241.03953742980957,89.38070774078369,1.563548707962036,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,9.721242380142211,119.65821089744568,310.30196914672854,491.31584854125975,627.0575128555298,699.601713180542,712.968207168579,666.0691528320312,558.3384956359863,422.2710250854492,254.3716953277588,90.66808586120605,1.2483911007642745,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,9.151707291603088,122.91681981086731,291.9193529129028,462.15303840637205,576.6631240844727,654.8458229064942,713.0010757446289,677.1335800170898,545.7851737976074,429.97161026000975,259.0438690185547,85.56971893310546,0.8690936475992203,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,7.546285310387612,117.76500191688538,282.04882459640504,440.4027378082275,520.1568252563477,611.9487510681153,627.7435653686523,585.5832067489624,516.2207290649415,400.4468421936035,229.15091762542724,74.89795141220092,0.5671283960342407,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,8.164058628678323,126.58529996871948,303.9968389511108,478.775897026062,619.0172332763672,708.9671829223632,722.9140853881836,644.5325309753418,538.6191307067871,406.124418258667,245.97394180297852,74.81324443817138,0.35979290008544923,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,6.784482851624489,117.89683318138123,298.71472148895265,467.2774139404297,602.6785568237304,683.7392070770263,681.5388484954834,650.3780979156494,545.4252540588379,415.5173538208008,242.7902660369873,71.08382759094238,0.1970755286514759,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,5.7739797485502145,103.76491772501092,274.13176044664885,445.6318678604929,576.3413700304533,643.7015870746814,643.9139235647101,593.5940234535619,483.3868014686986,363.9113227442691,217.67261304353414,61.69184052316766,0.08333652192040493,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,4.281738519668579,82.13677587007221,195.1267659036737,343.8008619609632,416.8688023215846,498.36632377222963,501.35393945794357,440.8600937692743,395.4435974924188,282.19144680625516,179.00863225836503,54.92693855887965,0.02139621678935854,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,4.061126020550728,82.07681341171265,243.2000291824341,405.10700073242185,555.4492347717285,636.8900520324707,623.3098327636719,544.4234672546387,489.92953262329104,346.5628372192383,205.89707069396974,59.58252849578857,2.1692069605265317e-10,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,3.3028054922819137,71.86134262084961,211.83498601913453,373.84335289001467,526.6021087646484,630.4129388809204,632.0169437408447,579.028394317627,464.4453598022461,339.26047763824465,203.99343166351318,58.52073173522949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,3.552776221930981,83.06990823745727,212.54926519393922,329.4026496887207,442.1619365692139,525.0354251861572,566.4414405822754,515.8469245910644,446.59613647460935,326.7885372161865,181.84517555236818,50.57509880065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,2.9729740515351297,78.37332487106323,207.961496925354,346.29932022094727,447.5607006072998,479.3717266082764,510.27652168273926,445.8562492370605,410.86799240112305,305.82105712890626,174.31683654785155,46.6544412612915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,3.0678771033883097,89.79642124176026,260.1030084609985,396.2984353065491,493.65540351867674,559.2814247131348,624.5792510986328,556.7589859008789,490.59953689575195,359.7767478942871,193.6695297241211,45.911377334594725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,2.2995900020003317,73.7929058790207,227.84431800842285,369.56874389648436,462.233137512207,464.4742095947266,524.4249835968018,498.84532661437987,441.75714721679685,333.89495849609375,185.33415679931642,42.7624171257019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,2.0578033693134783,68.87940173149109,187.11059370040894,338.16429977416993,444.30873527526853,518.6246192932128,553.0946071624755,510.5660999298096,444.6127479553223,312.22435531616213,168.30192470550537,38.58550758361817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,1.8695486962795258,71.26663174629212,201.66682443618774,325.6499067306519,414.58324375152586,487.8967126846313,489.2750970840454,474.12614421844484,410.87700176239014,292.64965934753417,162.26144542694092,38.077511405944826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,1.4076786294579506,65.06986441612244,194.2554801940918,308.4773962020874,412.32294006347655,487.73704528808594,509.46270542144777,471.2288091659546,405.2870269775391,295.48719959259034,165.90957946777343,34.33563446998596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,1.3199924200773239,64.90608282089234,194.30054779052733,325.55160732269286,432.993194770813,520.207794380188,557.3010803222656,477.36852340698243,400.2288246154785,311.8919563293457,172.24883117675782,33.00174741744995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,1.1340048037469388,66.38562178611755,214.58455667495727,362.74752616882324,480.8999296188355,560.5768501281739,580.2934158325195,510.9648696899414,416.2323944091797,298.9316123008728,169.31886520385743,31.697575712203978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,1.025030940771103,70.7277976512909,245.6115863800049,404.7196189880371,528.0225486755371,599.200870513916,624.1406303405762,584.4618637084961,498.7246627807617,347.77677993774415,179.59974822998046,30.347305679321288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.9913188967853784,78.30420708656311,242.14325704574586,383.1135848999023,491.1326015472412,558.684037399292,593.085865020752,556.2899059295654,462.4147445678711,327.5409523010254,169.85096130371093,27.727672958374022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.7072415795177222,67.58216552734375,229.85402879714965,389.2671695709229,520.0108589172363,613.1297950744629,615.0445617675781,551.330729675293,455.82067413330077,325.67761306762696,168.90847053527833,26.619644927978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.5371373582631349,63.736389303207396,203.0281346321106,349.8644729614258,447.53796463012696,526.0692153930664,542.1074035644531,478.16588668823243,407.88321723937986,290.4005714416504,149.05458755493163,23.477964782714842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.35213023237884045,52.18919348716736,179.1090612411499,314.7272346496582,402.6509662628174,483.35426502227784,452.9172958374023,420.37736110687257,369.36148262023926,260.7691349029541,139.7355136871338,21.378872108459472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.3140498880296946,61.22671723365784,203.15450887680055,359.3852349281311,452.203928565979,524.1521606445312,505.90237884521486,462.1557144165039,400.7125373840332,286.13424453735354,149.74882431030272,20.541238927841185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.2007652834057808,55.85504965782165,185.9997820854187,343.883962059021,454.30088539123534,522.4364877700806,542.9919906616211,507.80416984558104,429.31666030883787,297.90095176696775,151.79923782348632,19.138238787651062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.13151149898767472,56.316292309761046,192.22861375808716,336.9321767807007,457.86764469146726,537.8035228729248,554.5003124237061,512.4679649353027,436.2725486755371,305.4288040161133,148.52388076782228,17.387070298194885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.06988757001236082,50.756179976463315,201.7629720687866,350.4763822555542,491.72340240478513,546.8638553619385,540.2782417297364,492.90527572631834,406.82332611083984,286.9010746002197,139.625311088562,16.102465915679932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.029201578442007305,42.329364848136905,175.0828218460083,318.049426651001,412.2017065048218,503.67136001586914,525.7810148239136,473.006516456604,383.61463775634763,251.86138000488282,128.5856595993042,14.540650510787964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.008051425270969048,45.792438530921935,182.3968948364258,323.6267568588257,423.87110233306885,511.6240913391113,519.345556640625,490.833243560791,403.9829246520996,279.8609142303467,136.97881202697755,13.531224298477174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,42.40822007656097,176.75865268707275,321.4803853034973,424.4403846740723,506.46144523620603,525.4848201751709,486.1786783218384,401.86208114624026,264.5730484008789,129.31404914855958,11.84144206047058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,35.454581308364865,128.92446913719178,232.69286060333252,342.12708082199094,413.03875217437746,446.53914737701416,397.71899909973143,348.97476921081545,239.19308547973634,123.61728782653809,10.889017415046691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,38.2872332572937,168.61661005020142,308.67041358947756,426.6703567504883,502.4620922088623,551.074496459961,512.0772994995117,414.16293182373045,275.47562103271486,125.12242469787597,10.066713070869445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,37.513910961151126,173.87693042755126,305.5638515472412,401.7020824432373,472.3874710083008,498.4090629577637,475.63378219604493,399.6650737762451,273.3931354522705,122.04690570831299,9.32240071296692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,41.568439793586734,180.557568359375,321.07742204666135,433.0225070953369,506.06636943817136,513.78757686615,500.2239288330078,423.09482345581057,277.6328556060791,124.66605834960937,8.679950857162476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,43.23463459014893,190.3191388130188,338.8938106536865,427.6214365005493,484.09113597869873,516.8548971176148,497.14220294952395,398.9124786376953,274.63168869018557,119.05659523010254,8.031088829040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,38.60504157543183,178.46683855056762,340.53406381607056,450.79288787841796,533.7395736694336,531.4242027282714,492.1763641357422,384.68789901733396,269.3767402648926,117.02708549499512,6.954774284362793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,31.77937626838684,157.71529836654662,296.625731086731,427.4839210510254,491.57197265625,509.4864921569824,457.4167419433594,374.37959480285645,266.10559272766113,111.48644523620605,6.272951912879944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,27.746176385879515,144.07386655807494,292.9387703895569,405.11438312530515,481.7189640045166,498.8645963668823,458.9644088745117,374.37487602233887,239.5390995025635,103.17677173614501,5.383679676055908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,24.431507003307342,131.81074519157409,247.94593639373778,345.35441761016847,409.4952075958252,424.97608222961424,419.4260398864746,347.1974058151245,215.89079246520996,97.39670257568359,4.9789083242416385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,25.726491570472717,136.42242889404298,285.32861614227295,395.55562896728514,454.3972318649292,457.9303749084473,424.6887008666992,366.1983154296875,250.02891464233397,103.2758544921875,4.56274790763855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,25.080034530162813,144.0180351257324,282.6016189575195,380.22046546936036,457.70155448913573,470.34111270904543,436.30193786621095,356.44070014953616,246.90697135925294,103.74617996215821,4.182038474082947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,19.028136086463928,121.32883615493775,271.8707223892212,376.2505962371826,434.4631021499634,421.7811866760254,388.0435918807983,320.84855155944825,222.53436088562012,91.67571353912354,3.682248556613922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,21.935780000686645,126.36777973175049,239.98177270889283,321.17392921447754,382.19105339050293,415.2020004272461,390.7336936950684,288.57009773254396,202.08578186035157,85.42881755828857,3.284977686405182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,18.69627649784088,103.28992414474487,214.11809730529785,326.92219638824463,383.1531066894531,401.1700378417969,381.9880298614502,295.4234252929688,192.24580068588256,83.62937202453614,2.7684006214141847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,20.89987043142319,127.30757417678834,259.71284341812134,359.45711517333984,411.046369934082,444.0364158630371,408.3769332885742,323.07127647399903,221.4832763671875,91.94790916442871,2.634441614151001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,20.345050513744354,131.60308341979982,267.84628400802615,369.8072163581848,419.8548523902893,422.9519664764404,395.9544372558594,324.55377712249754,223.88102264404296,85.35481243133545,2.2379947185516356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,14.685197472572327,105.79621176719665,216.67553396224974,303.03436517715454,373.5044204711914,387.5870334625244,347.79634647369386,284.69825744628906,186.64954719543456,80.01486835479736,1.9872857689857484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,13.682076978683472,102.88553261756897,220.41002016067506,315.50399255752563,398.59524993896486,416.9275732040405,380.1257172584534,271.2063116073608,197.3050832748413,80.82693595886231,1.7305036917328835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0,14.428808313608169,108.69992609024048,226.94783267974853,321.2596799850464,393.1517011642456,403.028010559082,385.13027992248533,306.5953022003174,202.52477416992187,79.14098720550537,1.6136478185653687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0,13.484110283851624,110.53257284164428,225.3586564064026,327.20761585235596,393.5791217803955,415.475492477417,378.57462272644045,299.2189311981201,197.30859661102295,78.76923446655273,1.4766373813152314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,14.827675181627274,113.75039653778076,236.57528190612794,358.3162124633789,398.94353675842285,444.9993522644043,414.98267288208007,337.4418601989746,210.40004692077636,79.51402473449707,1.3305238962173462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,13.920656913518906,126.17088074684143,265.75414361953733,350.53883838653564,400.6004039764404,429.13427047729493,396.164391708374,327.07422294616697,227.66888542175292,83.61372737884521,1.1981148630380631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,12.574734717607498,111.0197624206543,250.2415768623352,334.2114880561829,380.5045955657959,397.219820022583,349.7004421234131,270.3787477493286,198.0530979156494,75.44821205139161,1.0745953649282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,9.362671768665313,91.27752256393433,207.84516773223876,290.59995594024656,314.80030326843263,349.9596788406372,333.6699209213257,278.4812801361084,188.20619831085205,71.4102499961853,0.9096698641777039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,9.449386250972747,92.85270891189575,206.5902819633484,293.52318687438964,368.5403108596802,412.18298664093015,365.0257490158081,292.0203598022461,186.85101699829102,70.30818538665771,0.8188693702220917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,8.099372106790543,88.8733585357666,185.51634693145752,296.5834829330444,344.48123970031736,406.03365936279295,378.6365962982178,287.0441047668457,202.94151248931885,72.66638517379761,0.7386220008134842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,6.958039903640747,76.65922822952271,188.92393045425416,299.8287313461304,343.22686634063723,378.84692268371583,384.68094902038575,302.31261444091797,188.65319328308107,65.15537786483765,0.6654594123363495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,7.493362355232239,83.90076766014099,178.97413835525512,270.6232063293457,311.18268661499025,344.38416213989257,324.91152868270876,273.42981071472167,185.847878074646,68.43068962097168,0.6083091378211976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,6.962851989269256,76.63470187187195,176.89556694030762,255.95109529495238,315.42252721786497,335.33444633483884,318.0097888946533,257.13149032592776,179.16021366119384,69.7865436553955,0.5508872509002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,5.421583127975464,71.02775964736938,173.112460231781,253.64203853607177,293.0212327957153,328.34082832336424,304.5777429580688,244.29744558334352,175.18959884643556,64.06864280700684,0.5015072599053383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,4.617823511362076,67.24177117347718,156.1463451385498,228.437397480011,280.30995016098024,312.580708694458,290.1143793106079,257.71958179473876,180.82193632125853,64.93377466201783,0.45775398164987563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,6.181005409359932,89.0599093914032,203.74757986068727,285.7280005455017,317.4572712898254,355.77075080871583,350.0210678100586,280.8580295562744,178.68714580535888,65.88728885650634,0.42225643545389174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,4.091441121697426,70.32210030555726,173.7520064353943,263.76638956069945,313.72567291259764,344.37050437927246,322.4330627441406,274.4045093536377,178.34076652526855,63.01657590866089,0.39262103885412214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,4.481401097774506,79.22291927337646,191.13840436935425,277.5434637069702,322.09008769989015,350.6241744995117,302.0274366378784,251.19994411468505,158.28938236236573,55.53580112457276,0.364512100815773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,2.886581617593765,55.975521087646484,160.9617519378662,234.10344247817994,297.7047691345215,274.59505729675294,289.0390160560608,261.1252101898193,182.61957283020018,64.97521677017212,0.3587349832057953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,3.5971507251262667,67.77156429290771,180.99907379150392,256.33979148864745,297.32289161682127,346.271492767334,334.8879913330078,267.5754989624023,183.6235595703125,67.63797378540039,0.3593342319130898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,3.6797352716326714,78.6613651752472,203.63081398010254,280.35537338256836,325.3740312576294,349.4159128189087,332.9054231643677,272.2494131088257,184.89023513793944,68.86299514770508,0.3546671882271767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,2.790966084599495,61.51122632026672,166.66363983154298,263.6098038673401,315.39047384262085,331.4931402206421,323.2557605743408,277.00146102905273,180.9686985015869,63.01095051765442,0.3517488121986389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,3.662395916879177,87.29490337371826,214.7251886367798,331.4337396621704,425.36928787231443,447.2280704498291,408.0458122253418,305.33141403198243,192.43054218292235,68.11433639526368,0.3633647620677948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,2.8529032483696937,76.43015117645264,214.37131175994872,323.78916759490966,386.5048095703125,377.86730194091797,345.1744689941406,282.2894878387451,184.4179956436157,66.99229774475097,0.3516698688268661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,2.018823193013668,56.62528419494629,154.3382137298584,235.54680643081664,281.1769432067871,286.0874557495117,269.2404151916504,232.7824680328369,166.8683879852295,59.97396049499512,0.33271168544888496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,1.6273284763097764,54.81643443107605,140.34853267669678,218.23799562454224,294.15060777664183,291.1053840637207,262.2039432525635,226.63526430130005,157.02166137695312,57.49216775894165,0.3307915359735489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0,1.8508020326495171,59.332359647750856,127.15223045349121,200.35625610351562,250.48355016708373,277.4130436897278,268.3305210113525,239.9867486000061,162.96000308990477,58.32249550819397,0.3477989461272955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,1.532476933300495,60.55233235359192,167.5597822189331,236.38384971618652,259.09230813980105,276.1805517196655,289.4166452407837,261.9132264137268,161.41481895446776,59.71814403533936,0.374549937620759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,1.4260513067245484,59.41848893165589,159.48792037963867,267.3614427566528,311.7971409797668,326.2268547058105,311.1094449043274,273.9742384910584,174.16858367919923,64.86081237792969,0.44063046425580976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,1.8012287512421608,77.75927519798279,190.70502882003785,286.40803384780884,343.61093492507933,356.7830430984497,339.43505535125735,283.0326374053955,188.45883560180664,65.54339618682862,0.44809034690260885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,1.1745712079107762,56.81140971183777,170.650802898407,254.90197086334229,305.78955154418946,313.5835647583008,304.02526264190675,253.51782112121583,173.86691665649414,61.135548782348636,0.4559321327134967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.7701902620494365,43.64745695590973,123.93399801254273,180.7293002128601,253.58156595230102,275.81509056091306,291.23040714263914,238.42941589355468,153.622975730896,58.82566494941712,0.5335767433047295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.6999701648950577,40.21889464855194,125.80559043884277,188.4917727470398,240.38265886306763,250.04749727249146,217.05393209457398,201.47519540786743,147.466477394104,58.62634696960449,0.5805013358592988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.962550601363182,61.13034725189209,179.73672313690184,292.4935514450073,371.6677780151367,385.60161952972413,374.0050525665283,306.4149393081665,201.07024803161622,72.03804006576539,0.6959118142724037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,1.0158516876399517,68.12865266799926,194.08157863616944,314.21749515533446,390.58744564056394,374.62502002716064,355.80691175460817,289.2736644744873,196.79842529296874,71.70827884674073,0.7846782773733139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.9446153998374939,70.02688918113708,209.51771364212036,312.80576372146606,363.9616693496704,392.2203365325928,368.1988448143005,314.56205596923826,203.4375722885132,70.69128217697144,0.8180550973862409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.6360613968223333,52.49975686073303,145.0410228729248,228.77990922927856,292.48329458236697,326.02099857330325,292.5353552818298,232.48704013824462,170.3383520126343,67.34084739685059,0.8231433287262917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.5642343822866678,54.62217371463775,164.2550956726074,265.4826266288757,324.8079279899597,369.0279760360718,368.5598951339722,319.1747911453247,202.45874500274658,72.63251967430115,1.0409213352948428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.6395617369562387,62.83359820842743,189.10013418197633,294.913961315155,368.12599792480466,400.1858247756958,381.3393394470215,321.7584819793701,205.88062114715575,73.83459029197692,1.1521926153451205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.5732253003865481,62.93354170322418,181.27968969345093,277.6598669052124,345.98285179138185,369.73654289245604,360.99495487213136,300.5601936340332,200.28518409729003,73.53238286972046,1.298486591130495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.5507927872240543,63.238693022727965,183.25923624038697,310.1633129119873,365.87082319259645,367.6494302749634,347.8654102325439,280.3775331497192,196.5959545135498,77.44266319274902,1.5009699910879135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.36551461219787595,50.74145791530609,152.1974868774414,228.3405186653137,284.9492069244385,296.4270770072937,304.05382509231566,247.82897205352782,161.23610725402833,68.06234140396118,1.4403434373438357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.3861030464991927,56.73869218826294,162.9649133682251,240.79838066101075,324.75009536743164,340.2912822723389,305.89484481811525,266.7955850601196,173.45565853118896,69.87961339950562,1.5757000394165517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.33847150672227144,52.94350790977478,167.70568599700928,268.8560865402222,327.45324783325196,340.2263690948486,328.48604049682615,302.42569198608396,203.20743942260742,73.84635744094848,1.8255895167589187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
