Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
782.00,1025.70,1008.37,958.07,889.40,839.72,786.49,1018.18,1021.11,1029.87,1019.44,1035.51,1014.64,1003.57,1013.80,1011.30,879.17,1019.85,998.56,1026.33,1001.70,987.50,930.10,893.36,1050.12,1049.29,1068.91,1066.61,1047.41,1025.70,982.28,950.14,1011.30,1012.13,972.68,964.33,979.78,974.14,988.55,943.25,938.03,1043.65,1066.19,1078.09,1079.97,1081.43,1049.29,1029.87,987.71,932.19,
783.00,1026.34,1007.42,959.74,888.03,838.61,785.46,1015.05,1019.15,1031.04,1020.16,1033.17,1013.01,1007.50,1008.26,1014.09,875.37,1017.95,995.21,1023.81,999.39,980.91,933.90,893.49,1053.38,1048.76,1068.12,1067.72,1044.58,1029.15,984.60,942.10,1012.40,1011.16,971.91,963.11,982.96,976.17,991.83,944.07,936.56,1044.02,1069.81,1080.86,1079.97,1078.33,1055.51,1031.89,987.58,933.58,
784.00,1026.86,1002.05,961.32,892.45,837.90,783.70,1013.31,1019.70,1029.67,1019.19,1024.56,1009.65,1008.20,1001.11,1011.43,871.23,1011.43,992.42,1023.45,997.03,976.05,937.71,891.60,1050.47,1043.13,1066.32,1064.53,1036.40,1029.58,988.50,941.28,1011.77,1006.40,970.35,957.48,977.59,974.10,989.10,945.29,936.09,1043.65,1072.37,1084.47,1078.51,1076.20,1061.80,1033.08,986.80,934.64,
785.00,1027.37,996.52,962.70,892.73,841.18,779.03,1012.71,1017.15,1023.31,1021.88,1015.81,1005.08,1004.15,998.18,1010.38,868.77,1008.59,991.83,1019.61,993.81,973.17,935.97,887.49,1045.92,1042.89,1066.98,1061.99,1034.27,1027.56,988.51,936.22,1017.70,1003.42,969.60,951.81,971.77,974.90,979.27,945.64,934.37,1048.07,1067.90,1084.22,1078.25,1072.28,1057.62,1032.42,983.52,935.17,
786.00,1024.53,988.36,955.75,890.85,836.27,772.45,1015.56,1010.47,1014.08,1019.57,1011.07,1007.39,996.80,995.80,1009.73,865.74,1004.77,985.62,1013.61,987.36,973.16,929.50,880.67,1040.27,1041.07,1061.10,1050.12,1030.89,1021.32,978.65,928.29,1011.34,998.08,968.61,944.83,966.40,979.26,973.09,938.47,927.15,1048.78,1060.76,1079.85,1071.68,1067.93,1054.60,1028.01,981.67,936.86,
787.00,1014.60,985.47,946.18,890.48,834.79,767.12,1010.79,1001.75,1006.56,1015.06,1000.75,1006.60,989.11,992.29,1008.45,864.58,999.45,983.21,1011.29,982.08,972.88,921.11,877.18,1028.78,1037.57,1057.66,1042.63,1026.15,1016.23,974.05,924.96,1006.81,997.15,965.51,942.41,953.96,979.57,971.20,931.45,924.08,1044.27,1058.66,1072.01,1066.78,1060.42,1047.45,1022.51,981.75,935.30,
788.00,1006.85,977.40,939.04,889.02,830.97,765.10,1009.70,998.51,1002.79,1008.46,995.15,1004.57,980.60,990.40,1004.91,866.64,995.31,986.31,1005.96,977.24,974.27,910.29,871.07,1020.70,1034.40,1050.53,1039.18,1022.86,1008.81,962.85,922.75,997.81,993.91,960.69,936.22,945.63,973.85,963.20,926.61,919.35,1039.15,1048.41,1063.53,1059.95,1057.28,1040.26,1012.90,979.90,930.89,
789.00,999.18,978.42,928.79,881.87,828.08,762.46,1006.96,990.22,998.59,1002.17,993.81,998.88,975.42,989.02,1003.68,866.33,996.06,984.39,1000.08,974.08,970.34,901.14,869.32,1014.72,1032.81,1044.62,1036.40,1024.14,1002.47,953.60,915.19,988.87,991.86,955.10,934.47,947.49,968.84,961.52,918.94,913.25,1030.57,1040.42,1054.18,1055.38,1051.64,1030.86,1005.75,975.72,926.26,
790.00,992.85,973.96,918.55,875.87,821.14,757.71,998.05,988.32,994.83,991.71,993.87,994.31,969.27,984.65,995.67,863.55,988.55,982.78,996.06,966.50,964.63,896.79,866.15,1012.86,1027.22,1035.42,1031.30,1021.79,999.24,945.86,912.22,981.03,986.51,949.31,935.01,942.47,956.49,964.80,914.43,910.53,1013.71,1040.79,1047.97,1051.65,1046.27,1029.88,1002.74,974.64,915.05,
791.00,987.46,972.04,914.90,868.80,819.24,753.57,988.86,986.66,996.71,983.38,991.38,988.37,965.64,977.41,990.69,859.66,987.84,977.63,993.05,967.36,955.59,892.44,865.41,1010.83,1018.90,1032.98,1035.08,1016.69,999.07,945.05,912.01,975.96,981.44,945.77,931.73,941.24,943.87,961.99,915.39,909.80,1005.08,1043.03,1040.07,1049.96,1043.99,1025.45,997.89,969.34,908.89,
792.00,987.45,967.19,917.51,861.75,817.07,751.74,984.17,987.97,993.86,975.80,988.85,983.13,965.27,972.24,982.73,855.74,985.09,973.12,986.61,966.75,945.42,892.73,863.71,1014.11,1011.27,1027.92,1032.93,1015.47,996.70,945.54,906.94,972.72,975.40,937.77,930.84,942.73,937.21,959.83,908.23,905.94,1003.90,1037.13,1038.09,1043.54,1041.70,1024.72,992.45,962.51,903.22,
793.00,988.59,964.94,920.66,858.29,813.78,747.00,978.15,984.18,989.98,974.22,984.42,978.39,965.41,966.79,972.13,844.84,980.01,962.16,984.65,964.94,934.10,893.07,862.00,1015.49,1003.66,1024.99,1023.13,1011.08,993.22,948.48,905.35,973.52,969.58,934.80,930.40,940.60,933.18,953.58,904.20,903.51,998.79,1035.42,1034.49,1038.90,1037.05,1026.38,994.62,957.29,900.49,
794.00,985.99,955.29,927.06,857.99,811.44,741.42,975.72,986.87,984.18,972.81,976.82,972.88,958.91,965.39,967.34,840.42,976.76,956.17,983.21,963.58,933.65,895.37,860.92,1014.02,999.99,1025.18,1021.47,1004.72,993.51,948.61,906.56,978.48,968.23,934.62,927.19,932.88,934.62,945.90,905.68,902.93,1002.80,1032.65,1035.40,1033.66,1032.71,1027.03,992.49,953.28,903.79,
795.00,984.43,949.45,932.26,856.62,810.93,743.00,970.15,986.10,977.80,972.82,975.73,975.78,956.07,964.12,966.74,838.15,977.06,948.96,982.20,962.84,931.66,894.32,859.19,1015.15,996.23,1025.53,1013.13,995.29,986.99,949.70,903.90,977.11,965.65,932.60,922.08,928.20,939.91,938.58,902.37,904.79,1009.37,1024.54,1033.97,1029.82,1030.76,1024.19,989.86,947.97,905.18,
796.00,984.70,946.03,932.82,859.65,806.93,742.78,971.70,982.71,972.44,977.05,969.08,973.91,955.35,964.26,967.09,837.01,973.80,949.05,982.29,955.79,931.77,894.67,857.87,1013.42,998.11,1024.74,1008.60,992.67,978.32,949.91,902.52,978.52,967.61,932.07,920.14,919.50,946.44,936.28,897.17,904.63,1013.20,1013.95,1036.17,1027.99,1027.68,1023.27,990.56,947.39,907.65,
797.00,979.38,947.79,926.24,858.89,810.19,743.10,971.17,978.75,972.15,978.16,971.83,971.83,954.43,968.38,972.50,836.75,972.14,950.95,982.58,951.90,936.75,889.86,855.71,1005.65,1002.21,1024.97,1006.30,992.71,972.45,947.79,906.67,974.98,967.72,930.67,916.78,916.16,949.08,932.60,902.22,903.82,1015.19,1010.10,1036.05,1029.72,1028.46,1019.59,990.50,949.71,905.37,
798.00,973.90,947.46,921.61,856.56,805.99,741.22,974.22,973.63,966.96,972.00,972.31,972.68,952.00,968.01,977.94,839.05,973.26,954.58,981.16,946.96,936.39,883.33,848.94,997.62,1003.07,1023.07,1007.74,992.59,963.15,939.61,902.96,966.47,969.64,926.96,910.76,916.39,948.77,931.81,901.24,900.38,1013.63,1006.29,1029.83,1026.29,1029.83,1005.97,985.52,946.78,905.14,
799.00,969.48,952.91,909.35,857.10,806.63,745.11,972.48,969.66,969.18,971.70,974.53,976.22,950.77,970.31,975.05,839.31,967.70,958.13,979.75,947.21,940.77,878.59,848.62,994.24,1005.16,1019.25,1006.81,997.24,960.74,936.42,903.57,962.65,968.66,924.36,910.83,916.40,941.20,934.63,898.91,900.87,1006.81,1007.25,1026.52,1028.83,1027.74,1001.24,986.88,945.99,895.78,
800.00,967.42,961.50,903.68,853.67,803.65,743.26,974.25,964.63,974.36,970.40,974.00,969.44,952.38,969.44,973.65,838.73,969.09,966.91,978.10,948.64,938.92,874.68,850.03,994.20,1006.14,1019.81,1008.17,997.80,960.89,931.58,905.96,964.03,970.05,924.13,908.59,920.74,932.29,933.35,897.56,893.81,1001.54,1007.67,1024.27,1029.43,1025.84,994.45,984.83,943.93,893.46,
801.00,964.01,963.05,900.45,848.66,803.05,742.96,969.23,962.48,978.12,968.26,973.87,967.88,952.81,965.17,969.80,834.94,970.39,968.26,975.42,952.83,937.35,873.21,852.92,991.84,1001.30,1016.77,1007.10,1000.15,962.48,926.14,904.89,964.01,966.33,922.48,907.40,927.50,923.03,932.71,894.84,891.75,992.98,1013.88,1019.85,1029.33,1024.30,994.15,980.05,938.31,887.49,
802.00,966.92,960.61,900.16,844.71,799.13,744.18,964.17,961.91,977.10,968.86,969.01,968.70,953.03,957.37,964.00,835.03,972.90,967.08,974.67,953.01,932.97,873.98,852.31,996.19,996.01,1016.70,1006.69,994.88,965.30,925.70,899.34,965.30,966.27,922.63,907.27,930.07,915.67,930.71,892.40,889.81,986.80,1013.14,1019.93,1025.10,1018.15,997.64,980.17,935.23,886.75,
803.00,970.37,959.45,896.32,848.24,801.61,744.19,962.57,966.27,979.98,970.37,962.51,962.91,950.24,953.34,961.47,832.15,978.23,962.37,975.95,954.65,932.94,882.68,858.32,996.88,994.32,1018.25,1006.22,993.48,974.13,930.62,902.94,970.44,963.28,924.51,911.07,931.26,913.02,928.47,894.24,888.66,982.83,1018.25,1025.84,1028.56,1015.12,1009.41,981.93,939.12,883.92,
804.00,973.11,952.47,897.86,843.64,802.47,742.85,961.18,965.21,975.16,964.82,959.31,961.68,951.61,944.39,963.13,834.42,982.00,956.59,974.77,953.57,926.80,885.07,855.92,997.13,989.14,1020.41,1003.71,989.43,974.77,931.77,897.95,974.77,962.07,922.89,910.65,929.90,917.41,927.27,895.31,884.18,987.86,1019.35,1021.68,1023.34,1014.84,1012.42,979.96,935.38,888.18,
805.00,974.78,942.20,896.25,847.74,801.79,743.78,958.64,964.52,969.81,965.28,957.73,966.48,950.79,946.49,961.58,832.50,980.22,949.28,975.69,949.06,929.82,887.42,849.93,991.98,988.21,1016.35,1003.30,986.93,974.78,933.06,898.29,973.28,961.66,922.73,910.05,925.82,923.79,925.60,893.53,889.91,988.74,1018.92,1020.35,1019.90,1015.52,1017.56,979.76,936.01,891.35,
806.00,974.88,937.54,894.21,849.54,800.94,743.18,959.60,961.48,964.83,962.55,957.10,962.24,948.26,951.61,960.36,831.40,977.07,948.35,975.11,945.31,930.44,886.66,846.37,987.43,987.88,1009.19,998.82,983.64,974.57,933.38,896.93,973.36,962.11,919.98,909.58,917.57,927.36,923.78,893.45,889.16,992.89,1013.12,1018.12,1018.35,1016.16,1012.67,978.28,937.76,893.85,
807.00,970.89,930.53,894.09,850.78,799.60,737.53,963.98,960.06,963.03,960.08,961.07,958.11,949.25,951.28,958.11,830.09,971.85,948.26,968.91,939.40,928.61,884.23,836.98,982.72,987.68,1001.43,993.55,983.69,965.02,925.64,898.04,967.95,958.11,919.72,903.96,915.76,928.58,923.66,894.08,882.28,993.60,1008.33,1010.32,1018.18,1018.16,1001.43,971.89,936.45,891.12,
808.00,964.25,928.91,891.65,846.25,796.37,733.92,959.06,952.63,957.56,957.58,961.25,956.84,948.70,952.63,956.82,828.21,961.76,949.66,959.78,936.10,929.19,876.13,830.93,978.32,988.17,995.59,989.42,983.98,959.06,920.81,893.89,962.52,954.10,917.10,902.77,910.17,927.70,927.70,886.23,879.07,993.62,1004.01,1003.01,1014.59,1015.82,994.87,967.72,931.15,886.71,
809.00,954.21,931.34,892.24,843.22,791.64,731.58,949.22,950.25,955.65,953.26,961.12,956.16,946.25,957.19,950.25,826.26,954.21,953.22,956.20,933.32,929.43,871.90,827.25,974.44,988.43,991.33,987.95,983.84,955.17,916.54,894.22,954.21,951.24,913.17,903.51,909.57,920.47,923.85,880.86,875.35,985.90,994.82,1002.24,1011.67,1011.71,987.95,959.68,933.76,880.38,
810.00,946.33,934.14,885.67,832.79,786.60,724.64,943.78,944.93,951.74,947.91,949.32,947.05,942.94,947.33,943.63,821.42,952.17,949.62,945.92,934.29,921.89,864.07,827.13,975.05,980.87,986.99,983.29,983.01,949.03,911.82,885.24,944.21,946.20,907.28,897.86,910.95,909.80,920.62,877.56,866.18,974.59,988.98,998.22,1008.60,1006.33,979.31,948.47,928.58,872.15,
811.00,930.42,927.33,872.44,820.49,779.36,718.47,931.28,937.28,943.31,938.27,939.32,938.10,936.05,932.42,933.28,815.37,939.36,935.37,928.60,926.29,911.35,853.50,815.54,973.10,969.20,982.23,979.92,973.24,940.27,904.27,871.48,935.19,938.32,894.28,890.37,910.04,900.36,915.26,868.26,856.50,964.25,980.14,989.31,994.44,993.21,974.10,940.23,919.52,860.45,
812.00,916.57,914.76,858.62,808.72,766.39,710.67,912.95,925.21,925.21,919.77,922.20,923.75,914.34,917.03,917.80,798.66,928.99,910.56,920.16,921.39,892.93,839.77,812.12,961.85,951.50,970.52,964.08,955.48,931.42,898.76,858.27,922.78,923.59,880.68,880.48,894.52,884.49,898.33,854.42,849.99,944.84,971.10,980.54,980.54,977.11,967.70,928.41,908.78,848.98,
813.00,897.57,894.54,836.24,789.31,751.97,693.67,894.83,907.33,905.46,898.01,898.13,902.15,890.95,892.82,894.40,781.10,911.63,885.06,906.03,903.74,871.58,825.77,794.89,944.80,927.87,950.26,949.25,930.59,916.38,881.92,835.53,908.33,909.04,863.40,859.65,878.32,866.69,873.00,837.97,832.52,929.88,952.42,961.90,958.16,956.72,944.52,908.06,886.93,833.09,
814.00,879.06,867.64,811.26,770.32,733.41,671.29,876.05,881.07,879.05,875.70,875.71,879.06,867.64,864.29,873.70,756.55,885.44,855.23,885.79,879.05,841.47,805.89,772.98,923.37,903.58,928.74,920.02,900.86,896.19,863.29,810.92,888.14,884.77,845.51,834.08,853.89,848.53,848.17,819.67,816.63,909.96,934.10,938.13,933.77,934.79,923.71,888.12,861.28,816.30,
815.00,855.05,843.13,791.61,758.05,712.85,653.99,854.23,856.43,854.14,855.78,857.07,855.05,841.30,841.94,857.80,735.95,859.27,831.12,870.82,850.38,820.95,789.31,750.35,890.53,882.37,902.73,897.69,870.82,878.06,841.94,790.51,866.42,860.19,823.97,813.43,824.06,832.50,825.71,798.94,800.22,891.45,916.48,913.64,909.70,910.80,902.64,872.38,839.83,800.32,
816.00,837.85,820.12,776.25,744.38,696.06,634.31,840.17,833.21,831.38,833.40,841.48,838.86,819.97,822.89,839.16,721.30,841.74,814.51,852.85,826.74,804.26,773.67,730.80,862.80,869.60,885.76,877.38,852.70,861.38,821.84,771.50,844.51,841.48,808.71,794.72,798.46,817.69,804.11,781.00,782.05,876.82,893.69,888.64,891.67,890.51,878.24,852.59,818.40,782.61,
817.00,822.84,811.09,766.11,732.15,681.72,624.03,831.33,816.71,824.02,825.26,829.25,826.10,812.33,815.70,831.05,714.10,829.48,809.46,835.61,807.04,797.54,762.51,716.97,844.15,860.46,874.23,866.75,842.24,842.69,803.61,762.85,832.57,831.16,794.51,778.71,785.79,808.51,796.70,768.36,767.18,865.18,877.55,870.02,880.70,876.09,858.72,839.88,808.22,774.43,
818.00,813.56,803.80,765.53,725.72,677.17,623.95,825.99,809.62,820.66,819.38,829.15,824.60,808.75,816.98,829.90,717.65,821.30,813.19,827.76,799.74,801.13,755.50,711.41,832.56,859.68,870.34,862.49,845.52,833.95,796.44,763.88,827.38,822.05,785.92,776.42,781.49,803.42,799.40,763.62,762.23,857.65,867.68,867.04,880.37,870.98,853.74,836.88,808.75,765.53,
819.00,812.89,805.90,769.60,724.18,674.55,628.21,822.72,812.36,824.98,818.34,830.07,825.47,807.54,816.57,827.41,720.99,827.14,820.37,823.07,800.14,807.01,749.76,713.73,832.24,858.58,866.59,867.87,850.92,828.43,793.28,770.35,823.20,821.92,785.89,778.01,782.08,797.26,801.29,760.21,758.04,853.00,864.42,866.59,884.03,869.78,849.54,834.76,808.82,765.17,
820.00,809.54,804.76,765.84,716.57,673.67,633.61,818.64,814.66,828.77,813.07,827.18,827.06,804.99,815.68,823.54,723.85,825.36,816.26,814.32,803.17,805.56,741.49,714.30,832.30,855.28,864.84,865.07,855.97,827.06,794.41,768.35,824.11,818.64,780.52,779.95,785.98,791.22,803.97,755.72,755.37,848.91,856.31,868.49,879.41,871.22,846.64,829.23,809.65,759.58,
821.00,810.01,806.49,766.96,713.88,675.45,637.25,813.41,820.70,832.66,815.18,823.31,825.93,809.04,813.59,821.67,726.33,826.53,816.57,816.81,809.28,806.55,742.85,721.17,838.01,849.85,862.60,863.39,856.10,826.47,796.23,771.33,823.07,815.48,783.54,783.47,788.40,782.08,805.82,758.10,755.24,845.11,860.90,875.35,879.78,875.72,850.64,834.42,811.59,759.37,
822.00,820.19,808.56,770.86,714.61,682.33,642.55,815.02,828.14,832.73,818.75,825.04,828.96,808.36,811.88,821.89,722.14,831.89,819.61,824.60,819.59,807.71,748.99,728.57,846.47,851.25,863.13,866.25,856.06,838.12,806.65,772.11,828.14,821.25,791.47,789.39,794.40,781.48,806.07,762.95,760.65,851.45,867.08,882.90,882.30,879.79,861.85,840.62,811.88,759.41,
823.00,832.62,816.85,779.55,716.29,691.64,645.36,818.95,837.02,830.31,825.77,827.19,835.40,816.31,811.60,826.85,722.76,839.97,818.24,830.17,828.24,804.95,756.43,737.14,863.47,852.08,868.35,868.18,854.86,846.31,815.63,771.82,835.09,834.92,798.98,791.80,800.58,785.15,805.97,769.92,769.38,862.79,872.90,887.44,886.05,886.39,872.56,845.74,817.73,766.40,
824.00,841.08,821.96,784.85,726.76,696.34,644.97,830.76,841.08,833.34,838.80,829.62,839.94,827.16,819.93,834.91,724.47,843.37,817.73,840.11,834.05,804.95,766.95,742.28,870.87,854.12,873.96,869.81,854.66,851.75,827.25,774.27,844.17,845.83,806.35,796.31,805.21,795.69,809.81,776.10,781.33,870.07,879.25,894.60,889.83,892.83,883.65,855.89,819.76,773.30,
825.00,851.94,834.91,795.24,737.85,706.00,646.09,846.25,847.03,837.41,849.81,842.38,847.32,835.65,830.98,846.92,727.60,853.03,829.28,854.38,834.22,809.09,779.99,747.45,878.85,868.23,885.57,881.72,862.57,860.79,831.72,783.55,854.41,863.23,818.65,799.49,811.53,809.69,814.74,791.76,788.15,886.98,890.54,896.57,900.45,901.17,898.67,867.88,826.41,784.24,
826.00,860.52,836.66,802.63,748.68,709.50,651.61,860.66,849.42,844.86,857.78,853.36,853.53,840.16,845.31,860.81,729.71,857.93,840.00,865.06,836.20,812.51,788.34,750.52,884.54,878.60,895.61,889.54,872.51,863.39,837.58,794.41,861.43,871.01,822.23,801.42,817.54,824.21,820.71,795.18,791.08,894.55,894.86,899.41,904.58,907.31,903.22,875.57,831.34,794.58,
827.00,853.09,833.58,803.73,751.46,704.23,649.10,865.56,844.60,850.83,856.54,854.22,854.68,841.94,855.48,862.24,735.14,854.22,846.39,866.09,833.78,818.13,784.76,749.14,879.89,881.41,897.53,891.36,879.76,860.91,830.33,798.16,862.51,869.47,819.98,800.68,813.88,829.80,826.49,790.73,790.93,893.02,894.35,897.86,903.70,907.48,902.38,877.37,829.34,793.52,
828.00,842.46,830.83,798.00,750.49,702.81,648.21,864.65,841.52,857.50,855.08,860.73,849.10,840.59,857.44,859.43,735.82,849.86,854.33,864.72,832.13,822.50,780.09,744.46,873.17,883.56,897.48,893.01,883.05,853.21,825.24,798.12,856.26,860.37,822.19,802.60,812.86,824.61,828.21,790.78,784.63,883.50,894.56,898.48,900.72,906.06,893.38,873.23,820.50,788.73,
829.00,839.35,830.54,795.20,743.81,698.81,649.10,863.15,843.03,863.27,850.15,864.10,851.84,840.93,858.23,859.69,736.15,853.62,856.98,858.54,833.81,826.88,771.40,747.18,869.67,881.20,897.98,894.74,889.91,855.30,817.54,796.88,853.20,853.40,817.76,805.69,814.18,823.40,837.05,792.88,784.62,878.89,901.66,898.62,901.35,907.42,891.06,869.35,819.74,787.32,
830.00,836.13,826.72,791.52,739.67,695.35,651.41,853.73,846.68,863.61,847.05,862.01,853.26,842.44,852.60,855.23,737.23,852.32,854.20,852.87,841.78,827.85,767.42,748.61,870.39,878.20,895.23,898.54,892.70,855.70,820.14,792.83,853.73,846.39,816.46,810.72,812.52,817.40,837.07,789.18,783.71,872.83,902.48,903.89,903.52,906.52,889.39,870.76,823.04,782.58,
831.00,838.79,831.28,793.24,737.28,696.57,649.77,849.63,852.68,859.41,846.75,858.57,849.63,842.08,847.17,849.42,739.31,856.12,848.64,853.07,845.35,827.42,765.77,753.56,872.40,875.45,894.79,896.22,891.35,857.14,821.91,789.59,856.12,843.91,821.94,812.16,815.00,810.33,835.59,789.59,784.08,870.79,908.23,907.39,908.40,904.96,892.72,868.93,824.79,782.05,
832.00,844.76,835.67,795.84,733.22,701.12,654.23,852.40,864.57,858.42,848.58,861.33,852.57,842.64,840.69,852.57,737.74,862.58,846.42,854.65,845.59,824.66,771.88,755.89,879.44,877.44,898.37,897.38,891.27,863.62,825.91,785.92,864.49,849.62,823.75,814.70,822.59,813.78,836.41,800.74,787.74,876.61,912.49,910.58,914.40,907.39,895.68,873.71,829.69,787.70,
833.00,852.94,840.44,800.19,738.13,705.38,658.72,852.94,865.85,853.90,849.88,855.71,855.57,844.46,840.44,855.44,733.83,866.82,839.47,857.24,846.55,820.31,773.67,756.45,882.79,874.18,897.64,895.98,883.06,867.79,834.20,790.19,862.94,851.55,825.73,815.18,820.87,819.90,831.69,797.83,795.18,883.07,914.85,915.82,913.47,908.19,903.33,880.56,832.95,793.66,
834.00,856.45,839.84,803.41,744.96,709.54,660.91,853.55,867.08,849.15,854.06,851.16,850.66,841.16,840.41,858.34,735.53,865.25,841.22,861.61,845.00,820.84,779.07,753.96,883.38,877.96,898.85,896.84,875.57,869.53,837.95,790.70,866.26,853.99,827.44,813.98,819.52,821.97,823.73,796.17,792.21,888.91,909.55,916.34,914.89,905.39,901.18,880.86,833.74,799.01,
835.00,861.95,838.57,807.07,751.49,712.96,660.83,861.75,868.74,846.28,858.80,854.83,851.17,839.28,846.99,862.14,737.25,866.00,843.46,864.09,841.63,822.10,785.13,751.69,884.57,885.01,903.30,892.92,874.23,872.72,837.13,793.56,868.55,857.77,827.39,814.79,817.29,826.68,821.91,797.41,789.38,894.87,906.24,915.19,915.70,908.59,901.15,880.63,833.28,801.79,
836.00,860.95,838.95,810.56,757.73,710.76,662.08,868.10,864.45,847.70,861.77,858.42,857.42,842.43,856.65,864.63,739.92,866.37,849.49,867.19,839.86,829.20,786.80,750.52,890.01,891.04,906.03,896.32,876.00,870.73,837.95,800.96,869.61,860.92,823.90,814.16,822.90,837.13,827.35,797.34,792.07,897.26,906.00,914.87,914.04,912.25,898.88,884.66,837.18,804.44,
837.00,858.63,840.77,809.77,766.89,714.19,660.83,866.01,861.09,850.36,863.36,862.04,860.57,842.95,865.20,865.34,743.79,863.26,852.07,868.61,844.92,837.37,787.55,751.44,887.80,894.60,909.54,897.15,881.09,872.76,838.49,807.49,862.04,859.62,826.58,815.39,820.97,840.91,829.43,796.81,793.74,897.43,905.66,915.77,916.72,915.49,898.76,881.27,840.77,800.31,
838.00,863.87,848.32,813.47,770.14,710.74,658.75,872.44,863.10,860.30,868.06,867.58,865.17,849.62,869.69,866.57,751.27,865.80,858.67,872.10,846.68,843.89,791.03,755.46,890.88,900.31,915.04,899.06,891.40,872.87,836.48,812.74,863.87,860.94,827.04,816.79,826.18,842.59,836.48,798.83,793.78,896.47,906.95,912.97,922.84,920.00,897.04,876.58,843.80,801.53,
839.00,870.88,856.37,815.54,772.00,711.86,660.63,877.17,866.51,872.98,871.84,872.97,871.84,856.72,874.99,866.68,753.29,870.18,862.13,875.95,849.72,848.06,790.53,760.99,894.39,902.96,916.25,900.16,905.41,875.16,839.76,817.55,864.49,864.76,828.57,822.18,833.99,848.50,845.44,802.17,798.58,895.00,914.76,916.51,923.33,928.31,903.31,882.24,851.90,800.33,
840.00,875.23,863.80,820.04,773.06,715.00,662.88,877.50,868.43,879.83,871.50,875.98,876.11,861.73,874.28,865.43,759.54,872.26,868.41,881.10,855.57,845.67,794.33,767.95,898.74,900.91,918.31,904.81,911.61,878.23,842.70,824.48,869.24,866.19,834.44,826.13,840.46,847.99,851.01,805.74,807.20,891.87,923.62,919.75,925.86,930.37,910.80,885.80,856.20,803.37,
841.00,878.74,866.12,821.64,770.35,718.71,664.60,880.95,875.55,887.16,874.71,878.25,879.09,866.23,868.41,867.68,759.67,875.55,870.06,881.56,861.97,843.42,798.94,772.93,900.75,900.34,919.30,909.86,915.78,880.95,845.56,822.69,877.09,867.48,839.99,831.08,841.44,845.71,849.86,810.15,811.08,893.40,927.69,920.63,923.97,928.64,914.62,888.18,855.75,804.14,
842.00,883.57,868.12,824.80,766.16,722.68,668.48,884.59,877.33,888.00,874.97,879.38,879.90,869.10,863.61,867.51,759.51,880.77,870.54,883.98,862.95,839.46,804.03,773.43,905.86,898.55,920.15,913.25,911.77,882.95,850.34,818.89,882.54,868.54,843.08,833.26,843.36,844.39,849.19,812.08,813.63,894.78,928.85,922.61,925.08,928.20,917.03,892.97,854.16,806.32,
843.00,888.39,864.63,825.11,769.46,728.89,672.96,885.99,877.22,885.08,877.11,882.20,878.98,865.59,863.28,867.84,758.71,881.43,867.22,886.95,863.57,836.59,808.16,772.15,905.87,897.86,916.68,915.71,907.41,886.66,852.82,817.34,884.94,871.20,843.70,832.12,841.01,843.55,848.35,813.21,815.65,895.69,929.30,924.84,924.84,927.14,920.27,897.66,855.07,807.05,
844.00,887.50,861.59,827.15,772.02,733.74,672.84,888.85,878.32,879.64,877.80,881.64,876.40,865.41,862.99,869.42,760.35,882.34,864.63,886.93,863.54,836.93,810.92,768.68,905.01,900.39,919.27,919.22,901.66,886.80,851.89,813.39,888.10,869.32,843.99,828.45,837.45,844.16,844.03,814.73,812.89,901.86,925.68,926.50,927.75,925.15,917.90,897.23,851.87,807.08,
